candidate_id,entailment_correct,neutral_correct,contradiction_correct,ent_minus_con_correct,con_minus_ent_correct,max_prob_correct,entropy_correct
SBV2-ALL92-G119-C03,0.012842858,0.97092414,0.016232945,-0.0033900868,0.0033900868,0.97092414,0.15147053
SBV2-ALL92-G119-C04,0.0012367144,0.020204023,0.97855926,-0.9773225,0.9773225,0.97855926,0.10832295
SBV2-ALL92-G122-C01,0.0010535517,0.9751203,0.02382616,-0.022772608,0.022772608,0.9751203,0.12082799
SBV2-ALL92-G122-C02,0.0007532774,0.982304,0.01694273,-0.016189452,0.016189452,0.982304,0.09204644
SBV2-ALL92-G122-C03,0.0023514885,0.9846527,0.012995816,-0.010644328,0.010644328,0.9846527,0.085904285
SBV2-ALL92-G122-C04,0.0035320648,0.8969568,0.09951119,-0.095979124,0.095979124,0.8969568,0.34710407
SBV2-ALL92-G124-C01,0.03203076,0.96512234,0.0028468813,0.02918388,-0.02918388,0.96512234,0.16116904
SBV2-ALL92-G124-C02,0.04646306,0.9520084,0.0015284802,0.044934582,-0.044934582,0.9520084,0.19933064
SBV2-ALL92-G124-C03,0.018054716,0.955151,0.02679433,-0.008739613,0.008739613,0.955151,0.21328962
SBV2-ALL92-G124-C04,0.0048143556,0.06864531,0.9265403,-0.921726,0.921726,0.9265403,0.2802703
SBV2-ALL92-G128-C01,0.004659127,0.9632394,0.032101493,-0.027442366,0.027442366,0.9632394,0.17148334
SBV2-ALL92-G128-C02,0.002883309,0.9671273,0.029989336,-0.027106026,0.027106026,0.9671273,0.1543603
SBV2-ALL92-G128-C03,0.0062366175,0.94130075,0.05246258,-0.046225965,0.046225965,0.94130075,0.2432486
SBV2-ALL92-G128-C04,0.007922726,0.68633616,0.3057411,-0.29781836,0.29781836,0.68633616,0.65896714
SBV2-ALL92-G131-C01,0.024910266,0.24387863,0.7312111,-0.70630085,0.70630085,0.7312111,0.6650218
SBV2-ALL92-G131-C02,0.0062967422,0.9910386,0.0026645907,0.0036321515,-0.0036321515,0.9910386,0.056626156
SBV2-ALL92-G131-C03,0.20892535,0.3389772,0.45209742,-0.24317206,0.24317206,0.45209742,1.0527449
SBV2-ALL92-G131-C04,0.056432307,0.50425994,0.4393077,-0.38287538,0.38287538,0.50425994,0.86882985
SBV2-ALL92-G135-C01,0.008460546,0.18713279,0.8044067,-0.7959462,0.7959462,0.8044067,0.5290787
SBV2-ALL92-G135-C02,0.03291063,0.462735,0.50435436,-0.4714437,0.4714437,0.50435436,0.814158
SBV2-ALL92-G135-C03,0.00508548,0.2610771,0.73383737,-0.7287519,0.7287519,0.73383737,0.6045681
SBV2-ALL92-G135-C04,0.023854537,0.9089525,0.06719296,-0.043338418,0.043338418,0.9089525,0.3573197
SBV2-ALL92-G140-C01,0.00036994685,0.9874018,0.012228272,-0.011858325,0.011858325,0.9874018,0.069295265
SBV2-ALL92-G140-C02,0.00037048015,0.98659885,0.013030658,-0.012660177,0.012660177,0.98659885,0.072796926
SBV2-ALL92-G140-C03,0.0004738697,0.98599094,0.013535104,-0.013061234,0.013061234,0.98599094,0.07577211
SBV2-ALL92-G140-C04,0.0017169977,0.7276223,0.2706607,-0.2689437,0.2689437,0.7276223,0.59602034
SBV2-ALL92-G141-C01,0.010455083,0.976768,0.012776881,-0.0023217984,0.0023217984,0.976768,0.12635086
SBV2-ALL92-G141-C02,0.010877696,0.9771747,0.011947643,-0.0010699471,0.0010699471,0.9771747,0.124636166
SBV2-ALL92-G141-C03,0.01658838,0.93933296,0.044078615,-0.027490234,0.027490234,0.93933296,0.2643888
SBV2-ALL92-G141-C04,0.00967593,0.9657539,0.024570197,-0.014894267,0.014894267,0.9657539,0.16959353
SBV2-ALL92-G144-C01,0.0020130211,0.9717857,0.026201205,-0.024188183,0.024188183,0.9717857,0.13573301
SBV2-ALL92-G144-C02,0.0025603385,0.9774047,0.020035023,-0.017474685,0.017474685,0.9774047,0.1159596
SBV2-ALL92-G144-C03,0.0051754722,0.95748353,0.03734096,-0.03216549,0.03216549,0.95748353,0.19160688
SBV2-ALL92-G144-C04,0.0023213641,0.21952735,0.7781513,-0.7758299,0.7758299,0.7781513,0.54213214
SBV2-ALL92-G145-C01,0.9888341,0.010609394,0.00055655104,0.98827755,-0.98827755,0.9888341,0.063504465
SBV2-ALL92-G145-C02,0.97080034,0.027138503,0.0020611088,0.9687392,-0.9687392,0.97080034,0.13939929
SBV2-ALL92-G145-C03,0.883109,0.116109766,0.0007812105,0.88232774,-0.88232774,0.883109,0.3653754
SBV2-ALL92-G145-C04,0.0018047907,0.021446142,0.97674906,-0.9749443,0.9749443,0.97674906,0.116780534
SBV2-ALL92-G146-C01,0.0007144291,0.998808,0.00047760378,0.00023682529,-0.00023682529,0.998808,0.010018713
SBV2-ALL92-G146-C02,0.00049647223,0.9989035,0.0006000581,-0.00010358589,0.00010358589,0.9989035,0.009324559
SBV2-ALL92-G146-C03,0.00055821514,0.9986852,0.00075661385,-0.00019839872,0.00019839872,0.9986852,0.010932937
SBV2-ALL92-G146-C04,0.00078716566,0.48054105,0.51867175,-0.5178846,0.5178846,0.51867175,0.69828665
SBV2-ALL92-G158-C01,0.7615556,0.21158068,0.026863724,0.73469186,-0.73469186,0.7615556,0.63322353
SBV2-ALL92-G158-C02,0.25253448,0.7041481,0.043317392,0.20921709,-0.20921709,0.7041481,0.73051345
SBV2-ALL92-G158-C03,0.0012365077,0.9792932,0.019470278,-0.01823377,0.01823377,0.9792932,0.1054607
SBV2-ALL92-G158-C04,0.002153145,0.022945395,0.9749015,-0.97274834,0.97274834,0.9749015,0.12461351
SBV2-ALL92-G161-C01,0.0096704215,0.61151564,0.37881395,-0.36914355,0.36914355,0.61151564,0.71332896
SBV2-ALL92-G161-C02,0.013831674,0.76815057,0.21801783,-0.20418616,0.20418616,0.76815057,0.5939053
SBV2-ALL92-G161-C03,0.016007954,0.5406984,0.44329357,-0.4272856,0.4272856,0.5406984,0.75928915
SBV2-ALL92-G161-C04,0.004525851,0.15665704,0.8388171,-0.8342913,0.8342913,0.8388171,0.46225753
SBV2-ALL92-G163-C01,0.97064835,0.02400684,0.005344819,0.96530354,-0.96530354,0.97064835,0.14641021
SBV2-ALL92-G163-C02,0.0060944315,0.9864072,0.007498467,-0.0014040354,0.0014040354,0.9864072,0.081274316
SBV2-ALL92-G163-C03,0.024182836,0.9701127,0.005704532,0.018478304,-0.018478304,0.9701127,0.14891984
SBV2-ALL92-G163-C04,0.04643915,0.9065642,0.04699671,-0.0005575605,0.0005575605,0.9065642,0.375179
SBV2-ALL92-G164-C01,0.00062023057,0.99812263,0.0012570483,-0.0006368178,0.0006368178,0.99812263,0.014852079
SBV2-ALL92-G164-C02,0.0004498812,0.99789715,0.0016528793,-0.0012029981,0.0012029981,0.99789715,0.016154744
SBV2-ALL92-G164-C03,0.00074548286,0.9976273,0.0016272714,-0.00088178855,0.00088178855,0.9976273,0.01818691
SBV2-ALL92-G164-C04,0.00047352025,0.99664634,0.0028801083,-0.002406588,0.002406588,0.99664634,0.023821397
SBV2-ALL92-G166-C01,0.25276098,0.7303061,0.01693297,0.23582801,-0.23582801,0.7303061,0.64621496
SBV2-ALL92-G166-C02,0.04928233,0.94645673,0.0042609237,0.045021407,-0.045021407,0.94645673,0.22368997
SBV2-ALL92-G166-C03,0.83255047,0.14980383,0.01764568,0.8149048,-0.8149048,0.83255047,0.50820655
SBV2-ALL92-G166-C04,0.079685815,0.3571926,0.5631216,-0.4834358,0.4834358,0.5631216,0.89267904
SBV2-ALL92-G167-C01,0.7923238,0.20539226,0.002283928,0.7900399,-0.7900399,0.7923238,0.52343345
SBV2-ALL92-G167-C02,0.2869191,0.70129657,0.011784364,0.2751347,-0.2751347,0.70129657,0.6594055
SBV2-ALL92-G167-C03,0.05625312,0.93863684,0.005109986,0.051143136,-0.051143136,0.93863684,0.24829435
SBV2-ALL92-G167-C04,0.027532939,0.9308244,0.04164277,-0.014109831,0.014109831,0.9308244,0.29800123
SBV2-ALL92-G168-C01,0.03569449,0.57085943,0.39344603,-0.35775155,0.35775155,0.57085943,0.80600286
SBV2-ALL92-G168-C02,0.048585758,0.6106868,0.34072745,-0.29214168,0.29214168,0.6106868,0.8149689
SBV2-ALL92-G168-C03,0.05676044,0.26292494,0.68031466,-0.6235542,0.6235542,0.68031466,0.776136
SBV2-ALL92-G168-C04,0.023319192,0.2367358,0.73994493,-0.71662575,0.71662575,0.73994493,0.6515924
SBV2-ALL92-G170-C01,0.00095792016,0.9954513,0.0035908667,-0.0026329465,0.0026329465,0.9954513,0.031410914
SBV2-ALL92-G170-C02,0.001033617,0.99522024,0.0037462183,-0.0027126013,0.0027126013,0.99522024,0.032804266
SBV2-ALL92-G170-C03,0.003202445,0.9921863,0.004611215,-0.00140877,0.00140877,0.9921863,0.050982364
SBV2-ALL92-G170-C04,0.0014134799,0.99432486,0.004261641,-0.002848161,0.002848161,0.99432486,0.038194302
SBV2-ALL92-G172-C01,0.005418613,0.98640674,0.008174655,-0.002756042,0.002756042,0.98640674,0.08106756
SBV2-ALL92-G172-C02,0.012027562,0.9784225,0.009549937,0.0024776245,-0.0024776245,0.9784225,0.118930355
SBV2-ALL92-G172-C03,0.05028392,0.94126034,0.008455858,0.041828062,-0.041828062,0.94126034,0.24769105
SBV2-ALL92-G172-C04,0.008645962,0.95687115,0.034482826,-0.025836863,0.025836863,0.95687115,0.19937298
SBV2-ALL92-G175-C01,0.9936394,0.004756294,0.001604308,0.9920351,-0.9920351,0.9936394,0.042102166
SBV2-ALL92-G175-C02,0.9734631,0.009898311,0.016638488,0.95682466,-0.95682466,0.9734631,0.14001806
SBV2-ALL92-G175-C03,0.44856176,0.39814377,0.1532945,0.29526725,-0.29526725,0.44856176,1.0137709
SBV2-ALL92-G175-C04,0.03114088,0.4245106,0.54434854,-0.5132077,0.5132077,0.54434854,0.80281746
SBV2-ALL92-G178-C01,0.004109622,0.961383,0.034507323,-0.030397702,0.030397702,0.961383,0.17661339
SBV2-ALL92-G178-C02,0.0041739596,0.9617193,0.034106843,-0.029932883,0.029932883,0.9617193,0.17562884
SBV2-ALL92-G178-C03,0.0013770391,0.9347463,0.063876666,-0.062499627,0.062499627,0.9347463,0.24786046
SBV2-ALL92-G178-C04,0.010795544,0.9108442,0.07836023,-0.06756469,0.06756469,0.9108442,0.3334862
SBV2-ALL92-G180-C01,0.03495073,0.7279788,0.23707046,-0.20211972,0.20211972,0.7279788,0.68957824
SBV2-ALL92-G180-C02,0.031233707,0.86125535,0.10751092,-0.07627721,0.07627721,0.86125535,0.4766717
SBV2-ALL92-G180-C03,0.021850882,0.58099836,0.39715078,-0.3752999,0.3752999,0.58099836,0.7657782
SBV2-ALL92-G180-C04,0.0032835093,0.05047265,0.9462439,-0.9429604,0.9429604,0.9462439,0.2217902
SBV2-ALL92-G185-C01,0.014285602,0.9390634,0.046651028,-0.032365426,0.032365426,0.9390634,0.26272172
SBV2-ALL92-G185-C02,0.0063460977,0.96721274,0.026441116,-0.020095019,0.020095019,0.96721274,0.16041072
SBV2-ALL92-G185-C03,0.009919427,0.9346061,0.055474557,-0.04555513,0.04555513,0.9346061,0.26939148
SBV2-ALL92-G185-C04,0.0062481007,0.97396934,0.019782528,-0.013534428,0.013534428,0.97396934,0.13500696
SBV2-ALL92-G186-C01,0.020429615,0.71671826,0.2628522,-0.24242258,0.24242258,0.71671826,0.6694195
SBV2-ALL92-G186-C02,0.014635968,0.73069626,0.25466782,-0.24003185,0.24003185,0.73069626,0.6394211
SBV2-ALL92-G186-C03,0.010769496,0.9673579,0.021872569,-0.011103073,0.011103073,0.9673579,0.16450885
SBV2-ALL92-G186-C04,0.027157612,0.79494274,0.17789957,-0.15074196,0.15074196,0.79494274,0.5875106
SBV2-ALL92-G187-C01,0.04584289,0.92688173,0.027275452,0.018567437,-0.018567437,0.92688173,0.30992967
SBV2-ALL92-G187-C02,0.03293871,0.9365151,0.030546166,0.0023925453,-0.0023925453,0.9365151,0.2804098
SBV2-ALL92-G187-C03,0.0101888,0.9852512,0.0045600776,0.0056287227,-0.0056287227,0.9852512,0.08595081
SBV2-ALL92-G187-C04,0.049738627,0.92656267,0.023698803,0.026039824,-0.026039824,0.92656267,0.30862534
SBV2-ALL92-G190-C01,0.027661338,0.9660059,0.006332717,0.02132862,-0.02132862,0.9660059,0.16470712
SBV2-ALL92-G190-C02,0.004342649,0.98642796,0.009229356,-0.0048867073,0.0048867073,0.98642796,0.080343276
SBV2-ALL92-G190-C03,0.16393107,0.78526276,0.05080613,0.11312494,-0.11312494,0.78526276,0.63765407
SBV2-ALL92-G190-C04,0.009232801,0.072941445,0.91782576,-0.90859294,0.90859294,0.91782576,0.31292495
SBV2-ALL92-G193-C01,0.0324175,0.9295235,0.038058948,-0.0056414492,0.0056414492,0.9295235,0.30349416
SBV2-ALL92-G193-C02,0.0071141035,0.9721982,0.020687684,-0.013573581,0.013573581,0.9721982,0.1428271
SBV2-ALL92-G193-C03,0.030804904,0.9237429,0.045452185,-0.014647281,0.014647281,0.9237429,0.32097325
SBV2-ALL92-G193-C04,0.08097959,0.81932026,0.09970019,-0.018720597,0.018720597,0.81932026,0.59668875
SBV2-ALL92-G196-C01,0.01909896,0.9681006,0.01280048,0.0062984796,-0.0062984796,0.9681006,0.16276908
SBV2-ALL92-G196-C02,0.35374174,0.5971492,0.049109124,0.3046326,-0.3046326,0.5971492,0.823488
SBV2-ALL92-G196-C03,0.027656712,0.94208884,0.030254377,-0.0025976654,0.0025976654,0.94208884,0.26126337
SBV2-ALL92-G196-C04,0.00046520345,0.009725952,0.9898088,-0.9893436,0.9893436,0.9898088,0.058768533
SBV2-ALL92-G197-C01,0.0024334737,0.996757,0.0008094914,0.0016239823,-0.0016239823,0.996757,0.023646321
SBV2-ALL92-G197-C02,0.021148583,0.97829163,0.0005597307,0.020588852,-0.020588852,0.97829163,0.1072151
SBV2-ALL92-G197-C03,0.004683937,0.9476651,0.047651,-0.042967062,0.042967062,0.9476651,0.2211063
SBV2-ALL92-G197-C04,0.0006346847,0.025168955,0.9741964,-0.9735617,0.9735617,0.9741964,0.12281631
SBV2-ALL92-G198-C01,0.10447709,0.8541654,0.041357554,0.06311954,-0.06311954,0.8541654,0.5023785
SBV2-ALL92-G198-C02,0.09437222,0.86899024,0.036637492,0.057734728,-0.057734728,0.86899024,0.46594158
SBV2-ALL92-G198-C03,0.11076045,0.8603902,0.028849406,0.08191104,-0.08191104,0.8603902,0.47538233
SBV2-ALL92-G198-C04,0.03326663,0.35934883,0.60738456,-0.57411796,0.57411796,0.60738456,0.7838305
SBV2-ALL92-G205-C01,0.0089420555,0.98572874,0.005329251,0.0036128047,-0.0036128047,0.98572874,0.08424473
SBV2-ALL92-G205-C02,0.009017365,0.9857702,0.005212357,0.0038050083,-0.0038050083,0.9857702,0.083987154
SBV2-ALL92-G205-C03,0.028766114,0.90222496,0.06900897,-0.040242855,0.040242855,0.90222496,0.37940615
SBV2-ALL92-G205-C04,0.0009449861,0.0100313565,0.9890237,-0.9880787,0.9880787,0.9890237,0.063661754
SBV2-ALL92-G213-C01,0.020946236,0.79430354,0.18475026,-0.16380402,0.16380402,0.79430354,0.5758908
SBV2-ALL92-G213-C02,0.03646515,0.8092485,0.15428632,-0.11782117,0.11782117,0.8092485,0.58038014
SBV2-ALL92-G213-C03,0.0017551756,0.045018688,0.9532261,-0.9514709,0.9514709,0.9532261,0.19638789
SBV2-ALL92-G213-C04,0.06418465,0.7783149,0.15750052,-0.09331587,0.09331587,0.7783149,0.6624273
SBV2-ALL92-G214-C01,0.00042695703,0.9970727,0.0025002954,-0.0020733383,0.0020733383,0.9970727,0.021215836
SBV2-ALL92-G214-C02,0.0006232479,0.99546164,0.0039151274,-0.0032918795,0.0032918795,0.99546164,0.030829152
SBV2-ALL92-G214-C03,0.0008014033,0.9946195,0.00457911,-0.0037777068,0.0037777068,0.9946195,0.035743564
SBV2-ALL92-G214-C04,0.0010296917,0.97265863,0.026311701,-0.02528201,0.02528201,0.97265863,0.12976204
SBV2-ALL92-G215-C01,0.030862141,0.9626486,0.006489214,0.024372928,-0.024372928,0.9626486,0.17668064
SBV2-ALL92-G215-C02,0.016411776,0.97699696,0.0065913587,0.009820417,-0.009820417,0.97699696,0.12328658
SBV2-ALL92-G215-C03,0.013784602,0.9822733,0.0039421674,0.009842435,-0.009842435,0.9822733,0.098448634
SBV2-ALL92-G215-C04,0.04238862,0.8061507,0.1514607,-0.10907209,0.10907209,0.8061507,0.5935695
SBV2-ALL92-G224-C01,0.9794947,0.014488685,0.006016631,0.9734781,-0.9734781,0.9794947,0.112408735
SBV2-ALL92-G224-C02,0.94604367,0.04628522,0.0076710545,0.9383726,-0.9383726,0.94604367,0.23206547
SBV2-ALL92-G224-C03,0.09189923,0.21789071,0.69021004,-0.5983108,0.5983108,0.69021004,0.80728453
SBV2-ALL92-G224-C04,0.032472752,0.17749363,0.79003364,-0.7575609,0.7575609,0.79003364,0.6043452
SBV2-ALL92-G226-C01,0.0011334224,0.9967404,0.0021261915,-0.0009927691,0.0009927691,0.9967404,0.02402509
SBV2-ALL92-G226-C02,0.0012238171,0.99595463,0.0028215079,-0.0015976907,0.0015976907,0.99595463,0.028807439
SBV2-ALL92-G226-C03,0.0011570983,0.9968041,0.0020387745,-0.0008816762,0.0008816762,0.9968041,0.02364592
SBV2-ALL92-G226-C04,0.0010839719,0.9965103,0.0024056975,-0.0013217255,0.0013217255,0.9965103,0.025390139
SBV2-ALL92-G232-C01,0.00048110937,0.9976337,0.0018851748,-0.0014040654,0.0014040654,0.9976337,0.017865982
SBV2-ALL92-G232-C02,0.0010144727,0.99818534,0.00080026925,0.00021420344,-0.00021420344,0.99818534,0.014512538
SBV2-ALL92-G232-C03,0.0006777342,0.9974859,0.0018363481,-0.001158614,0.001158614,0.9974859,0.019025171
SBV2-ALL92-G232-C04,0.00035197975,0.010651776,0.98899627,-0.9886443,0.9886443,0.98899627,0.062122565
SBV2-ALL92-G233-C01,0.012292064,0.96681666,0.020891346,-0.008599282,0.008599282,0.96681666,0.16751343
SBV2-ALL92-G233-C02,0.013318844,0.9671875,0.019493625,-0.0061747804,0.0061747804,0.9671875,0.16654602
SBV2-ALL92-G233-C03,0.012146612,0.9668851,0.020968312,-0.008821701,0.008821701,0.9668851,0.16717273
SBV2-ALL92-G233-C04,0.00058285275,0.0207979,0.9786193,-0.9780364,0.9780364,0.9786193,0.106039606
SBV2-ALL92-G234-C01,0.91964316,0.047536463,0.032820333,0.8868228,-0.8868228,0.91964316,0.3339839
SBV2-ALL92-G234-C02,0.79303455,0.16104892,0.0459165,0.74711806,-0.74711806,0.79303455,0.619444
SBV2-ALL92-G234-C03,0.103052035,0.86788136,0.029066684,0.07398535,-0.07398535,0.86788136,0.4600096
SBV2-ALL92-G234-C04,0.008959206,0.9599129,0.031127801,-0.022168595,0.022168595,0.9599129,0.18951866
SBV2-ALL92-G248-C01,0.0021653394,0.9561783,0.041656252,-0.039490912,0.039490912,0.9561783,0.18852815
SBV2-ALL92-G248-C02,0.00246806,0.95301634,0.04451568,-0.04204762,0.04204762,0.95301634,0.19921023
SBV2-ALL92-G248-C03,0.007510471,0.9794002,0.013089215,-0.005578744,0.005578744,0.9794002,0.113877684
SBV2-ALL92-G248-C04,0.007309855,0.95016307,0.04252698,-0.035217125,0.035217125,0.95016307,0.21881157
SBV2-ALL92-G251-C01,0.011569693,0.9874994,0.00093086634,0.0106388265,-0.0106388265,0.9874994,0.0705125
SBV2-ALL92-G251-C02,0.009574938,0.8260259,0.1643991,-0.15482417,0.15482417,0.8260259,0.49920344
SBV2-ALL92-G251-C03,0.09023573,0.49049383,0.4192704,-0.32903466,0.32903466,0.49049383,0.9308926
SBV2-ALL92-G251-C04,0.0015347324,0.011323819,0.9871415,-0.98560673,0.98560673,0.9871415,0.07345992
SBV2-ALL92-G252-C01,0.91821665,0.05257324,0.029210022,0.8890066,-0.8890066,0.91821665,0.33640712
SBV2-ALL92-G252-C02,0.9618031,0.026317086,0.011879843,0.9499232,-0.9499232,0.9618031,0.18584962
SBV2-ALL92-G252-C03,0.90168023,0.04009159,0.058228258,0.843452,-0.843452,0.90168023,0.3878432
SBV2-ALL92-G252-C04,0.22504768,0.122776724,0.6521756,-0.42712793,0.42712793,0.6521756,0.8719231
SBV2-ALL92-G253-C01,0.011306544,0.93646175,0.052231714,-0.04092517,0.04092517,0.93646175,0.2663471
SBV2-ALL92-G253-C02,0.010840093,0.9635018,0.025658045,-0.014817952,0.014817952,0.9635018,0.1788527
SBV2-ALL92-G253-C03,0.016448501,0.95616627,0.027385317,-0.010936815,0.010936815,0.95616627,0.20894672
SBV2-ALL92-G253-C04,0.0006663891,0.025048614,0.97428495,-0.97361857,0.97361857,0.97428495,0.12260794
SBV2-ALL92-G254-C01,0.007652607,0.60037225,0.39197505,-0.38432243,0.38432243,0.60037225,0.7107091
SBV2-ALL92-G254-C02,0.0054750554,0.90550613,0.08901876,-0.0835437,0.0835437,0.90550613,0.3337215
SBV2-ALL92-G254-C03,0.0032695134,0.9486043,0.048126236,-0.044856723,0.044856723,0.9486043,0.21477506
SBV2-ALL92-G254-C04,0.002528244,0.07905138,0.9184203,-0.91589206,0.91589206,0.9184203,0.2938825
SBV2-ALL92-G255-C01,0.05619418,0.8668973,0.076908514,-0.020714335,0.020714335,0.8668973,0.48288387
SBV2-ALL92-G255-C02,0.0074132793,0.96132606,0.031260617,-0.023847338,0.023847338,0.96132606,0.18260498
SBV2-ALL92-G255-C03,0.0036468133,0.9872678,0.009085375,-0.0054385616,0.0054385616,0.9872678,0.07583482
SBV2-ALL92-G255-C04,0.0030709575,0.9432398,0.053689215,-0.050618257,0.050618257,0.9432398,0.22990222
SBV2-ALL92-G256-C01,0.002528643,0.96949077,0.027980668,-0.025452025,0.025452025,0.96949077,0.14522612
SBV2-ALL92-G256-C02,0.0022256852,0.97412825,0.023646051,-0.021420365,0.021420365,0.97412825,0.12767199
SBV2-ALL92-G256-C03,0.00096760713,0.9881855,0.010846881,-0.009879274,0.009879274,0.9881855,0.06753023
SBV2-ALL92-G256-C04,0.0022540032,0.72018754,0.27755848,-0.27530447,0.27530447,0.72018754,0.6058884
SBV2-ALL92-G257-C01,0.0014644184,0.9521931,0.046342544,-0.044878125,0.044878125,0.9521931,0.19855289
SBV2-ALL92-G257-C02,0.0015142793,0.956072,0.042413786,-0.040899508,0.040899508,0.956072,0.18682021
SBV2-ALL92-G257-C03,0.002588295,0.6470914,0.35032025,-0.34773195,0.34773195,0.6470914,0.66452944
SBV2-ALL92-G257-C04,0.010371193,0.96022564,0.02940309,-0.019031897,0.019031897,0.96022564,0.19005033
SBV2-ALL92-G259-C01,0.14465278,0.43733042,0.4180168,-0.273364,0.273364,0.43733042,1.005984
SBV2-ALL92-G259-C02,0.0020454861,0.18002912,0.81792533,-0.8158798,0.8158798,0.81792533,0.48574048
SBV2-ALL92-G259-C03,0.028997442,0.63610363,0.33489895,-0.3059015,0.3059015,0.63610363,0.756791
SBV2-ALL92-G259-C04,0.001622555,0.0076690065,0.9907085,-0.9890859,0.9890859,0.9907085,0.057023544
SBV2-ALL92-G261-C01,0.046740912,0.86822987,0.08502918,-0.038288265,0.038288265,0.86822987,0.47543013
SBV2-ALL92-G261-C02,0.051039685,0.83901805,0.109942295,-0.05890261,0.05890261,0.83901805,0.54184836
SBV2-ALL92-G261-C03,0.034298036,0.18969873,0.77600324,-0.7417052,0.7417052,0.77600324,0.6278088
SBV2-ALL92-G261-C04,0.016285669,0.20535882,0.7783555,-0.7620698,0.7620698,0.7783555,0.58717215
SBV2-ALL92-G264-C01,0.046302553,0.90934294,0.044354513,0.00194804,-0.00194804,0.90934294,0.36687315
SBV2-ALL92-G264-C02,0.0072375396,0.97461987,0.018142562,-0.010905023,0.010905023,0.97461987,0.13346782
SBV2-ALL92-G264-C03,0.052756645,0.8877041,0.059539244,-0.006782599,0.006782599,0.8877041,0.42892134
SBV2-ALL92-G264-C04,0.007949511,0.21776243,0.77428806,-0.7663385,0.7663385,0.77428806,0.568451
SBV2-ALL92-G266-C01,0.0044835247,0.05579157,0.93972486,-0.93524134,0.93524134,0.93972486,0.2436868
SBV2-ALL92-G266-C02,0.0074407514,0.09319707,0.89936215,-0.8919214,0.8919214,0.89936215,0.35302067
SBV2-ALL92-G266-C03,0.004133946,0.04968248,0.94618356,-0.9420496,0.9420496,0.94618356,0.2241828
SBV2-ALL92-G266-C04,0.0122110015,0.074050106,0.91373885,-0.9015278,0.9015278,0.91373885,0.32897678
SBV2-ALL92-G271-C01,0.9540982,0.042610854,0.0032909731,0.9508073,-0.9508073,0.9540982,0.19810967
SBV2-ALL92-G271-C02,0.59799683,0.23801418,0.16398901,0.43400782,-0.43400782,0.59799683,0.9456083
SBV2-ALL92-G271-C03,0.69321346,0.1856345,0.12115198,0.5720615,-0.5720615,0.69321346,0.822326
SBV2-ALL92-G271-C04,0.009585825,0.95666283,0.033751402,-0.024165578,0.024165578,0.95666283,0.20130858
SBV2-ALL92-G272-C01,0.009475331,0.19967553,0.79084915,-0.7813738,0.7813738,0.79084915,0.551407
SBV2-ALL92-G272-C02,0.013864902,0.31195855,0.6741765,-0.66031164,0.66031164,0.6741765,0.6885184
SBV2-ALL92-G272-C03,0.014976704,0.4495568,0.53546655,-0.5204899,0.5204899,0.53546655,0.75680006
SBV2-ALL92-G272-C04,0.76954657,0.116689295,0.11376407,0.6557825,-0.6557825,0.76954657,0.6995431
