candidate_id,true_label,pred_label,oracle_pred_label,category,failure_type,priority_score,review_rank,p_strong_mean,p_contra_mean
SBV2-ALL92-G092-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.8581289083231247,160,0.5957546111465182,0.23762570282339343
SBV2-ALL92-G033-C04,contradiction_candidate,strong_action_overclaim,strong_action_overclaim,contradiction_confusion,screening_failure,0.8574593971823983,161,0.6283538722829372,0.27089447510053893
SBV2-ALL92-G198-C03,strong_action_overclaim,strong_action_overclaim,supported,strong_action_true_positive,canon_helped,0.8551719901323649,162,0.6073038184831847,0.2521318283508198
SBV2-ALL92-G087-C02,mild_scope_overclaim,strong_action_overclaim,supported,ambiguous_mild_strong,screening_failure,0.854170822702145,163,0.6109775924885548,0.25680676978640987
SBV2-ALL92-G144-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.853619537214642,164,0.624123421543759,0.27050388432911704
SBV2-ALL92-G161-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.8509520229744773,165,0.5848777815328479,0.2339257585583706
SBV2-ALL92-G021-C03,strong_action_overclaim,strong_action_overclaim,supported,strong_action_true_positive,canon_helped,0.8505568538057883,166,0.5877100277373991,0.23715317393161084
SBV2-ALL92-G163-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.8487680377228484,167,0.6058144641464372,0.2570464264235888
SBV2-ALL92-G085-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.8465145562818206,168,0.6183383945537437,0.2718238382719232
SBV2-ALL92-G266-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.8463672383332524,169,0.6255042913764547,0.27913705304320224
SBV2-ALL92-G172-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.843732363207303,170,0.6219760099405719,0.27824364673326885
SBV2-ALL92-G128-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.8428600954383616,171,0.6035852265157664,0.2607251310774048
SBV2-ALL92-G047-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.8419967555416192,172,0.6156785457626407,0.2736817902210215
SBV2-ALL92-G027-C01,supported,strong_action_overclaim,strong_action_overclaim,strong_action_false_positive,screening_failure,0.841932416770426,173,0.6443527604590837,0.3024203436886578
SBV2-ALL92-G266-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.8413741659047831,174,0.592606020740412,0.251231854835629
SBV2-ALL92-G158-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.8396352705131174,175,0.6075008708931905,0.2678656003800732
SBV2-ALL92-G021-C02,mild_scope_overclaim,strong_action_overclaim,supported,ambiguous_mild_strong,screening_failure,0.8377908773467209,176,0.5745173424595027,0.23672646511278184
SBV2-ALL92-G047-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.835646860630245,177,0.6121810655607234,0.2765342049304784
SBV2-ALL92-G033-C03,strong_action_overclaim,strong_action_overclaim,mild_scope_overclaim,strong_action_true_positive,canon_helped,0.8343239453143778,178,0.618763843905899,0.28443989859152125
SBV2-ALL92-G021-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.8338090256806812,179,0.5699526140779934,0.23614358839731223
SBV2-ALL92-G128-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.8327937828369874,180,0.5877323483602446,0.25493856552325717
SBV2-ALL92-G082-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.8314824197342943,181,0.5597805831968667,0.2282981634625725
SBV2-ALL92-G032-C03,strong_action_overclaim,strong_action_overclaim,supported,strong_action_true_positive,canon_helped,0.8276137052094572,182,0.6063296437871954,0.27871593857773824
SBV2-ALL92-G213-C04,contradiction_candidate,strong_action_overclaim,contradiction_candidate,contradiction_confusion,selection_failure,0.8272916220127655,183,0.6384223896395675,0.31113076762680203
SBV2-ALL92-G164-C02,mild_scope_overclaim,strong_action_overclaim,supported,ambiguous_mild_strong,screening_failure,0.8256702925764643,184,0.5732173583564945,0.24754706578003013
SBV2-ALL92-G087-C04,contradiction_candidate,strong_action_overclaim,contradiction_candidate,contradiction_confusion,selection_failure,0.8255957593040175,185,0.6423814571580028,0.31678569785398525
SBV2-ALL92-G003-SUPPORTED,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.8236724287556668,186,0.5405713466772789,0.2168989179216121
SBV2-ALL92-G087-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.8213266139918517,187,0.5782519390202128,0.2569253250283611
SBV2-ALL92-G166-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.8208330639012509,188,0.5689905495851522,0.24815748568390125
SBV2-ALL92-G255-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.8188527923693666,189,0.5711620303013619,0.25230923793199533
SBV2-ALL92-G077-C04,contradiction_candidate,strong_action_overclaim,contradiction_candidate,contradiction_confusion,selection_failure,0.8143966666791456,190,0.5355842474747252,0.22118758079557965
SBV2-ALL92-G033-C02,mild_scope_overclaim,strong_action_overclaim,mild_scope_overclaim,ambiguous_mild_strong,selection_failure,0.8136178778371321,191,0.5764928673900053,0.2628749895528731
SBV2-ALL92-G047-C01,supported,strong_action_overclaim,strong_action_overclaim,strong_action_false_positive,screening_failure,0.8133504672133842,192,0.5909758683588486,0.2776254011454644
SBV2-ALL92-G007-STRONG,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.8116781711340303,193,0.5653187088639782,0.2536405377299479
SBV2-ALL92-G164-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.811426689325282,194,0.5630861386935502,0.2516594493682682
SBV2-ALL92-G214-C03,strong_action_overclaim,strong_action_overclaim,contradiction_candidate,strong_action_true_positive,canon_helped,0.8076140714653295,195,0.5551818270573347,0.24756775559200514
SBV2-ALL92-G014-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.8053359992062599,196,0.5600763801145674,0.25474038090830753
SBV2-ALL92-G205-C02,mild_scope_overclaim,strong_action_overclaim,supported,ambiguous_mild_strong,screening_failure,0.8036333811686858,197,0.5703868038791726,0.2667534227104868
SBV2-ALL92-G205-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.8015572838874281,198,0.5683019904587218,0.2667447065712937
SBV2-ALL92-G168-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.800439296470603,199,0.5957237194567245,0.29528442298612156
SBV2-ALL92-G164-C04,contradiction_candidate,strong_action_overclaim,contradiction_candidate,contradiction_confusion,selection_failure,0.7998534829706231,200,0.6090458025362961,0.30919231956567306
SBV2-ALL92-G085-C02,mild_scope_overclaim,strong_action_overclaim,supported,ambiguous_mild_strong,screening_failure,0.7996652949166123,201,0.5721924137185503,0.27252711880193803
SBV2-ALL92-G014-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.7981294379775752,202,0.5538447456297133,0.2557153076521382
SBV2-ALL92-G098-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.7977376514725836,203,0.5359590043880904,0.23822135291550686
SBV2-ALL92-G091-C02,mild_scope_overclaim,strong_action_overclaim,supported,ambiguous_mild_strong,screening_failure,0.7964901024530586,204,0.5621956522468322,0.26570554979377353
SBV2-ALL92-G110-C03,strong_action_overclaim,strong_action_overclaim,contradiction_candidate,strong_action_true_positive,canon_helped,0.7938662679569184,205,0.6059397419715086,0.31207347401459024
SBV2-ALL92-G170-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.792920682799232,206,0.544672814951358,0.251752132152126
SBV2-ALL92-G098-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.7919795356874502,207,0.5368685626479635,0.24488902696051335
SBV2-ALL92-G067-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.7879140847808555,208,0.5404829757429497,0.2525688909620942
SBV2-ALL92-G110-C02,mild_scope_overclaim,strong_action_overclaim,contradiction_candidate,ambiguous_mild_strong,screening_failure,0.7842714868243756,209,0.5785884587261877,0.2943169719018121
SBV2-ALL92-G082-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.7839563930886827,210,0.5287443204315383,0.2447879273428556
SBV2-ALL92-G122-C03,strong_action_overclaim,strong_action_overclaim,mild_scope_overclaim,strong_action_true_positive,canon_helped,0.7786122667147406,211,0.5756906715990789,0.29707840488433834
SBV2-ALL92-G082-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.7744949326478041,212,0.5339790876558397,0.2594841550080356
SBV2-ALL92-G007-MILD,mild_scope_overclaim,strong_action_overclaim,contradiction_candidate,ambiguous_mild_strong,screening_failure,0.772366300515351,213,0.5260019837114202,0.2536356831960691
SBV2-ALL92-G034-C03,strong_action_overclaim,strong_action_overclaim,supported,strong_action_true_positive,canon_helped,0.7718802340513442,214,0.5671061643989862,0.295225930347642
SBV2-ALL92-G166-C02,mild_scope_overclaim,strong_action_overclaim,supported,ambiguous_mild_strong,screening_failure,0.771377542364603,215,0.5175319785670744,0.2461544362024714
SBV2-ALL92-G033-C01,supported,strong_action_overclaim,mild_scope_overclaim,strong_action_false_positive,screening_failure,0.766997537816674,216,0.5310006592318149,0.2640031214151409
SBV2-ALL92-G079-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.7580894842994931,217,0.555951548299366,0.2978620639998729
SBV2-ALL92-G035-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.7574332628471492,218,0.5307325480571782,0.27329928521002905
SBV2-ALL92-G002-STRONG,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.7518597177589851,219,0.5909928660010632,0.3391331482420781
SBV2-ALL92-G079-C04,contradiction_candidate,strong_action_overclaim,contradiction_candidate,contradiction_confusion,selection_failure,0.7503178030260665,220,0.561470357117055,0.3111525540909884
SBV2-ALL92-G007-SUPPORTED,supported,strong_action_overclaim,contradiction_candidate,strong_action_false_positive,screening_failure,0.7501506079408099,221,0.503820734914314,0.2536701269735041
SBV2-ALL92-G062-C04,contradiction_candidate,strong_action_overclaim,contradiction_candidate,contradiction_confusion,selection_failure,0.7501452583035979,222,0.5045056553349774,0.25436039703137947
SBV2-ALL92-G168-C01,supported,strong_action_overclaim,strong_action_overclaim,strong_action_false_positive,screening_failure,0.7489787112365806,223,0.6040993748805381,0.35512066364395756
SBV2-ALL92-G145-C03,strong_action_overclaim,strong_action_overclaim,supported,strong_action_true_positive,canon_helped,0.7471031712190168,224,0.5040356946969182,0.25693252347790135
SBV2-ALL92-G067-C02,mild_scope_overclaim,strong_action_overclaim,supported,ambiguous_mild_strong,screening_failure,0.7450095222494162,225,0.5002814856163923,0.25527196336697616
SBV2-ALL92-G098-C04,contradiction_candidate,strong_action_overclaim,contradiction_candidate,contradiction_confusion,selection_failure,0.7444140222629053,226,0.6135039990255797,0.3690899767626744
SBV2-ALL92-G110-C01,supported,strong_action_overclaim,contradiction_candidate,strong_action_false_positive,screening_failure,0.7399617325017516,227,0.5236197162891852,0.28365798378743373
SBV2-ALL92-G003-STRONG,strong_action_overclaim,strong_action_overclaim,supported,strong_action_true_positive,canon_helped,0.7367889284473753,228,0.5152049729776469,0.2784160445302716
SBV2-ALL92-G091-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.7071819448296779,229,0.4760642952037754,0.2688823503740976
SBV2-ALL92-G014-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.7013662740686606,230,0.48421558356419236,0.2828493094955318
SBV2-ALL92-G122-C01,supported,strong_action_overclaim,supported,strong_action_false_positive,selection_failure,0.6967744641570216,231,0.5109448303005775,0.31417036614355587
SBV2-ALL92-G086-C02,mild_scope_overclaim,strong_action_overclaim,strong_action_overclaim,ambiguous_mild_strong,screening_failure,0.6615271996912697,232,0.4512544408603444,0.28972724116907467
SBV2-ALL92-G224-C03,strong_action_overclaim,strong_action_overclaim,strong_action_overclaim,strong_action_true_positive,both_correct,0.6049808981153835,233,0.45097606025227543,0.345995162136892
SBV2-ALL92-G146-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,0.5033046587343857,234,0.9022851512129467,0.3989804924785611
SBV2-ALL92-G013-C03,strong_action_overclaim,supported,strong_action_overclaim,strong_action_false_negative,selection_failure,0.47540934737870766,235,0.7957552336262175,0.3203458862475098
SBV2-ALL92-G030-C03,strong_action_overclaim,supported,strong_action_overclaim,strong_action_false_negative,selection_failure,0.470975319772612,236,0.8016241634963113,0.3306488437236993
SBV2-ALL92-G031-C04,contradiction_candidate,contradiction_candidate,mild_scope_overclaim,correct_non_strong,canon_helped,0.45549684153224296,237,0.8357796717606533,0.3802828302284103
SBV2-ALL92-G116-C04,contradiction_candidate,supported,contradiction_candidate,screening_failure,selection_failure,0.44553466348432413,238,0.8579622525136361,0.412427589029312
SBV2-ALL92-G224-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.4314280224503544,239,0.45051926889829613,0.019091246447941766
SBV2-ALL92-G193-C02,mild_scope_overclaim,supported,strong_action_overclaim,screening_failure,screening_failure,0.42433980415380546,240,0.8001168219328555,0.37577701777905004
SBV2-ALL92-G035-C01,supported,supported,strong_action_overclaim,correct_non_strong,canon_helped,0.42375822901802257,241,0.4389151816036248,0.01515695258560225
SBV2-ALL92-G261-C04,contradiction_candidate,supported,supported,screening_failure,screening_failure,0.41968467521711317,242,0.7715001743500632,0.35181549913295007
SBV2-ALL92-G069-C04,contradiction_candidate,supported,contradiction_candidate,screening_failure,selection_failure,0.4172492490407582,243,0.5511351872037592,0.133885938163001
SBV2-ALL92-G089-C04,contradiction_candidate,supported,contradiction_candidate,screening_failure,selection_failure,0.40973512625659225,244,0.7737827541227701,0.36404762786617784
SBV2-ALL92-G011-STRONG,strong_action_overclaim,mild_scope_overclaim,strong_action_overclaim,ambiguous_mild_strong,selection_failure,0.40574246617120296,245,0.8528281171400884,0.4470856509688855
SBV2-ALL92-G052-C03,strong_action_overclaim,mild_scope_overclaim,supported,ambiguous_mild_strong,screening_failure,0.3932138077200756,246,0.7609532393290063,0.3677394316089307
SBV2-ALL92-G266-C01,supported,supported,supported,correct_non_strong,both_correct,0.3799040865207898,247,0.40068987600586936,0.02078578948507958
SBV2-ALL92-G083-C03,strong_action_overclaim,mild_scope_overclaim,mild_scope_overclaim,ambiguous_mild_strong,screening_failure,0.3697396923412566,248,0.49535721865874754,0.12561752631749099
SBV2-ALL92-G025-C03,strong_action_overclaim,supported,strong_action_overclaim,strong_action_false_negative,selection_failure,0.3683748599837722,249,0.5009663469593385,0.13259148697556636
SBV2-ALL92-G224-C01,supported,supported,supported,correct_non_strong,both_correct,0.35393807950274864,250,0.3707572369180024,0.01681915741525376
SBV2-ALL92-G213-C02,mild_scope_overclaim,mild_scope_overclaim,strong_action_overclaim,correct_non_strong,canon_helped,0.35330939701505815,251,0.7831069327913942,0.42979753577633606
SBV2-ALL92-G272-C01,supported,supported,supported,correct_non_strong,both_correct,0.3481000518412728,252,0.3839309445874231,0.035830892746150284
SBV2-ALL92-G272-C03,strong_action_overclaim,supported,supported,strong_action_false_negative,screening_failure,0.34672532638124487,253,0.38332318645701835,0.03659786007577351
SBV2-ALL92-G178-C04,contradiction_candidate,supported,supported,screening_failure,screening_failure,0.34057911879770464,254,0.7044349196975674,0.3638558008998628
SBV2-ALL92-G178-C03,strong_action_overclaim,mild_scope_overclaim,mild_scope_overclaim,ambiguous_mild_strong,screening_failure,0.34025063436536057,255,0.7479585846947796,0.40770795032941903
SBV2-ALL92-G234-C03,strong_action_overclaim,supported,contradiction_candidate,strong_action_false_negative,screening_failure,0.33703068366550953,256,0.6375901352054224,0.30055945153991287
SBV2-ALL92-G256-C02,mild_scope_overclaim,mild_scope_overclaim,strong_action_overclaim,correct_non_strong,canon_helped,0.3279995450349395,257,0.7115060308729082,0.3835064858379687
SBV2-ALL92-G032-C02,mild_scope_overclaim,mild_scope_overclaim,supported,correct_non_strong,canon_helped,0.3262409054991374,258,0.6763077963255708,0.3500668908264334
SBV2-ALL92-G077-C03,strong_action_overclaim,mild_scope_overclaim,strong_action_overclaim,ambiguous_mild_strong,selection_failure,0.3241148790980845,259,0.6994025834802793,0.3752877043821948
SBV2-ALL92-G083-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.31380251872684417,260,0.3422956561892216,0.028493137462377444
SBV2-ALL92-G163-C01,supported,supported,supported,correct_non_strong,both_correct,0.30794863327116584,261,0.3348701698547389,0.026921536583573057
SBV2-ALL92-G008-SUPPORTED,supported,contradiction_candidate,strong_action_overclaim,screening_failure,screening_failure,0.3077391673126759,262,0.8221606471160614,0.5144214798033855
SBV2-ALL92-G013-C02,mild_scope_overclaim,supported,strong_action_overclaim,screening_failure,screening_failure,0.3050491071647453,263,0.5646324527351202,0.2595833455703749
SBV2-ALL92-G161-C03,strong_action_overclaim,supported,strong_action_overclaim,strong_action_false_negative,selection_failure,0.2951289381157,264,0.6708824029360749,0.3757534648203749
SBV2-ALL92-G027-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,0.291092167462612,265,0.8398602118574151,0.5487680443948031
SBV2-ALL92-G106-C01,supported,supported,strong_action_overclaim,correct_non_strong,canon_helped,0.2910117151269926,266,0.310745181603802,0.019733466476809385
SBV2-ALL92-G004-SUPPORTED,supported,supported,supported,correct_non_strong,both_correct,0.2901719155899717,267,0.32685159135735575,0.03667967576738407
SBV2-ALL92-G019-C01,supported,supported,strong_action_overclaim,correct_non_strong,canon_helped,0.2891526686316991,268,0.2978105854272831,0.008657916795584057
SBV2-ALL92-G013-C01,supported,supported,strong_action_overclaim,correct_non_strong,canon_helped,0.2822199931861784,269,0.541571687324694,0.25935169413851555
SBV2-ALL92-G085-C01,supported,supported,supported,correct_non_strong,both_correct,0.2769764675092171,270,0.5481174047835271,0.27114093727431
SBV2-ALL92-G161-C01,supported,mild_scope_overclaim,supported,screening_failure,selection_failure,0.27166310206707533,271,0.5046807179951167,0.23301761592804138
SBV2-ALL92-G083-C01,supported,supported,supported,correct_non_strong,both_correct,0.2639884195437723,272,0.2920135996868092,0.028025180143036885
SBV2-ALL92-G025-C02,mild_scope_overclaim,supported,strong_action_overclaim,screening_failure,screening_failure,0.25975030534286575,273,0.28750591489477756,0.027755609551911795
SBV2-ALL92-G086-C01,supported,supported,strong_action_overclaim,correct_non_strong,canon_helped,0.25757927107973094,274,0.26294218813574377,0.0053629170560128515
SBV2-ALL92-G135-C02,mild_scope_overclaim,mild_scope_overclaim,strong_action_overclaim,correct_non_strong,canon_helped,0.2546941491700907,275,0.7226452246989608,0.46795107552887005
SBV2-ALL92-G170-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.25118051074741216,276,0.4829404221824683,0.23175991143505614
SBV2-ALL92-G163-C04,contradiction_candidate,supported,mild_scope_overclaim,screening_failure,screening_failure,0.24675154114413111,277,0.6138918829485301,0.36714034180439903
SBV2-ALL92-G018-C02,mild_scope_overclaim,supported,strong_action_overclaim,screening_failure,screening_failure,0.24522505756176183,278,0.5491866713457482,0.30396161378398634
SBV2-ALL92-G008-CONTRA,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,0.2405558904997127,279,0.800679171222658,0.5601232807229453
SBV2-ALL92-G028-C02,mild_scope_overclaim,supported,strong_action_overclaim,screening_failure,screening_failure,0.2380223549201395,280,0.4945924862282347,0.2565701313080952
SBV2-ALL92-G004-STRONG,strong_action_overclaim,supported,mild_scope_overclaim,strong_action_false_negative,screening_failure,0.23592543869796145,281,0.5022052199484109,0.2662797812504495
SBV2-ALL92-G094-C01,supported,contradiction_candidate,supported,screening_failure,selection_failure,0.23299703637348956,282,0.6791866704225391,0.44618963404904954
SBV2-ALL92-G060-C03,strong_action_overclaim,supported,supported,strong_action_false_negative,screening_failure,0.2275601294908357,283,0.5378981366333293,0.3103380071424936
SBV2-ALL92-G025-C01,supported,supported,strong_action_overclaim,correct_non_strong,canon_helped,0.22582371186733877,284,0.25322230955580816,0.0273985976884694
SBV2-ALL92-G018-C01,supported,supported,strong_action_overclaim,correct_non_strong,canon_helped,0.22574125230097908,285,0.5222254010477371,0.296484148746758
SBV2-ALL92-G028-C03,strong_action_overclaim,supported,strong_action_overclaim,strong_action_false_negative,selection_failure,0.22449861817657019,286,0.48037312910829444,0.25587451093172425
SBV2-ALL92-G141-C04,contradiction_candidate,mild_scope_overclaim,contradiction_candidate,screening_failure,selection_failure,0.2165933552245745,287,0.6170301458722416,0.4004367906476671
SBV2-ALL92-G170-C04,contradiction_candidate,supported,mild_scope_overclaim,screening_failure,screening_failure,0.216368312291795,288,0.45433018867734337,0.23796187638554836
SBV2-ALL92-G170-C01,supported,supported,mild_scope_overclaim,correct_non_strong,canon_helped,0.21627219933745193,289,0.4519233833953207,0.23565118405786875
SBV2-ALL92-G004-MILD,mild_scope_overclaim,supported,mild_scope_overclaim,screening_failure,selection_failure,0.214086317565218,290,0.4058238887698769,0.1917375712046589
SBV2-ALL92-G034-C01,supported,supported,supported,correct_non_strong,both_correct,0.2138577468729026,291,0.5023865418946979,0.2885287950217953
SBV2-ALL92-G079-C02,mild_scope_overclaim,supported,strong_action_overclaim,screening_failure,screening_failure,0.21367044626079607,292,0.5130588055320398,0.2993883592712437
SBV2-ALL92-G141-C01,supported,mild_scope_overclaim,strong_action_overclaim,screening_failure,screening_failure,0.2132304674745446,293,0.5596230956027733,0.34639262812822874
SBV2-ALL92-G141-C03,strong_action_overclaim,mild_scope_overclaim,contradiction_candidate,ambiguous_mild_strong,screening_failure,0.21302592779788915,294,0.5968714947570938,0.38384556695920463
SBV2-ALL92-G248-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.20717483621089244,295,0.46965980479849007,0.2624849685875976
SBV2-ALL92-G020-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.2053034430971592,296,0.22915569561717644,0.02385225252001723
SBV2-ALL92-G196-C01,supported,supported,supported,correct_non_strong,both_correct,0.204206695469491,297,0.49675691371450814,0.29255021824501715
SBV2-ALL92-G020-C01,supported,supported,supported,correct_non_strong,both_correct,0.202335846759813,298,0.22553892849885693,0.02320308173904393
SBV2-ALL92-G079-C01,supported,supported,supported,correct_non_strong,both_correct,0.2011747787103842,299,0.5006836346695721,0.2995088559591879
SBV2-ALL92-G106-C02,mild_scope_overclaim,supported,strong_action_overclaim,screening_failure,screening_failure,0.20114315691240703,300,0.45294088571672586,0.25179772880431883
SBV2-ALL92-G248-C01,supported,supported,supported,correct_non_strong,both_correct,0.1954614000421453,301,0.4686757584046146,0.2732143583624693
SBV2-ALL92-G271-C03,strong_action_overclaim,contradiction_candidate,mild_scope_overclaim,contradiction_confusion,screening_failure,0.19347904601066057,302,0.5589612753318554,0.3654822293211948
SBV2-ALL92-G034-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.19186687892332333,303,0.4870232635687397,0.2951563846454164
SBV2-ALL92-G122-C02,mild_scope_overclaim,mild_scope_overclaim,mild_scope_overclaim,correct_non_strong,both_correct,0.19086214250350853,304,0.43573247020787925,0.24487032770437073
SBV2-ALL92-G180-C02,mild_scope_overclaim,contradiction_candidate,contradiction_candidate,screening_failure,screening_failure,0.1908556426097473,305,0.6504131964542381,0.4595575538444908
SBV2-ALL92-G145-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.18894739908276587,306,0.21951298814349895,0.03056558906073308
SBV2-ALL92-G094-C02,mild_scope_overclaim,contradiction_candidate,supported,screening_failure,screening_failure,0.18309927397925962,307,0.6648220051536115,0.4817227311743518
SBV2-ALL92-G145-C01,supported,supported,supported,correct_non_strong,both_correct,0.17840827942769782,308,0.20680416193033124,0.028395882502633408
SBV2-ALL92-G271-C01,supported,supported,supported,correct_non_strong,both_correct,0.17806499701336767,309,0.4187712514210037,0.24070625440763602
SBV2-ALL92-G002-SUPPORTED,supported,supported,supported,correct_non_strong,both_correct,0.17710168629021578,310,0.22955897462461772,0.05245728833440194
SBV2-ALL92-G028-C01,supported,supported,supported,correct_non_strong,both_correct,0.17418797756011556,311,0.4334997936400038,0.25931181607988824
SBV2-ALL92-G271-C02,mild_scope_overclaim,mild_scope_overclaim,supported,correct_non_strong,canon_helped,0.17349105462680003,312,0.48020059670840487,0.30670954208160484
SBV2-ALL92-G180-C01,supported,mild_scope_overclaim,supported,screening_failure,selection_failure,0.17131586350558514,313,0.561808183411383,0.3904923199057979
SBV2-ALL92-G003-MILD,mild_scope_overclaim,mild_scope_overclaim,supported,correct_non_strong,canon_helped,0.16507596148190828,314,0.4193236465624852,0.25424768508057694
SBV2-ALL92-G020-C03,strong_action_overclaim,supported,supported,strong_action_false_negative,screening_failure,0.1621634988843097,315,0.41852851424955595,0.25636501536524625
SBV2-ALL92-G141-C02,mild_scope_overclaim,mild_scope_overclaim,strong_action_overclaim,correct_non_strong,canon_helped,0.14448859225741462,316,0.45951698136602515,0.31502838910861053
SBV2-ALL92-G094-C03,strong_action_overclaim,contradiction_candidate,supported,contradiction_confusion,screening_failure,0.14176387702769522,317,0.7499149511021008,0.6081510740744056
SBV2-ALL92-G233-C01,supported,supported,supported,correct_non_strong,both_correct,0.13265640885870306,318,0.44070093326265164,0.3080445244039486
SBV2-ALL92-G251-C03,strong_action_overclaim,mild_scope_overclaim,mild_scope_overclaim,ambiguous_mild_strong,screening_failure,0.13150807429133016,319,0.3886592413215859,0.25715116703025576
SBV2-ALL92-G213-C01,supported,contradiction_candidate,strong_action_overclaim,screening_failure,screening_failure,0.12786242824751248,320,0.7570633832970062,0.6292009550494937
SBV2-ALL92-G251-C02,mild_scope_overclaim,mild_scope_overclaim,mild_scope_overclaim,correct_non_strong,both_correct,0.11889002663057019,321,0.3765564447939972,0.257666418163427
SBV2-ALL92-G036-C04,contradiction_candidate,contradiction_candidate,contradiction_candidate,correct_non_strong,both_correct,0.10724406831965805,322,0.7378015532317759,0.6305574849121178
SBV2-ALL92-G259-C03,strong_action_overclaim,supported,supported,strong_action_false_negative,screening_failure,0.10615773489910574,323,0.49769634738165974,0.391538612482554
SBV2-ALL92-G060-C01,supported,supported,supported,correct_non_strong,both_correct,0.10351730732802986,324,0.35153785817748573,0.24802055084945587
SBV2-ALL92-G233-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.09381135999307855,325,0.4003149356862782,0.30650357569319964
SBV2-ALL92-G119-C01,supported,supported,supported,correct_non_strong,both_correct,0.08928136069001842,326,0.10996646052828685,0.020685099838268425
SBV2-ALL92-G251-C01,supported,mild_scope_overclaim,mild_scope_overclaim,screening_failure,screening_failure,0.08619768395870259,327,0.3428508482183375,0.2566531642596349
SBV2-ALL92-G119-C02,mild_scope_overclaim,supported,supported,screening_failure,screening_failure,0.07857033420347057,328,0.09907836502072291,0.02050803081725235
SBV2-ALL92-G233-C03,strong_action_overclaim,supported,supported,strong_action_false_negative,screening_failure,0.07776539123286746,329,0.36891218967581774,0.29114679844295027
