candidate_id,target_candidate_group_id,rank,unit_id,paper_id,pdf_filename,page_number,section_hint,retrieved_text,bm25_score,query_n_tokens,retrieved_n_words,oracle_overlap_score,oracle_hash_exact,oracle_page_match,oracle_hit
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,1,AD-012::p6::b18::s4808::w3,AD-012,AD-012__2406.03877.pdf,6,table,"This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results. For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2. The corresponding driving scores would be",33.595359,13,47,0.679245,False,True,True
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,2,AD-012::p6::b18::s4809::w3,AD-012,AD-012__2406.03877.pdf,6,table,"For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2. The corresponding driving scores would be This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results.",33.595359,13,47,0.679245,False,True,True
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,3,AD-012::p6::b19::s4810::w3,AD-012,AD-012__2406.03877.pdf,6,result,"The corresponding driving scores would be This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results. For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.",33.595359,13,47,0.679245,False,True,True
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,4,AD-012::p6::b19::s4811::w3,AD-012,AD-012__2406.03877.pdf,6,result,"This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results. For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2. The corresponding driving scores would be 90, 90 ∗0.7 = 63, and 90 ∗0.7 ∗0.7 = 44.1, which causes a large standard deviation - 18.9 and thus makes comparison between methods unreliable.",32.451946,13,73,0.529412,False,True,False
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,5,AD-012::p6::b18::s4807::w3,AD-012,AD-012__2406.03877.pdf,6,table,"Even worse, existing benchmarks in CARLA like Longest6 [6] and Leaderboard V2 [28] cover several kilometers, leading to high variance in the driving score metric. This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results. For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.",31.144823,13,66,0.529412,False,True,False
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,6,AD-012::p6::b19::s4812::w3,AD-012,AD-012__2406.03877.pdf,6,result,"For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2. The corresponding driving scores would be 90, 90 ∗0.7 = 63, and 90 ∗0.7 ∗0.7 = 44.1, which causes a large standard deviation - 18.9 and thus makes comparison between methods unreliable. To address these issues, we propose a more granular evaluation framework for all 44 scenarios by designing 5 distinct short routes (around 150 meters in length) per scenario, each featuring different weathers and towns, which result in a total of 220 routes.",29.939741,13,98,0.455696,False,True,False
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,7,AD-006::p8::b33::s2284::w3,AD-006,AD-006__2508.02028.pdf,8,unknown,"The driving sandbox is partitioned into ten distinct route segments, each reflecting varying geometric and traffic complexities, as illustrated in Fig. 5a. For each route, each AD vehicle runs three times, and we report the average results to ensure statistical reliability. The primary evaluation metric is the route completion rate, defined",23.959135,13,51,0.156863,False,False,False
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,8,AD-006::p8::b33::s2285::w3,AD-006,AD-006__2508.02028.pdf,8,unknown,"For each route, each AD vehicle runs three times, and we report the average results to ensure statistical reliability. The primary evaluation metric is the route completion rate, defined driving sandbox is partitioned into ten distinct route segments, each reflecting varying geometric and traffic complexities, as illustrated in Fig. 5a.",23.959135,13,50,0.156863,False,False,False
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,9,AD-006::p8::b34::s2286::w3,AD-006,AD-006__2508.02028.pdf,8,result,"The primary evaluation metric is the route completion rate, defined driving sandbox is partitioned into ten distinct route segments, each reflecting varying geometric and traffic complexities, as illustrated in Fig. 5a. For each route, each AD vehicle runs three times, and we report the average results to ensure statistical reliability.",23.959135,13,50,0.156863,False,False,False
SBV2-ALL92-G035-C03,SBV2-ALL92-G035,10,AD-006::p8::b34::s2288::w3,AD-006,AD-006__2508.02028.pdf,8,result,"For each route, each AD vehicle runs three times, and we report the average results to ensure statistical reliability. The primary evaluation metric is the route completion rate, defined as the percentage of the planned trajectory successfully traversed by the vehicle without crossing the yellow boundary lines or colliding with obstacles. 8 ① ② ⑥ ⑦ ③ ⑨ ⑩ ⑧ ④ ⑤ (a) Illustration of the 10 routes: blue for straight, red for turns.",22.028654,13,74,0.178571,False,False,False
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,1,AD-012::p6::b18::s4808::w3,AD-012,AD-012__2406.03877.pdf,6,table,"This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results. For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2. The corresponding driving scores would be",31.82864,13,47,0.679245,False,True,True
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,2,AD-012::p6::b18::s4809::w3,AD-012,AD-012__2406.03877.pdf,6,table,"For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2. The corresponding driving scores would be This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results.",31.82864,13,47,0.679245,False,True,True
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,3,AD-012::p6::b19::s4810::w3,AD-012,AD-012__2406.03877.pdf,6,result,"The corresponding driving scores would be This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results. For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.",31.82864,13,47,0.679245,False,True,True
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,4,AD-012::p6::b19::s4811::w3,AD-012,AD-012__2406.03877.pdf,6,result,"This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results. For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2. The corresponding driving scores would be 90, 90 ∗0.7 = 63, and 90 ∗0.7 ∗0.7 = 44.1, which causes a large standard deviation - 18.9 and thus makes comparison between methods unreliable.",27.832584,13,73,0.529412,False,True,False
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,5,AD-012::p6::b18::s4807::w3,AD-012,AD-012__2406.03877.pdf,6,table,"Even worse, existing benchmarks in CARLA like Longest6 [6] and Leaderboard V2 [28] cover several kilometers, leading to high variance in the driving score metric. This variance arises because the infraction score penalizes errors through cumulative multiplication, which can significantly skew results. For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2.",27.14494,13,66,0.529412,False,True,False
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,6,AD-012::p19::b69::s5218::w3,AD-012,AD-012__2406.03877.pdf,19,unknown,0.70 Fail to maintain a suitable speed with surrounding vehicle. No Give Way 0.70 Failure to yield to emergency vehicle. Off-road - Not considered in route completion.,26.543555,13,27,0.171429,False,False,False
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,7,AD-012::p19::b68::s5214::w3,AD-012,AD-012__2406.03877.pdf,19,unknown,No Give Way 0.70 Failure to yield to emergency vehicle. Off-road - Not considered in route completion. Route Deviation - Deviates more than 30 meters.,26.332504,13,25,0.176471,False,False,False
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,8,AD-012::p19::b69::s5219::w3,AD-012,AD-012__2406.03877.pdf,19,unknown,No Give Way 0.70 Failure to yield to emergency vehicle. Off-road - Not considered in route completion. Route Deviation - Deviates more than 30 meters.,26.332504,13,25,0.176471,False,False,False
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,9,AD-012::p19::b68::s5213::w3,AD-012,AD-012__2406.03877.pdf,19,unknown,Too Slow 0.70 Fail to maintain a suitable speed with surrounding vehicle. No Give Way 0.70 Failure to yield to emergency vehicle. Off-road - Not considered in route completion.,26.280572,13,29,0.166667,False,False,False
SBV2-ALL92-G035-C04,SBV2-ALL92-G035,10,AD-012::p6::b19::s4812::w3,AD-012,AD-012__2406.03877.pdf,6,result,"For instance, consider three test runs where each achieves 90% route completion, but the number of red lights run differs: 0, 1, and 2. The corresponding driving scores would be 90, 90 ∗0.7 = 63, and 90 ∗0.7 ∗0.7 = 44.1, which causes a large standard deviation - 18.9 and thus makes comparison between methods unreliable. To address these issues, we propose a more granular evaluation framework for all 44 scenarios by designing 5 distinct short routes (around 150 meters in length) per scenario, each featuring different weathers and towns, which result in a total of 220 routes.",25.416515,13,98,0.455696,False,True,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,1,AD-012::p3::b8::s4746::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"This setup offers an accurate assessment of an AD system's driving performance. • Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. These features make Bench2Drive a pioneering benchmark in the field of autonomous driving, providing an essential tool for researchers to refine and evaluate their E2E-AD systems in a realistic, comprehensive, and fair manner.",25.730578,15,138,0.170732,False,False,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,2,AD-012::p4::b11::s4761::w3,AD-012,AD-012__2406.03877.pdf,4,table,"Leaderboard V1, only assesses basic skills such as lane following, making turns, collision avoidance, and traffic lights. CARLA Leaderboard V2 [28] lacks expert demonstration data. As widely discussed in the community [42, 43], the lack of an official training set makes the comparisons of different methods in the system-level instead of the algorithm-level.Bench2Drive deal with these shortcomings by offering a large-scale, annotation-rich official training dataset alongside a multi-ability evaluation set.",25.458921,15,70,0.714286,False,True,True
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,3,AD-012::p3::b7::s4745::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"In summary, the proposed Bench2Drive benchmark features: • Comprehensive Scenario Coverage: Bench2Drive is designed to test AD systems across 44 interactive scenarios, providing a thorough evaluation about capabilities under complex situations. • Granular Skill Assessment: By structuring the evaluation across 220 short routes, each focusing on a specific driving scenario, Bench2Drive allows for detailed analysis and comparison of how different AD systems perform on individual tasks. • Closed-Loop Evaluation Protocol: Bench2Drive evaluates AD systems in a closed-loop manner, where the AD system's actions directly influence the environment. This setup offers an accurate assessment of an AD system's driving performance. • Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons.",23.724567,15,192,0.146789,False,False,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,4,AD-012::p4::b11::s4762::w3,AD-012,AD-012__2406.03877.pdf,4,table,"CARLA Leaderboard V2 [28] lacks expert demonstration data. As widely discussed in the community [42, 43], the lack of an official training set makes the comparisons of different methods in the system-level instead of the algorithm-level.Bench2Drive deal with these shortcomings by offering a large-scale, annotation-rich official training dataset alongside a multi-ability evaluation set. This enables a more granular and informative assessment of an AD system's driving capabilities, overcoming the limitations of existing benchmarks that rely on average scoring across all routes as their primary performance metric. 2.2 End-to-End Autonomous Driving The concept of E2E-AD could date back to 1980s [44].",22.241244,15,100,0.568182,False,True,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,5,AD-012::p3::b8::s4747::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. These features make Bench2Drive a pioneering benchmark in the field of autonomous driving, providing an essential tool for researchers to refine and evaluate their E2E-AD systems in a realistic, comprehensive, and fair manner. We implement several classic baselines including TCP [5], ThinkTwice [30], DriveAdapter [27], UniAD [4], VAD [22], and AD-MLP [23] and evaluate them in the Bench2Drive.",21.872065,15,104,0.148936,False,False,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,6,AD-012::p5::b15::s4787::w3,AD-012,AD-012__2406.03877.pdf,5,figure,"(a) CARLA Leaderboard V2 (b) Bench2Drive Dataset Figure 4: Distribution of scenario 'ConstructionObstacle' in Town12 We use different colors to represent different routes containing 'ConstructionObstacle'. Bench2Drive has more locations that be able to generate 'ConstructionObstacle'. of these datasets significantly influence performance, rendering fair algorithm-level comparisons challenging. To address this, we have constructed a large-scale expert dataset with comprehensive annotations including 3D bounding boxes, depth, and semantic segmentation, sampled at 10 Hz, to serve as the official training set.",21.045089,15,78,0.216216,False,False,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,7,AD-012::p4::b12::s4768::w3,AD-012,AD-012__2406.03877.pdf,4,unknown,"Bench2Drive offers a challenging and comprehensive arena to compare E2E-AD methods' ability. 3 Bench2Drive Bench2Drive consists of a large-scale fully annotated dataset collected in CARLA as the official training set, an evaluation toolkit for the granular driving skill assessment, and implementations of several state-of-the-art E2E-AD methods tailored for the training dataset and evaluation toolkit. All data, codes, and checkpoints are in GitHub and Huggingface under Apache License 2.0. We give details in the following section. 3.1 Data Collection Agent The data collection agent (expert) is responsible for collecting the data so that student models could learn from the data.",20.030059,15,99,0.205128,False,True,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,8,MARL-005::p26::b105::s26765::w3,MARL-005,MARL-005__2506.14990.pdf,26,unknown,"Algorithm comparison on Level 1. Average Soup Delivery S (with 95% confidence intervals) for each CL method (columns) paired with each MARL algorithm (rows: IPPO, MAPPO, HAPPO). Darker cells indicate higher performance.",19.778007,15,32,0.0,False,False,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,9,POL-007::p3::b8::s30796::w3,POL-007,POL-007__2510.01297.pdf,3,unknown,"This section describes the environment and interaction of our system architecture. 3.1 Environment On a high level, the simulation proceeds in two phases. In phase 1 (the move-in phase), new households with synthetic profiles, representing immigrants or newborns, are introduced into the SimCity environment until a predetermined maximum population is reached. the environment and interaction of our system architecture. 3.1 Environment On a high level, the simulation proceeds in two phases.",19.776742,15,71,0.0,False,False,False
SBV2-ALL92-G036-C01,SBV2-ALL92-G036,10,AD-012::p3::b7::s4744::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"Bench2Drive's short routes provide more smoothed evaluations. benchmark would provide clearer insights into the strengths and weaknesses of each AD system, enabling targeted improvements and more refined technology development. In summary, the proposed Bench2Drive benchmark features: • Comprehensive Scenario Coverage: Bench2Drive is designed to test AD systems across 44 interactive scenarios, providing a thorough evaluation about capabilities under complex situations. • Granular Skill Assessment: By structuring the evaluation across 220 short routes, each focusing on a specific driving scenario, Bench2Drive allows for detailed analysis and comparison of how different AD systems perform on individual tasks. • Closed-Loop Evaluation Protocol: Bench2Drive evaluates AD systems in a closed-loop manner, where the AD system's actions directly influence the environment. This setup offers an accurate assessment of an AD system's driving performance. • Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons.",19.676911,15,175,0.128,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,1,AD-012::p3::b8::s4746::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"This setup offers an accurate assessment of an AD system's driving performance. • Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. These features make Bench2Drive a pioneering benchmark in the field of autonomous driving, providing an essential tool for researchers to refine and evaluate their E2E-AD systems in a realistic, comprehensive, and fair manner.",25.730578,16,138,0.170732,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,2,AD-012::p4::b11::s4761::w3,AD-012,AD-012__2406.03877.pdf,4,table,"Leaderboard V1, only assesses basic skills such as lane following, making turns, collision avoidance, and traffic lights. CARLA Leaderboard V2 [28] lacks expert demonstration data. As widely discussed in the community [42, 43], the lack of an official training set makes the comparisons of different methods in the system-level instead of the algorithm-level.Bench2Drive deal with these shortcomings by offering a large-scale, annotation-rich official training dataset alongside a multi-ability evaluation set.",25.458921,16,70,0.714286,False,True,True
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,3,POL-007::p3::b8::s30796::w3,POL-007,POL-007__2510.01297.pdf,3,unknown,"This section describes the environment and interaction of our system architecture. 3.1 Environment On a high level, the simulation proceeds in two phases. In phase 1 (the move-in phase), new households with synthetic profiles, representing immigrants or newborns, are introduced into the SimCity environment until a predetermined maximum population is reached. the environment and interaction of our system architecture. 3.1 Environment On a high level, the simulation proceeds in two phases.",24.999645,16,71,0.0,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,4,MARL-005::p26::b105::s26765::w3,MARL-005,MARL-005__2506.14990.pdf,26,unknown,"Algorithm comparison on Level 1. Average Soup Delivery S (with 95% confidence intervals) for each CL method (columns) paired with each MARL algorithm (rows: IPPO, MAPPO, HAPPO). Darker cells indicate higher performance.",24.408027,16,32,0.0,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,5,AD-012::p3::b7::s4745::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"In summary, the proposed Bench2Drive benchmark features: • Comprehensive Scenario Coverage: Bench2Drive is designed to test AD systems across 44 interactive scenarios, providing a thorough evaluation about capabilities under complex situations. • Granular Skill Assessment: By structuring the evaluation across 220 short routes, each focusing on a specific driving scenario, Bench2Drive allows for detailed analysis and comparison of how different AD systems perform on individual tasks. • Closed-Loop Evaluation Protocol: Bench2Drive evaluates AD systems in a closed-loop manner, where the AD system's actions directly influence the environment. This setup offers an accurate assessment of an AD system's driving performance. • Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons.",23.724567,16,192,0.146789,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,6,MARL-005::p20::b85::s26597::w3,MARL-005,MARL-005__2506.14990.pdf,20,unknown,"Specifically, we sample 5 layouts each from Level 1 (easy), Level 2 (medium), and Level 3 (hard), and present them in ascending order of difficulty (easy 1-5, medium 6-10, hard 11-15). We compare this curriculum setting against the default training setup, where agents are trained on sequences containing tasks from a single 20 MEAL: A Benchmark for Continual MARL difficulty level only.",23.02898,16,62,0.031746,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,7,POL-004::p18::b62::s30145::w3,POL-004,POL-004__2504.10157.pdf,18,unknown,"Simultaneously, the scale of the user pool satisfies the direct sampling requirements. C.3 Prior Distribution of National Economic Survey For the national economic survey distribution, only average income is available from the official data. As a result, we generate the prior income distribution at the regional level.",22.750563,16,47,0.040816,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,8,DT-011::p3::b9::s19634::w3,DT-011,DT-011__2602.14256.pdf,3,unknown,"Digital assets classified by the level of still processes data from the physical system continuously. Finally, a digital model is updated with data manually while having no control over the physical system.",22.563209,16,32,0.0,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,9,POL-004::p18::b62::s30147::w3,POL-004,POL-004__2504.10157.pdf,18,unknown,"As a result, we generate the prior income distribution at the regional level. The income distribution across different regions exhibits significant heterogeneity, often characterized by a right-skewed pattern. Prior Distribution of National Economic Survey For the national economic survey distribution, only average income is available from the official data.",22.512401,16,49,0.041667,False,False,False
SBV2-ALL92-G036-C02,SBV2-ALL92-G036,10,POL-004::p18::b63::s30148::w3,POL-004,POL-004__2504.10157.pdf,18,result,"The income distribution across different regions exhibits significant heterogeneity, often characterized by a right-skewed pattern. Prior Distribution of National Economic Survey For the national economic survey distribution, only average income is available from the official data. As a result, we generate the prior income distribution at the regional level.",22.512401,16,49,0.041667,False,False,False
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,1,AD-012::p4::b11::s4761::w3,AD-012,AD-012__2406.03877.pdf,4,table,"Leaderboard V1, only assesses basic skills such as lane following, making turns, collision avoidance, and traffic lights. CARLA Leaderboard V2 [28] lacks expert demonstration data. As widely discussed in the community [42, 43], the lack of an official training set makes the comparisons of different methods in the system-level instead of the algorithm-level.Bench2Drive deal with these shortcomings by offering a large-scale, annotation-rich official training dataset alongside a multi-ability evaluation set.",51.241057,14,70,0.714286,False,True,True
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,2,AD-012::p4::b11::s4762::w3,AD-012,AD-012__2406.03877.pdf,4,table,"CARLA Leaderboard V2 [28] lacks expert demonstration data. As widely discussed in the community [42, 43], the lack of an official training set makes the comparisons of different methods in the system-level instead of the algorithm-level.Bench2Drive deal with these shortcomings by offering a large-scale, annotation-rich official training dataset alongside a multi-ability evaluation set. This enables a more granular and informative assessment of an AD system's driving capabilities, overcoming the limitations of existing benchmarks that rely on average scoring across all routes as their primary performance metric. 2.2 End-to-End Autonomous Driving The concept of E2E-AD could date back to 1980s [44].",44.61002,14,100,0.568182,False,True,False
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,3,AD-012::p3::b8::s4746::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"This setup offers an accurate assessment of an AD system's driving performance. • Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. These features make Bench2Drive a pioneering benchmark in the field of autonomous driving, providing an essential tool for researchers to refine and evaluate their E2E-AD systems in a realistic, comprehensive, and fair manner.",40.160528,14,138,0.170732,False,False,False
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,4,AD-012::p5::b15::s4787::w3,AD-012,AD-012__2406.03877.pdf,5,figure,"(a) CARLA Leaderboard V2 (b) Bench2Drive Dataset Figure 4: Distribution of scenario 'ConstructionObstacle' in Town12 We use different colors to represent different routes containing 'ConstructionObstacle'. Bench2Drive has more locations that be able to generate 'ConstructionObstacle'. of these datasets significantly influence performance, rendering fair algorithm-level comparisons challenging. To address this, we have constructed a large-scale expert dataset with comprehensive annotations including 3D bounding boxes, depth, and semantic segmentation, sampled at 10 Hz, to serve as the official training set.",38.905237,14,78,0.216216,False,False,False
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,5,AD-012::p4::b11::s4763::w3,AD-012,AD-012__2406.03877.pdf,4,table,"As widely discussed in the community [42, 43], the lack of an official training set makes the comparisons of different methods in the system-level instead of the algorithm-level.Bench2Drive deal with these shortcomings by offering a large-scale, annotation-rich official training dataset alongside a multi-ability evaluation set. This enables a more granular and informative assessment of an AD system's driving capabilities, overcoming the limitations of existing benchmarks that rely on average scoring across all routes as their primary performance metric. 2.2 End-to-End Autonomous Driving The concept of E2E-AD could date back to 1980s [44]. enables a more granular and informative assessment of an AD system's driving capabilities, overcoming the limitations of existing benchmarks that rely on average scoring across all routes as their primary performance metric. 2.2 End-to-End Autonomous Driving The concept of E2E-AD could date back to 1980s [44].",36.76975,14,138,0.625,False,True,False
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,6,AD-012::p5::b15::s4788::w3,AD-012,AD-012__2406.03877.pdf,5,figure,"Bench2Drive has more locations that be able to generate 'ConstructionObstacle'. of these datasets significantly influence performance, rendering fair algorithm-level comparisons challenging. To address this, we have constructed a large-scale expert dataset with comprehensive annotations including 3D bounding boxes, depth, and semantic segmentation, sampled at 10 Hz, to serve as the official training set. As the information from expert could be an important guidance of student models [49, 27, 60], we also provide the expert model - Think2Drive's [31] value estimation and features.",35.670797,14,82,0.213333,False,False,False
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,7,AD-012::p3::b7::s4745::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"In summary, the proposed Bench2Drive benchmark features: • Comprehensive Scenario Coverage: Bench2Drive is designed to test AD systems across 44 interactive scenarios, providing a thorough evaluation about capabilities under complex situations. • Granular Skill Assessment: By structuring the evaluation across 220 short routes, each focusing on a specific driving scenario, Bench2Drive allows for detailed analysis and comparison of how different AD systems perform on individual tasks. • Closed-Loop Evaluation Protocol: Bench2Drive evaluates AD systems in a closed-loop manner, where the AD system's actions directly influence the environment. This setup offers an accurate assessment of an AD system's driving performance. • Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons.",35.661964,14,192,0.146789,False,False,False
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,8,AD-012::p3::b8::s4747::w3,AD-012,AD-012__2406.03877.pdf,3,unknown,"Diverse Large-Scale Official Training Data: Bench2Drive consists of a standardized training set of 2 million fully annotated frames from 13638 clips under diverse scenarios, weathers, and towns, ensuring that all AD systems are trained under abundant yet similar conditions, which is crucial for fair algorithm-level comparisons. These features make Bench2Drive a pioneering benchmark in the field of autonomous driving, providing an essential tool for researchers to refine and evaluate their E2E-AD systems in a realistic, comprehensive, and fair manner. We implement several classic baselines including TCP [5], ThinkTwice [30], DriveAdapter [27], UniAD [4], VAD [22], and AD-MLP [23] and evaluate them in the Bench2Drive.",32.691324,14,104,0.148936,False,False,False
SBV2-ALL92-G036-C03,SBV2-ALL92-G036,9,AD-012::p4::b12::s4768::w3,AD-012,AD-012__2406.03877.pdf,4,unknown,"Bench2Drive offers a challenging and comprehensive arena to compare E2E-AD methods' ability. 3 Bench2Drive Bench2Drive consists of a large-scale fully annotated dataset collected in CARLA as the official training set, an evaluation toolkit for the granular driving skill assessment, and implementations of several state-of-the-art E2E-AD methods tailored for the training dataset and evaluation toolkit. All data, codes, and checkpoints are in GitHub and Huggingface under Apache License 2.0. We give details in the following section. 3.1 Data Collection Agent The data collection agent (expert) is responsible for collecting the data so that student models could learn from the data.",29.435135,14,99,0.205128,False,True,False
