candidate_id,target_candidate_group_id,rank,unit_id,paper_id,pdf_filename,page_number,section_hint,retrieved_text,bm25_score,query_n_tokens,retrieved_n_words,oracle_overlap_score,oracle_hash_exact,oracle_page_match,oracle_hit
SBV2-ALL92-G030-C01,SBV2-ALL92-G030,8,AD-016::p8::b35::s6699,AD-016,AD-016__2511.19109.pdf,8,unknown,"Despite this progress, challenges remain.",16.720136,16,5,0.117647,False,False,False
SBV2-ALL92-G030-C01,SBV2-ALL92-G030,9,DT-015::p2::b6::s20995,DT-015,DT-015__2504.17968.pdf,2,unknown,adaptive safety assessments under evolving conditions [5].,16.372474,16,7,0.3,False,True,False
SBV2-ALL92-G030-C01,SBV2-ALL92-G030,10,AD-017::p3::b7::s6987,AD-017,AD-017__2503.08388.pdf,3,unknown,"While generative world models such as GAIA-1 (Hu et al., 2023) offer photorealistic closed-loop simulation, their computational cost remains a barrier to large-scale RL training.",16.019891,16,25,0.235294,False,False,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,1,AD-010::p2::b3::s3546,AD-010,AD-010__2511.14592.pdf,2,unknown,"Despite these developments, ensuring safety under open- world conditions remains a significant barrier to large-scale deployment.",39.556559,16,16,1.0,True,True,True
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,2,DT-007::p9::b28::s17264,DT-007,DT-007__2511.02957.pdf,9,method,"Despite significant advancements, scaling the adoption of DTs in pavement monitoring and maintenance remains challenging.",21.583972,16,15,0.25,False,False,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,3,DT-007::p9::b29::s17267,DT-007,DT-007__2511.02957.pdf,9,unknown,"Despite significant advancements, scaling the adoption of DTs in pavement monitoring and maintenance remains challenging.",21.583972,16,15,0.25,False,False,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,4,CYB-006::p2::b5::s12646,CYB-006,CYB-006__2603.21296.pdf,2,unknown,"Despite this progress, the application of XRL to cyber defense remains limited.",21.188221,16,12,0.190476,False,True,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,5,AD-019::p1::b2::s8215,AD-019,AD-019__2501.16728.pdf,1,unknown,"Fortunately, recent works on boosting road safety and efficiency under mixed traffic conditions provide new ideas and directions.",18.589652,16,18,0.222222,False,False,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,6,AD-024::p5::b9::s10138,AD-024,AD-024__2508.01599.pdf,5,result,"As a result, there remains a significant gap in the litera- ture concerning the sustained deployment and scalability of such systems under diverse real-world conditions.",16.746933,16,25,0.344828,False,False,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,7,AD-016::p8::b35::s6699,AD-016,AD-016__2511.19109.pdf,8,unknown,"Despite this progress, challenges remain.",16.720136,16,5,0.117647,False,False,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,8,DT-015::p2::b6::s20995,DT-015,DT-015__2504.17968.pdf,2,unknown,adaptive safety assessments under evolving conditions [5].,16.372474,16,7,0.3,False,True,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,9,AD-017::p3::b7::s6987,AD-017,AD-017__2503.08388.pdf,3,unknown,"While generative world models such as GAIA-1 (Hu et al., 2023) offer photorealistic closed-loop simulation, their computational cost remains a barrier to large-scale RL training.",16.019891,16,25,0.235294,False,False,False
SBV2-ALL92-G030-C02,SBV2-ALL92-G030,10,MARL-004::p1::b2::s25573,MARL-004,MARL-004__2510.20408.pdf,1,method,"Despite its great potential, the transition of RL from simulation to real-world industrial systems remains a significant hurdle.",15.774231,16,18,0.230769,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,1,AD-010::p2::b3::s3546,AD-010,AD-010__2511.14592.pdf,2,unknown,"Despite these developments, ensuring safety under open- world conditions remains a significant barrier to large-scale deployment.",46.99529,16,16,1.0,True,True,True
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,2,AD-011::p19::b72::s4486,AD-011,AD-011__2402.12289.pdf,19,figure,Barrier Gate: Barrier gate that can be raised obstructing the road.,25.330529,16,11,0.111111,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,3,AD-017::p3::b7::s6987,AD-017,AD-017__2503.08388.pdf,3,unknown,"While generative world models such as GAIA-1 (Hu et al., 2023) offer photorealistic closed-loop simulation, their computational cost remains a barrier to large-scale RL training.",22.568499,16,25,0.235294,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,4,AD-011::p21::b78::s4525,AD-011,AD-011__2402.12289.pdf,21,unknown,of barrier gate in the SUP-AD dataset.,21.922001,16,7,0.117647,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,5,CYB-001::p12::b45::s10825,CYB-001,CYB-001__2606.14295.pdf,12,unknown,This trend indicates that deeper application workflows create a clear ex- ploration barrier for current agents.,21.528035,16,16,0.08,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,6,DT-007::p9::b28::s17264,DT-007,DT-007__2511.02957.pdf,9,method,"Despite significant advancements, scaling the adoption of DTs in pavement monitoring and maintenance remains challenging.",20.90388,16,15,0.25,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,7,DT-007::p9::b29::s17267,DT-007,DT-007__2511.02957.pdf,9,unknown,"Despite significant advancements, scaling the adoption of DTs in pavement monitoring and maintenance remains challenging.",20.90388,16,15,0.25,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,8,DT-011::p14::b48::s19939,DT-011,DT-011__2602.14256.pdf,14,unknown,"Current IT systems often prove inadequate for supporting the intensive real-time data analysis demands required for smart grid operations, creating a fundamental barrier to implementation [34].",20.191319,16,26,0.060606,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,9,AD-024::p5::b9::s10138,AD-024,AD-024__2508.01599.pdf,5,result,"As a result, there remains a significant gap in the litera- ture concerning the sustained deployment and scalability of such systems under diverse real-world conditions.",18.525708,16,25,0.344828,False,False,False
SBV2-ALL92-G030-C03,SBV2-ALL92-G030,10,AD-003::p10::b37::s882,AD-003,AD-003__2605.09972.pdf,10,unknown,DriveAdapter: Breaking the coupling barrier of perception and planning in end-to-end autonomous driving.,18.296179,16,13,0.090909,False,False,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,1,AD-010::p2::b3::s3546,AD-010,AD-010__2511.14592.pdf,2,unknown,"Despite these developments, ensuring safety under open- world conditions remains a significant barrier to large-scale deployment.",25.7082,15,16,1.0,True,True,True
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,2,AD-019::p1::b2::s8215,AD-019,AD-019__2501.16728.pdf,1,unknown,"Fortunately, recent works on boosting road safety and efficiency under mixed traffic conditions provide new ideas and directions.",18.589652,15,18,0.222222,False,False,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,3,AD-016::p8::b35::s6699,AD-016,AD-016__2511.19109.pdf,8,unknown,"Despite this progress, challenges remain.",16.720136,15,5,0.117647,False,False,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,4,DT-015::p2::b6::s20995,DT-015,DT-015__2504.17968.pdf,2,unknown,adaptive safety assessments under evolving conditions [5].,16.372474,15,7,0.3,False,True,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,5,MARL-014::p20::b63::s22187,MARL-014,MARL-014__2505.14526.pdf,20,result,"Despite minor oscillations near the goal, all runs demonstrate high repeatability and stable stopping behavior.",15.771195,15,15,0.08,False,False,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,6,MARL-014::p20::b64::s22189,MARL-014,MARL-014__2505.14526.pdf,20,unknown,"Despite minor oscillations near the goal, all runs demonstrate high repeatability and stable stopping behavior.",15.771195,15,15,0.08,False,False,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,7,DT-007::p9::b28::s17264,DT-007,DT-007__2511.02957.pdf,9,method,"Despite significant advancements, scaling the adoption of DTs in pavement monitoring and maintenance remains challenging.",15.456698,15,15,0.25,False,False,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,8,DT-007::p9::b29::s17267,DT-007,DT-007__2511.02957.pdf,9,unknown,"Despite significant advancements, scaling the adoption of DTs in pavement monitoring and maintenance remains challenging.",15.456698,15,15,0.25,False,False,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,9,AD-004::p3::b9::s991,AD-004,AD-004__2605.18059.pdf,3,unknown,"Robustness benchmarks further evaluate autonomous driving systems under distribution shifts, corrup- tions, and adverse conditions [73, 74].",14.976462,15,17,0.137931,False,False,False
SBV2-ALL92-G030-C04,SBV2-ALL92-G030,10,AD-010::p1::b0::s3527,AD-010,AD-010__2511.14592.pdf,1,unknown,"Each category addresses critical aspects such as driver operation, environmental conditions, and situational awareness, all of which are essential for improving the safety and effectiveness of autonomous driving systems.",14.829025,15,29,0.129032,False,False,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,1,AD-011::p7::b26::s4177,AD-011,AD-011__2402.12289.pdf,7,unknown,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,46.784174,12,24,1.0,True,True,True
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,2,MARL-004::p5::b16::s25686,MARL-004,MARL-004__2510.20408.pdf,5,unknown,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline.",17.945999,12,22,0.214286,False,False,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,3,MARL-004::p5::b17::s25689,MARL-004,MARL-004__2510.20408.pdf,5,result,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline.",17.945999,12,22,0.214286,False,False,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,4,MARL-016::p17::b44::s22820,MARL-016,MARL-016__2511.04249.pdf,17,unknown,"We train and evaluate all policies in simulation, and test them in simula- tion and on the physical robot.",17.876502,12,19,0.24,False,False,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,5,CYB-004::p19::b84::s11821,CYB-004,CYB-004__2604.04442.pdf,19,unknown,All normalization and feature-scaling statistics are learned on the training split only and then applied unchanged to validation and test data.,17.635796,12,21,0.230769,False,False,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,6,DT-012::p5::b29::s20535,DT-012,DT-012__2506.22995.pdf,5,unknown,"We randomly split the profiles into training and test sets, with M = 370 and N = 28 profiles respectively.",16.605379,12,20,0.222222,False,False,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,7,MARL-016::p17::b44::s22823,MARL-016,MARL-016__2511.04249.pdf,17,unknown,"We train each policy for 106 steps and evaluate 200 checkpoints over the second half of training steps, run- ning 2 episodes per context value for both evaluation and test in simulation.",15.810467,12,32,0.216216,False,False,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,8,AD-015::p7::b27::s6048,AD-015,AD-015__2509.23922.pdf,7,unknown,"The 800 expert data clips were divided into training, validation, and test sets using a 2:1:1 split.",15.688724,12,17,0.206897,False,True,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,9,AD-015::p7::b28::s6051,AD-015,AD-015__2509.23922.pdf,7,unknown,"The 800 expert data clips were divided into training, validation, and test sets using a 2:1:1 split.",15.688724,12,17,0.206897,False,True,False
SBV2-ALL92-G031-C01,SBV2-ALL92-G031,10,AD-011::p7::b26::s4180,AD-011,AD-011__2402.12289.pdf,7,unknown,"Following previous works [34, 51], we adopt Displacement Error (DE) and Collision Rate (CR) as metrics to evaluate models' performance. 7",15.388628,12,21,0.25,False,True,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,1,AD-011::p7::b26::s4177,AD-011,AD-011__2402.12289.pdf,7,unknown,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,46.784174,13,24,1.0,True,True,True
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,2,MARL-004::p5::b16::s25686,MARL-004,MARL-004__2510.20408.pdf,5,unknown,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline.",17.945999,13,22,0.214286,False,False,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,3,MARL-004::p5::b17::s25689,MARL-004,MARL-004__2510.20408.pdf,5,result,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline.",17.945999,13,22,0.214286,False,False,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,4,MARL-016::p17::b44::s22820,MARL-016,MARL-016__2511.04249.pdf,17,unknown,"We train and evaluate all policies in simulation, and test them in simula- tion and on the physical robot.",17.876502,13,19,0.24,False,False,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,5,CYB-004::p19::b84::s11821,CYB-004,CYB-004__2604.04442.pdf,19,unknown,All normalization and feature-scaling statistics are learned on the training split only and then applied unchanged to validation and test data.,17.635796,13,21,0.230769,False,False,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,6,DT-012::p5::b29::s20535,DT-012,DT-012__2506.22995.pdf,5,unknown,"We randomly split the profiles into training and test sets, with M = 370 and N = 28 profiles respectively.",16.605379,13,20,0.222222,False,False,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,7,MARL-016::p17::b44::s22823,MARL-016,MARL-016__2511.04249.pdf,17,unknown,"We train each policy for 106 steps and evaluate 200 checkpoints over the second half of training steps, run- ning 2 episodes per context value for both evaluation and test in simulation.",15.810467,13,32,0.216216,False,False,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,8,AD-015::p7::b27::s6048,AD-015,AD-015__2509.23922.pdf,7,unknown,"The 800 expert data clips were divided into training, validation, and test sets using a 2:1:1 split.",15.688724,13,17,0.206897,False,True,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,9,AD-015::p7::b28::s6051,AD-015,AD-015__2509.23922.pdf,7,unknown,"The 800 expert data clips were divided into training, validation, and test sets using a 2:1:1 split.",15.688724,13,17,0.206897,False,True,False
SBV2-ALL92-G031-C02,SBV2-ALL92-G031,10,AD-011::p7::b26::s4180,AD-011,AD-011__2402.12289.pdf,7,unknown,"Following previous works [34, 51], we adopt Displacement Error (DE) and Collision Rate (CR) as metrics to evaluate models' performance. 7",15.388628,13,21,0.25,False,True,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,1,AD-011::p7::b26::s4177,AD-011,AD-011__2402.12289.pdf,7,unknown,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,42.139207,14,24,1.0,True,True,True
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,2,POL-016::p6::b14::s33207,POL-016,POL-016__2601.06111.pdf,6,unknown,Temporal Separation: Strict train/validation/test splits preventing information leakage 2.,31.643239,14,9,0.153846,False,False,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,3,AD-011::p7::b26::s4176,AD-011,AD-011__2402.12289.pdf,7,unknown,"It is divided into train, validation, and test splits with a ratio of 7.5 : 1 : 1.5.",30.691001,14,18,0.16,False,True,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,4,CYB-004::p19::b83::s11818,CYB-004,CYB-004__2604.04442.pdf,19,unknown,"To reduce evaluation leakage and preserve temporal realism, we use fixed train/validation/test splits at the scenario level,",28.948698,14,17,0.206897,False,False,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,5,CYB-004::p20::b87::s11843,CYB-004,CYB-004__2604.04442.pdf,20,unknown,"Unless otherwise stated, all reported metrics (precision, recall, F1-score, FPR, ETS) are averaged over three independent random seeds using fixed CICIoT2023 train/validation/test splits.",26.713742,14,23,0.157895,False,False,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,6,CYB-004::p19::b84::s11820,CYB-004,CYB-004__2604.04442.pdf,19,unknown,"To reduce evaluation leakage and preserve temporal realism, we use fixed train/validation/test splits at the scenario level, so correlated records from the same scenario family are not distributed across multiple splits.",26.463704,14,31,0.171429,False,False,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,7,AD-009::p5::b22::s3133,AD-009,AD-009__2601.19582.pdf,5,result,"To avoid data leakage, all training and test samples are drawn from disjoint video splits.",24.351361,14,15,0.16,False,False,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,8,AD-014::p3::b13::s5449,AD-014,AD-014__2406.15349.pdf,3,unknown,"Subsequently, we propose a filtering method to obtain standardized train and test splits covering challenging scenes. 3",24.225686,14,17,0.142857,False,False,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,9,MARL-016::p17::b44::s22820,MARL-016,MARL-016__2511.04249.pdf,17,unknown,"We train and evaluate all policies in simulation, and test them in simula- tion and on the physical robot.",23.597805,14,19,0.24,False,False,False
SBV2-ALL92-G031-C03,SBV2-ALL92-G031,10,MARL-016::p10::b25::s22729,MARL-016,MARL-016__2511.04249.pdf,10,method,"We provide the details regarding the training, validation, and test sets, as well as the checkpoint",22.791282,14,16,0.166667,False,False,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,1,AD-011::p7::b26::s4177,AD-011,AD-011__2402.12289.pdf,7,unknown,We train models on the training split and use our proposed scene description and meta-action metrics to evaluate model performance on the test split.,46.784174,12,24,1.0,True,True,True
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,2,MARL-004::p5::b16::s25686,MARL-004,MARL-004__2510.20408.pdf,5,unknown,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline.",17.945999,12,22,0.214286,False,False,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,3,MARL-004::p5::b17::s25689,MARL-004,MARL-004__2510.20408.pdf,5,result,"EXPERIMENTS AND RESULTS To evaluate the performance of the modular and monolithic control strategies, we designed a comprehensive training and benchmarking pipeline.",17.945999,12,22,0.214286,False,False,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,4,MARL-016::p17::b44::s22820,MARL-016,MARL-016__2511.04249.pdf,17,unknown,"We train and evaluate all policies in simulation, and test them in simula- tion and on the physical robot.",17.876502,12,19,0.24,False,False,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,5,CYB-004::p19::b84::s11821,CYB-004,CYB-004__2604.04442.pdf,19,unknown,All normalization and feature-scaling statistics are learned on the training split only and then applied unchanged to validation and test data.,17.635796,12,21,0.230769,False,False,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,6,DT-012::p5::b29::s20535,DT-012,DT-012__2506.22995.pdf,5,unknown,"We randomly split the profiles into training and test sets, with M = 370 and N = 28 profiles respectively.",16.605379,12,20,0.222222,False,False,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,7,MARL-016::p17::b44::s22823,MARL-016,MARL-016__2511.04249.pdf,17,unknown,"We train each policy for 106 steps and evaluate 200 checkpoints over the second half of training steps, run- ning 2 episodes per context value for both evaluation and test in simulation.",15.810467,12,32,0.216216,False,False,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,8,AD-015::p7::b27::s6048,AD-015,AD-015__2509.23922.pdf,7,unknown,"The 800 expert data clips were divided into training, validation, and test sets using a 2:1:1 split.",15.688724,12,17,0.206897,False,True,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,9,AD-015::p7::b28::s6051,AD-015,AD-015__2509.23922.pdf,7,unknown,"The 800 expert data clips were divided into training, validation, and test sets using a 2:1:1 split.",15.688724,12,17,0.206897,False,True,False
SBV2-ALL92-G031-C04,SBV2-ALL92-G031,10,AD-011::p7::b26::s4180,AD-011,AD-011__2402.12289.pdf,7,unknown,"Following previous works [34, 51], we adopt Displacement Error (DE) and Collision Rate (CR) as metrics to evaluate models' performance. 7",15.388628,12,21,0.25,False,True,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,1,AD-011::p2::b4::s3999,AD-011,AD-011__2402.12289.pdf,2,unknown,"We further introduce DriveVLM-Dual, a hybrid system that incorporates DriveVLM and a traditional autonomous pipeline, which achieves improved spatial reasoning and real-time planning capabilities. 2.",57.729323,14,25,0.972973,False,True,True
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,2,AD-011::p3::b9::s4047,AD-011,AD-011__2402.12289.pdf,3,unknown,"For real-world deployment, we propose a hybrid system, DriveVLM-Dual, in Section 3.5, which combines DriveVLM and the traditional autonomous driving pipeline, leveraging the",32.899845,14,23,0.457143,False,False,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,3,AD-011::p1::b0::s3969,AD-011,AD-011__2402.12289.pdf,1,abstract,"Furthermore, recognizing the limitations of VLMs in spatial reasoning and heavy computational requirements, we propose DriveVLM-Dual, a hybrid system that synergizes the strengths of DriveVLM with the traditional autonomous driv- ing pipeline.",32.300054,14,32,0.461538,False,False,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,4,AD-011::p3::b9::s4041,AD-011,AD-011__2402.12289.pdf,3,unknown,DriveVLM-Dual further incorporates traditional 3D perception and trajectory planning modules to achieve spatial reasoning capability and real-time trajectory planning. narios [47] [48].,30.276999,14,22,0.457143,False,False,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,5,AD-011::p5::b18::s4109,AD-011,AD-011__2402.12289.pdf,5,unknown,capabilities of DriveVLM with the efficiency of traditional planning methods.,28.055358,14,10,0.333333,False,False,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,6,AD-011::p2::b3::s3987,AD-011,AD-011__2402.12289.pdf,2,unknown,"Therefore we fur- ther propose DriveVLM-Dual, a hybrid system that combines the strengths of both DriveVLM and traditional systems.",27.195457,14,19,0.322581,False,True,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,7,AD-011::p5::b16::s4096,AD-011,AD-011__2402.12289.pdf,5,method,"3.5 DriveVLM-Dual To mitigate the challenges of high latency and imprecise spatial and motion understanding in VLMs, we propose DriveVLM-Dual, a collaboration between DriveVLM and the traditional autonomous driving system.",26.482033,14,30,0.315789,False,False,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,8,AD-011::p3::b10::s4050,AD-011,AD-011__2402.12289.pdf,3,unknown,"For real-world deployment, we propose a hybrid system, DriveVLM-Dual, in Section 3.5, which combines DriveVLM and the traditional autonomous driving pipeline, leveraging the strengths of both approaches. 3.2 Scene Description The scene description module identifies driving environment description and critical objects.",23.193155,14,41,0.347826,False,False,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,9,AD-011::p2::b4::s3992,AD-011,AD-011__2402.12289.pdf,2,unknown,capabilities of DriveVLM and DriveVLM-Dual. We carry out a comprehensive data mining and annotation pipeline to con- struct an in-house SUP-AD dataset for the SUP task.,22.513219,14,26,0.228571,False,True,False
SBV2-ALL92-G032-C01,SBV2-ALL92-G032,10,AD-011::p5::b17::s4106,AD-011,AD-011__2402.12289.pdf,5,unknown,"To achieve real-time, high-frequency inference capa- bilities, we integrate it with a conventional planner to form a slow-fast dual system, combining the advanced capabilities of DriveVLM with the efficiency of traditional planning methods.",22.263067,14,33,0.307692,False,False,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,1,AD-011::p2::b4::s3999,AD-011,AD-011__2402.12289.pdf,2,unknown,"We further introduce DriveVLM-Dual, a hybrid system that incorporates DriveVLM and a traditional autonomous pipeline, which achieves improved spatial reasoning and real-time planning capabilities. 2.",57.729323,14,25,0.972973,False,True,True
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,2,AD-011::p3::b9::s4041,AD-011,AD-011__2402.12289.pdf,3,unknown,DriveVLM-Dual further incorporates traditional 3D perception and trajectory planning modules to achieve spatial reasoning capability and real-time trajectory planning. narios [47] [48].,34.976881,14,22,0.457143,False,False,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,3,AD-011::p3::b9::s4047,AD-011,AD-011__2402.12289.pdf,3,unknown,"For real-world deployment, we propose a hybrid system, DriveVLM-Dual, in Section 3.5, which combines DriveVLM and the traditional autonomous driving pipeline, leveraging the",32.899845,14,23,0.457143,False,False,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,4,AD-011::p1::b0::s3969,AD-011,AD-011__2402.12289.pdf,1,abstract,"Furthermore, recognizing the limitations of VLMs in spatial reasoning and heavy computational requirements, we propose DriveVLM-Dual, a hybrid system that synergizes the strengths of DriveVLM with the traditional autonomous driv- ing pipeline.",32.300054,14,32,0.461538,False,False,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,5,AD-011::p5::b18::s4109,AD-011,AD-011__2402.12289.pdf,5,unknown,capabilities of DriveVLM with the efficiency of traditional planning methods.,28.055358,14,10,0.333333,False,False,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,6,AD-011::p2::b3::s3987,AD-011,AD-011__2402.12289.pdf,2,unknown,"Therefore we fur- ther propose DriveVLM-Dual, a hybrid system that combines the strengths of both DriveVLM and traditional systems.",27.195457,14,19,0.322581,False,True,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,7,AD-011::p5::b16::s4096,AD-011,AD-011__2402.12289.pdf,5,method,"3.5 DriveVLM-Dual To mitigate the challenges of high latency and imprecise spatial and motion understanding in VLMs, we propose DriveVLM-Dual, a collaboration between DriveVLM and the traditional autonomous driving system.",26.482033,14,30,0.315789,False,False,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,8,AD-011::p3::b8::s4033,AD-011,AD-011__2402.12289.pdf,3,unknown,Motion Prediction Trajectory Planning 3D Perception Traditional Pipeline Weather: cloudy.,23.734946,14,10,0.214286,False,False,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,9,AD-011::p3::b10::s4050,AD-011,AD-011__2402.12289.pdf,3,unknown,"For real-world deployment, we propose a hybrid system, DriveVLM-Dual, in Section 3.5, which combines DriveVLM and the traditional autonomous driving pipeline, leveraging the strengths of both approaches. 3.2 Scene Description The scene description module identifies driving environment description and critical objects.",23.193155,14,41,0.347826,False,False,False
SBV2-ALL92-G032-C02,SBV2-ALL92-G032,10,AD-011::p11::b45::s4296,AD-011,AD-011__2402.12289.pdf,11,unknown,"DriveVLM-Dual further enhances these capabilities by synergizing existing 3D perception and planning approaches, effectively ad- 11",23.047337,14,16,0.258065,False,False,False
SBV2-ALL92-G032-C03,SBV2-ALL92-G032,1,AD-011::p2::b4::s3999,AD-011,AD-011__2402.12289.pdf,2,unknown,"We further introduce DriveVLM-Dual, a hybrid system that incorporates DriveVLM and a traditional autonomous pipeline, which achieves improved spatial reasoning and real-time planning capabilities. 2.",53.159205,14,25,0.972973,False,True,True
SBV2-ALL92-G032-C03,SBV2-ALL92-G032,2,AD-011::p3::b9::s4047,AD-011,AD-011__2402.12289.pdf,3,unknown,"For real-world deployment, we propose a hybrid system, DriveVLM-Dual, in Section 3.5, which combines DriveVLM and the traditional autonomous driving pipeline, leveraging the",32.899845,14,23,0.457143,False,False,False
SBV2-ALL92-G032-C03,SBV2-ALL92-G032,3,AD-011::p1::b0::s3969,AD-011,AD-011__2402.12289.pdf,1,abstract,"Furthermore, recognizing the limitations of VLMs in spatial reasoning and heavy computational requirements, we propose DriveVLM-Dual, a hybrid system that synergizes the strengths of DriveVLM with the traditional autonomous driv- ing pipeline.",32.300054,14,32,0.461538,False,False,False
SBV2-ALL92-G032-C03,SBV2-ALL92-G032,4,AD-011::p3::b9::s4041,AD-011,AD-011__2402.12289.pdf,3,unknown,DriveVLM-Dual further incorporates traditional 3D perception and trajectory planning modules to achieve spatial reasoning capability and real-time trajectory planning. narios [47] [48].,30.276999,14,22,0.457143,False,False,False
SBV2-ALL92-G032-C03,SBV2-ALL92-G032,5,AD-011::p2::b3::s3987,AD-011,AD-011__2402.12289.pdf,2,unknown,"Therefore we fur- ther propose DriveVLM-Dual, a hybrid system that combines the strengths of both DriveVLM and traditional systems.",27.195457,14,19,0.322581,False,True,False
