candidate_id,true_label,pred_label,strong_action_flag,p_strong,p_contra,p_svm,entailment,neutral,contradiction_nli,entropy,selector_score,selected_rank,selected_n_words,bm25_score,oracle_hit,group_id,is_strong_action,prediction_confidence,route,ranker_score
SBV2-ALL92-G037-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7474992934351421,0.2963006842783801,0.4221299086243018,0.0006804564036428,0.9685344099998474,0.030785147100687,0.1430822312831878,0.2666666666666666,3,35,26.4611,0,SBV2-ALL92-G037,0,0.451198609156762,strong_action,0.36302724452350155
SBV2-ALL92-G037-C03,strong_action_overclaim,strong_action_overclaim,1,0.8498385700841802,0.2632776560111211,0.4854086095457038,0.0037808290217071,0.9870659708976746,0.0091532804071903,0.0769010037183761,0.2,1,15,42.9692,1,SBV2-ALL92-G037,1,0.5865609140730591,strong_action,0.3910065805552414
SBV2-ALL92-G037-C04,contradiction_candidate,strong_action_overclaim,1,0.7288812665038276,0.3429052861147915,0.538539106641662,0.0117000639438629,0.9276421070098876,0.0606578662991523,0.2917123436927795,0.2580645161290322,2,20,31.6582,0,SBV2-ALL92-G037,0,0.3859759803890361,strong_action,0.34271317062461853
SBV2-ALL92-G038-C01,supported,strong_action_overclaim,1,0.7106183059673961,0.2624478046191332,0.4818630683362637,0.0009944548364728,0.990569829940796,0.0084356805309653,0.0565433241426944,0.3571428571428571,2,18,25.4969,0,SBV2-ALL92-G038,0,0.44817050134826286,strong_action,0.326865332919487
SBV2-ALL92-G038-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7200480855891848,0.2670876469601295,0.4863712935416601,0.0010719170095399,0.9874468445777892,0.0114812077954411,0.0710911899805069,0.3571428571428571,2,18,27.8128,0,SBV2-ALL92-G038,0,0.4529604386290553,strong_action,0.3315673879619168
SBV2-ALL92-G038-C03,strong_action_overclaim,strong_action_overclaim,1,0.7171062999032795,0.262021444778801,0.4820791625438549,0.0015151662519201,0.9905410408973694,0.0079436674714088,0.0576615408062934,0.3571428571428571,2,18,25.4969,0,SBV2-ALL92-G038,1,0.45508485512447844,strong_action,0.3289064593553036
SBV2-ALL92-G038-C04,contradiction_candidate,strong_action_overclaim,1,0.7322972308523641,0.2986101897848969,0.5122952259774846,0.0010734064271673,0.9637722373008728,0.0351543873548507,0.1605993509292602,0.3571428571428571,2,18,25.4969,0,SBV2-ALL92-G038,0,0.4336870410674672,strong_action,0.33386402085276345
SBV2-ALL92-G040-C01,supported,strong_action_overclaim,1,0.6546698260721456,0.2640357368841231,0.500783400266063,0.0435449630022048,0.9549406170845032,0.0015144097851589,0.1903294920921325,0.4444444444444444,5,24,27.9052,0,SBV2-ALL92-G040,0,0.39063408918802256,strong_action,0.297370687162702
SBV2-ALL92-G040-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7182290501984362,0.257358532874774,0.4695157614143581,0.0008201182936318,0.9977452158927916,0.0014346813550218,0.017472643405199,0.3333333333333333,1,15,31.415,0,SBV2-ALL92-G040,0,0.4608705173236622,strong_action,0.33792316351950724
SBV2-ALL92-G040-C03,strong_action_overclaim,strong_action_overclaim,1,0.7039277405419391,0.2573217008016754,0.4692304209620896,0.0005541001446545,0.997901201248169,0.0015446894103661,0.0162499994039535,0.3333333333333333,1,15,31.415,0,SBV2-ALL92-G040,1,0.4466060397402637,strong_action,0.333766836482077
SBV2-ALL92-G040-C04,contradiction_candidate,contradiction_candidate,0,0.431906479773765,0.932738369271622,0.8322890628769098,0.001104992465116,0.020993759855628,0.9779012203216552,0.1104855015873909,0.3448275862068966,1,15,31.415,0,SBV2-ALL92-G040,0,0.500831889497857,contradiction,0.07394395998524114
SBV2-ALL92-G042-C01,supported,strong_action_overclaim,1,0.6932403729905172,0.2947958962975084,0.4692089048187232,0.0024032744113355,0.9809409976005554,0.0166557077318429,0.1015753448009491,0.1904761904761904,4,29,38.5199,0,SBV2-ALL92-G042,0,0.3984444766930088,strong_action,0.3258206203420379
SBV2-ALL92-G042-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6722809054319459,0.0428229076132098,0.3993175971025795,0.6331711411476135,0.3606748282909393,0.0061539597809314,0.6885045766830444,0.2448979591836734,5,39,34.8972,0,SBV2-ALL92-G042,0,0.629457997818736,strong_action,0.2912563676492965
SBV2-ALL92-G042-C03,strong_action_overclaim,strong_action_overclaim,1,0.7547245768898364,0.3145950942091846,0.5146287502077773,0.0083445869386196,0.9617792963981628,0.0298761930316686,0.1823053359985351,0.2,3,25,37.4715,0,SBV2-ALL92-G042,1,0.44012948268065183,strong_action,0.3484198394671068
SBV2-ALL92-G042-C04,contradiction_candidate,strong_action_overclaim,1,0.6735986289251058,0.3049737224894562,0.5143823527598481,0.0162251014262437,0.9626876711845398,0.0210872963070869,0.1848518848419189,0.2285714285714285,1,22,36.2222,0,SBV2-ALL92-G042,0,0.3686249064356496,strong_action,0.3463922800789528
SBV2-ALL92-G043-C01,supported,strong_action_overclaim,1,0.62513327568972,0.2390121279446759,0.4791858524324451,0.0006318412488326,0.9963787198066713,0.0029894493054598,0.0256460793316364,0.4571428571428571,1,22,46.9733,1,SBV2-ALL92-G043,0,0.3861211477450441,strong_action,0.3383235884277833
SBV2-ALL92-G043-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6218877201524959,0.2385091523663189,0.4782418691109766,0.0003911468957085,0.9968820810317992,0.0027268731500953,0.0222832523286342,0.4571428571428571,1,22,44.9199,1,SBV2-ALL92-G043,0,0.38337856778617707,strong_action,0.3356048092354732
SBV2-ALL92-G043-C03,strong_action_overclaim,strong_action_overclaim,1,0.6338924649125964,0.2380743580755338,0.4776587876687277,0.0003665446711238,0.9971983432769777,0.0024351458996534,0.0203517023473978,0.4571428571428571,1,22,44.9199,1,SBV2-ALL92-G043,1,0.39581810683706264,strong_action,0.3388757614862147
SBV2-ALL92-G043-C04,contradiction_candidate,contradiction_candidate,0,0.4648769317169459,0.9226980209969194,0.8021401742798262,0.0023365672677755,0.1181625649333,0.8795008659362793,0.3794450759887695,0.4705882352941176,1,22,44.9199,1,SBV2-ALL92-G043,0,0.45782108927997356,contradiction,0.11033177076492458
SBV2-ALL92-G047-C01,supported,strong_action_overclaim,1,0.5909758683588486,0.2776254011454644,0.4902750288403824,0.0038401368074119,0.9885424375534058,0.0076173446141183,0.0699037462472915,0.5833333333333334,1,12,51.034,1,SBV2-ALL92-G047,0,0.3133504672133842,strong_action,0.31187809239326414
SBV2-ALL92-G047-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6121810655607234,0.2765342049304784,0.4876895981279333,0.0024503471795469,0.9902021884918212,0.007347491569817,0.0605811215937137,0.5384615384615384,1,12,55.6829,1,SBV2-ALL92-G047,0,0.33564686063024496,strong_action,0.32053899224557814
SBV2-ALL92-G047-C03,strong_action_overclaim,strong_action_overclaim,1,0.6156785457626407,0.2736817902210215,0.4841507586058584,0.0019332692027091,0.9923697710037231,0.0056969500146806,0.0491219982504844,0.5384615384615384,1,12,51.1714,1,SBV2-ALL92-G047,1,0.3419967555416192,strong_action,0.3177075391493266
SBV2-ALL92-G047-C04,contradiction_candidate,contradiction_candidate,0,0.3483293314739243,0.928929218755967,0.7900279786290889,0.0011539548868313,0.0264441389590501,0.9724019169807434,0.1310838758945465,0.5,1,12,47.828,1,SBV2-ALL92-G047,0,0.5805998872820427,contradiction,0.07960411534393083
SBV2-ALL92-G051-C01,supported,strong_action_overclaim,1,0.7641679348699105,0.2650349911789036,0.4855076832296153,0.0010675527155399,0.9872925281524658,0.0116398623213171,0.0717670172452926,0.2727272727272727,2,7,41.7966,0,SBV2-ALL92-G051,0,0.4991329436910069,strong_action,0.3375596084020094
SBV2-ALL92-G051-C02,mild_scope_overclaim,strong_action_overclaim,1,0.770180661585989,0.2635018357714405,0.4845434728929849,0.0009158083121292,0.9881844520568848,0.0108997961506247,0.067408487200737,0.2608695652173913,5,7,34.2991,0,SBV2-ALL92-G051,0,0.5066788258145485,strong_action,0.2982014080905114
SBV2-ALL92-G051-C03,strong_action_overclaim,strong_action_overclaim,1,0.7727086772938146,0.2645754727190761,0.4851191711431686,0.0006991414702497,0.987586498260498,0.0117143196985125,0.0695087686181068,0.2608695652173913,5,7,34.2991,0,SBV2-ALL92-G051,1,0.5081332045747385,strong_action,0.2988180872868882
SBV2-ALL92-G051-C04,contradiction_candidate,strong_action_overclaim,1,0.777715905402758,0.2553187190573734,0.479525859024665,0.000875148572959,0.9926649928092957,0.006459791213274,0.0460413545370101,0.25,2,7,37.4296,0,SBV2-ALL92-G051,0,0.5223971863453847,strong_action,0.33763568160155366
SBV2-ALL92-G052-C01,supported,strong_action_overclaim,1,0.7919525581848265,0.2516636641613217,0.4797734151162635,0.000543049769476,0.9957674741744996,0.0036894644144922,0.0289757624268531,0.2758620689655172,3,17,20.0492,0,SBV2-ALL92-G052,0,0.5402888940235048,strong_action,0.33105450744388154
SBV2-ALL92-G052-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7925403817924002,0.2524257872648283,0.4803453990345543,0.0005695259897038,0.9953718781471252,0.0040586115792393,0.0312225818634033,0.2758620689655172,3,17,20.0492,0,SBV2-ALL92-G052,0,0.5401145945275718,strong_action,0.3312998125496556
SBV2-ALL92-G052-C03,strong_action_overclaim,mild_scope_overclaim,0,0.7609532393290063,0.3677394316089307,0.5425621357315449,0.0007921391515992,0.915902316570282,0.0833055973052978,0.2931488156318664,0.32,3,9,20.3099,0,SBV2-ALL92-G052,1,0.3932138077200756,mild_scope,0.25636669743907725
SBV2-ALL92-G052-C04,contradiction_candidate,contradiction_candidate,0,0.3979407052023989,0.7459945839795848,0.6435667910798295,0.0020078485831618,0.4317120909690857,0.5662800669670105,0.6971312761306763,0.4,3,28,24.8708,0,SBV2-ALL92-G052,0,0.34805387877718597,contradiction,0.1728125318764218
SBV2-ALL92-G057-C01,supported,contradiction_candidate,0,0.4890574354506582,0.8665496351049663,0.7425807766026233,0.0519291944801807,0.236192986369133,0.7118778824806213,0.7363824248313904,0.4705882352941176,1,36,55.7172,1,SBV2-ALL92-G057,0,0.3774921996543081,contradiction,0.17944496765127407
SBV2-ALL92-G057-C02,mild_scope_overclaim,contradiction_candidate,0,0.4242708759349953,0.7307747135161583,0.5933181768914623,0.049707543104887,0.4412057995796203,0.5090866684913635,0.853919267654419,0.4705882352941176,1,36,55.7172,1,SBV2-ALL92-G057,0,0.306503837581163,contradiction,0.24018259228630295
SBV2-ALL92-G057-C03,strong_action_overclaim,strong_action_overclaim,1,0.7163090991339472,0.3312728422420476,0.4742557623831938,0.0412025079131126,0.9093797206878662,0.0494177676737308,0.3664108514785766,0.3888888888888889,1,36,53.9713,1,SBV2-ALL92-G057,1,0.38503625689189963,strong_action,0.4133717108979761
SBV2-ALL92-G057-C04,contradiction_candidate,contradiction_candidate,0,0.4104127499037609,0.9144562923143152,0.7925249669238478,0.0203228220343589,0.108084000647068,0.8715931177139282,0.4394335448741913,0.4705882352941176,1,36,55.7172,1,SBV2-ALL92-G057,0,0.5040435424105543,contradiction,0.12896441452762547
SBV2-ALL92-G060-C01,supported,supported,0,0.3515378581774857,0.2480205508494558,0.4726327289353535,0.0022501142229884,0.9975390434265136,0.0002108968183165,0.017961423844099,0.6875,1,16,46.3627,0,SBV2-ALL92-G060,0,0.22461217808589773,supported,0.2246148406808461
SBV2-ALL92-G060-C02,mild_scope_overclaim,contradiction_candidate,0,0.1809715837246945,0.9269216743736814,0.8399162714984789,0.0006716417847201,0.0339522212743759,0.9653761386871338,0.1537778973579406,0.625,1,16,42.8961,0,SBV2-ALL92-G060,0,0.745950090648987,contradiction,0.08179093598044568
SBV2-ALL92-G060-C03,strong_action_overclaim,supported,0,0.5378981366333293,0.3103380071424936,0.5163836527797104,0.0012640138156712,0.9617513418197632,0.0369846373796463,0.1678907126188278,0.4848484848484848,2,16,34.0414,0,SBV2-ALL92-G060,1,0.2275601294908357,supported,0.23540098208810525
SBV2-ALL92-G060-C04,contradiction_candidate,contradiction_candidate,0,0.2064179778357445,0.92341044134832,0.7982340415897076,0.0002309755655005,0.0023949122987687,0.9973740577697754,0.0190083738416433,0.5625,1,16,36.8712,0,SBV2-ALL92-G060,0,0.7169924635125755,contradiction,0.07103336624637031
SBV2-ALL92-G062-C01,supported,contradiction_candidate,0,0.3901855991317352,0.8957332930856525,0.7567270536003238,0.007406526710838,0.1981610804796219,0.7944324016571045,0.5399109721183777,0.4,5,34,34.4987,0,SBV2-ALL92-G062,0,0.5055476939539174,contradiction,0.11849227522798049
SBV2-ALL92-G062-C02,mild_scope_overclaim,contradiction_candidate,0,0.4936040168014567,0.6755180899212109,0.5915969513295384,0.014903494156897,0.4475340545177459,0.5375624299049377,0.7561756372451782,0.3870967741935484,5,34,34.4987,0,SBV2-ALL92-G062,0,0.18191407311975416,contradiction,0.1756858965240636
SBV2-ALL92-G062-C03,strong_action_overclaim,contradiction_candidate,0,0.4841660704004111,0.5956536244204061,0.5598347316193255,0.0051922197453677,0.562089204788208,0.4327185750007629,0.7136051654815674,0.4,5,34,34.4987,0,SBV2-ALL92-G062,1,0.11148755401999505,contradiction,0.18916181354139558
SBV2-ALL92-G062-C04,contradiction_candidate,strong_action_overclaim,1,0.5045056553349774,0.2543603970313794,0.4875807667370117,0.0127389002591371,0.9845137000083924,0.0027473585214465,0.0871482789516449,0.4,5,34,34.1759,0,SBV2-ALL92-G062,0,0.25014525830359796,strong_action,0.2726269206848014
SBV2-ALL92-G065-C01,supported,strong_action_overclaim,1,0.8694755718618017,0.3043142970094055,0.5206360595238492,0.0430827550590038,0.937810719013214,0.019106613472104,0.2713122367858886,0.2285714285714285,5,19,21.5941,0,SBV2-ALL92-G065,0,0.5651612748523962,strong_action,0.3442341809366784
SBV2-ALL92-G065-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6858420787943886,0.0625370671523262,0.4980892190603961,0.7966488003730774,0.1949743777513504,0.0083767930045723,0.5399326086044312,0.1886792452830188,1,43,54.1316,1,SBV2-ALL92-G065,0,0.6233050116420624,strong_action,0.2716739316578137
SBV2-ALL92-G065-C03,strong_action_overclaim,strong_action_overclaim,1,0.9001733501516946,0.2567677524455616,0.4742347968920584,0.0030005124863237,0.9957643747329712,0.0012350967153906,0.0299274921417236,0.16,5,8,18.5269,0,SBV2-ALL92-G065,1,0.643405597706133,strong_action,0.32154748076303075
SBV2-ALL92-G065-C04,contradiction_candidate,strong_action_overclaim,1,0.842098343579372,0.2694161473681137,0.4835586837728082,0.0036931629292666,0.9894899725914,0.0068168523721396,0.0651459097862243,0.1714285714285714,4,18,17.9651,0,SBV2-ALL92-G065,0,0.5726821962112583,strong_action,0.3340227364254295
SBV2-ALL92-G067-C01,supported,strong_action_overclaim,1,0.5404829757429497,0.2525688909620942,0.5225207932748182,0.0822867006063461,0.9070042371749878,0.0107090314850211,0.3426291346549988,0.5714285714285714,2,23,50.5391,0,SBV2-ALL92-G067,0,0.2879140847808555,strong_action,0.3286391886490247
SBV2-ALL92-G067-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5002814856163923,0.2552719633669761,0.4910008879867026,0.0136614423245191,0.982183575630188,0.004155068192631,0.0990917682647705,0.5555555555555556,2,23,50.5391,0,SBV2-ALL92-G067,0,0.2450095222494162,strong_action,0.30020623440709204
SBV2-ALL92-G067-C03,strong_action_overclaim,contradiction_candidate,0,0.2868885525318909,0.9308290378156548,0.8545792789186246,0.0011792371515184,0.0217928662896156,0.9770278930664062,0.1140409335494041,0.5,1,23,50.6085,0,SBV2-ALL92-G067,1,0.643940485283764,contradiction,0.08303154321502176
SBV2-ALL92-G067-C04,contradiction_candidate,contradiction_candidate,0,0.2807400453572831,0.930776078907906,0.8516574427354516,0.0007154150516726,0.0063420748338103,0.9929425716400146,0.0443083457648754,0.4571428571428571,2,23,39.7117,0,SBV2-ALL92-G067,0,0.650036033550623,contradiction,0.07132786675107958
SBV2-ALL92-G069-C01,supported,contradiction_candidate,0,0.4327361467609004,0.9105399834767588,0.9301177616470614,0.0049585117958486,0.1546995490789413,0.8403419852256775,0.4611986875534057,0.2941176470588235,3,25,40.4808,0,SBV2-ALL92-G069,0,0.497381614886161,contradiction,0.10683274675021297
SBV2-ALL92-G069-C02,mild_scope_overclaim,contradiction_candidate,0,0.5620225932229017,0.633339206642372,0.735168175930524,0.0057065640576183,0.682539701461792,0.3117538094520569,0.6535283923149109,0.2857142857142857,3,25,40.4808,0,SBV2-ALL92-G069,0,0.17314558270762226,contradiction,0.2143982326804349
SBV2-ALL92-G069-C03,strong_action_overclaim,contradiction_candidate,0,0.3571132341681853,0.9240325918127396,0.9254120669263448,0.002204657299444,0.0272654108703136,0.9705299735069276,0.14073146879673,0.4,3,25,52.3492,0,SBV2-ALL92-G069,1,0.5682988327581595,contradiction,0.07575290286811896
SBV2-ALL92-G069-C04,contradiction_candidate,supported,0,0.5511351872037592,0.133885938163001,0.5169490889583916,0.3556575179100036,0.6426786184310913,0.0016638207016512,0.6624552607536316,0.2941176470588235,3,25,40.5471,0,SBV2-ALL92-G069,0,0.4172492490407582,supported,0.26548826597717035
SBV2-ALL92-G077-C01,supported,strong_action_overclaim,1,0.5732827791713863,0.1008686999265739,0.4665155421265864,0.6554527282714844,0.3240045309066772,0.0205427836626768,0.7218484282493591,0.4848484848484848,5,24,56.9292,0,SBV2-ALL92-G077,0,0.4724140792448124,strong_action,0.23811965464215404
SBV2-ALL92-G077-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6496378797796394,0.1269341987941657,0.4937058458153942,0.6269227266311646,0.3195728957653045,0.0535043664276599,0.8139497637748718,0.4848484848484848,5,24,51.2569,0,SBV2-ALL92-G077,0,0.5227036809854737,strong_action,0.2599658983269512
SBV2-ALL92-G077-C03,strong_action_overclaim,mild_scope_overclaim,0,0.6994025834802793,0.3752877043821948,0.5813842860313129,0.0814990922808647,0.8302330374717712,0.0882679671049118,0.5730551481246948,0.3870967741935484,4,31,54.7506,0,SBV2-ALL92-G077,1,0.3241148790980845,mild_scope,0.30147538913121547
SBV2-ALL92-G077-C04,contradiction_candidate,strong_action_overclaim,1,0.5355842474747252,0.2211875807955796,0.5402606676968245,0.537276029586792,0.303147554397583,0.1595764011144638,0.9884563088417052,0.5161290322580645,3,31,51.8558,0,SBV2-ALL92-G077,0,0.31907308690124486,strong_action,0.27037064618452733
SBV2-ALL92-G079-C01,supported,supported,0,0.5006836346695721,0.2995088559591879,0.4780301108929056,0.0004081082588527,0.9969336986541748,0.0026581867132335,0.0220098048448562,0.4444444444444444,2,14,37.1776,0,SBV2-ALL92-G079,0,0.2011747787103842,supported,0.21796595807995303
SBV2-ALL92-G079-C02,mild_scope_overclaim,supported,0,0.5130588055320398,0.2993883592712437,0.4779237175434284,0.0003221119986847,0.9970176219940186,0.0026602731086313,0.0213415324687957,0.4285714285714285,2,14,29.2213,0,SBV2-ALL92-G079,0,0.21367044626079607,supported,0.21608505555674543
SBV2-ALL92-G079-C03,strong_action_overclaim,strong_action_overclaim,1,0.555951548299366,0.2978620639998729,0.4769498999658791,0.0003773500211536,0.9977596998214722,0.0018628457328304,0.0169213842600584,0.4137931034482758,2,14,35.7237,0,SBV2-ALL92-G079,1,0.2580894842994931,strong_action,0.2750645958571971
SBV2-ALL92-G079-C04,contradiction_candidate,strong_action_overclaim,1,0.561470357117055,0.3111525540909884,0.4856453767070298,0.001020447583869,0.990148901939392,0.0088306777179241,0.0585956647992134,0.4285714285714285,2,14,34.2822,0,SBV2-ALL92-G079,0,0.25031780302606654,strong_action,0.277060878420006
SBV2-ALL92-G082-C01,supported,strong_action_overclaim,1,0.5287443204315383,0.2447879273428556,0.5129745168160716,0.1198315024375915,0.8793216347694397,0.000846815528348,0.3733178973197937,0.5454545454545454,2,13,40.1234,0,SBV2-ALL92-G082,0,0.2839563930886827,strong_action,0.3012219459842223
SBV2-ALL92-G082-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5597805831968667,0.2282981634625725,0.5069583890655937,0.1703328788280487,0.8285424709320068,0.0011246751528233,0.4649643898010254,0.5217391304347826,3,13,40.1234,0,SBV2-ALL92-G082,0,0.33148241973429426,strong_action,0.3024532772473386
SBV2-ALL92-G082-C03,strong_action_overclaim,strong_action_overclaim,1,0.5339790876558397,0.2594841550080356,0.4958899614403357,0.0203700643032789,0.9777052998542786,0.0019246265292167,0.1133937314152717,0.5,2,13,40.1234,0,SBV2-ALL92-G082,1,0.27449493264780406,strong_action,0.28659118424413527
SBV2-ALL92-G082-C04,contradiction_candidate,contradiction_candidate,0,0.3948259693007314,0.9212700999736224,0.8112905059562774,0.000415956164943,0.0024652027059346,0.9971188306808472,0.020919932052493,0.3333333333333333,3,13,26.253,0,SBV2-ALL92-G082,0,0.5264441306728911,contradiction,0.05975418544584298
SBV2-ALL92-G083-C01,supported,supported,0,0.2920135996868092,0.0280251801430368,0.4580998812424081,0.9913232326507568,0.0070425784215331,0.0016341763548552,0.0540263764560222,0.6428571428571429,1,23,71.0727,1,SBV2-ALL92-G083,0,0.4300747010993713,supported,0.0883425950631605
SBV2-ALL92-G083-C02,mild_scope_overclaim,supported,0,0.3422956561892216,0.0284931374623774,0.4605947303900568,0.9896725416183472,0.0076443585567176,0.0026830602437257,0.0634167790412902,0.6428571428571429,1,23,64.0948,1,SBV2-ALL92-G083,0,0.43210159292767936,supported,0.08955503034828415
SBV2-ALL92-G083-C03,strong_action_overclaim,mild_scope_overclaim,0,0.4953572186587475,0.1256175263174909,0.584157789828501,0.7682568430900574,0.0317128747701644,0.2000303119421005,0.6338846683502197,0.6428571428571429,1,23,57.7189,1,SBV2-ALL92-G083,1,0.45854026351101007,mild_scope,0.14600684204464107
SBV2-ALL92-G083-C04,contradiction_candidate,contradiction_candidate,0,0.2615017443659676,0.9165969122534364,0.818125099526496,0.0043609058484435,0.0032590718474239,0.9923800230026244,0.0499551855027675,0.6428571428571429,1,23,57.7189,1,SBV2-ALL92-G083,0,0.6550951678874688,contradiction,0.07996606314442901
SBV2-ALL92-G085-C01,supported,supported,0,0.5481174047835271,0.27114093727431,0.4750250639846942,0.0016087191179394,0.9973891377449036,0.0010022352216765,0.0198762007057666,0.6,3,14,48.4371,0,SBV2-ALL92-G085,0,0.2769764675092171,supported,0.2297113775690701
SBV2-ALL92-G085-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5721924137185503,0.272527118801938,0.4757206750689632,0.0008442997932434,0.9971141815185548,0.002041547326371,0.0215022042393684,0.5806451612903226,3,14,48.4371,0,SBV2-ALL92-G085,0,0.29966529491661237,strong_action,0.2818070857842507
SBV2-ALL92-G085-C03,strong_action_overclaim,strong_action_overclaim,1,0.6183383945537437,0.2718238382719232,0.4751438632491683,0.0004497736808843,0.9975687861442566,0.001981392269954,0.0182266533374786,0.5454545454545454,3,14,48.4371,0,SBV2-ALL92-G085,1,0.34651455628182054,strong_action,0.2936389473831847
SBV2-ALL92-G085-C04,contradiction_candidate,contradiction_candidate,0,0.513157009238959,0.88655820658586,0.7972007297925685,0.000931947492063,0.1496987044811248,0.8493693470954895,0.4294697344303131,0.5625,2,14,48.9175,0,SBV2-ALL92-G085,0,0.373401197346901,contradiction,0.10673066293008805
SBV2-ALL92-G086-C01,supported,supported,0,0.2629421881357437,0.0053629170560128,0.4468270955201092,0.9873788952827454,0.0112840514630079,0.0013370877131819,0.0719907879829406,0.7096774193548387,2,26,60.0865,0,SBV2-ALL92-G086,0,0.44146417846409636,supported,0.08459442498767519
SBV2-ALL92-G086-C02,mild_scope_overclaim,strong_action_overclaim,1,0.4512544408603444,0.2897272411690746,0.6306143088956175,0.3994763195514679,0.1107948273420333,0.4897288084030151,0.9599358439445496,0.7096774193548387,2,26,58.0998,0,SBV2-ALL92-G086,0,0.3408870677265429,strong_action,0.21805733857040668
SBV2-ALL92-G086-C03,strong_action_overclaim,contradiction_candidate,0,0.2689438811552418,0.9029825108065151,0.7841408413634526,0.075525164604187,0.06742525100708,0.8570496439933777,0.5091394186019897,0.7096774193548387,2,26,58.0998,0,SBV2-ALL92-G086,1,0.6340386296512733,contradiction,0.11648480115769182
SBV2-ALL92-G086-C04,contradiction_candidate,contradiction_candidate,0,0.1863996188870449,0.9277271501072044,0.7963931606551261,0.0304288640618324,0.0261779017746448,0.9433931708335876,0.2566041052341461,0.7096774193548387,2,26,58.0998,0,SBV2-ALL92-G086,0,0.7413275312201595,contradiction,0.09429565412456763
SBV2-ALL92-G087-C01,supported,strong_action_overclaim,1,0.5782519390202128,0.2569253250283611,0.5257249579048118,0.0043299375101923,0.9929406642913818,0.0027294983156025,0.0467127226293087,0.2127659574468085,4,33,23.8443,0,SBV2-ALL92-G087,0,0.3213266139918517,strong_action,0.2862465557017773
SBV2-ALL92-G087-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6109775924885548,0.2568067697864098,0.524596316566941,0.0033438834361732,0.9937398433685304,0.0029163532890379,0.0423267185688018,0.24,5,33,23.9776,0,SBV2-ALL92-G087,0,0.35417082270214495,strong_action,0.2831699407020746
SBV2-ALL92-G087-C03,strong_action_overclaim,strong_action_overclaim,1,0.7230930163390396,0.2616196904056377,0.5296069516408831,0.0029370025731623,0.9910361766815186,0.0060268291272223,0.0568536669015884,0.2222222222222222,3,29,23.9003,0,SBV2-ALL92-G087,1,0.46147332593340185,strong_action,0.33063285497989825
SBV2-ALL92-G087-C04,contradiction_candidate,strong_action_overclaim,1,0.6423814571580028,0.3167856978539852,0.584715898659625,0.0122020924463868,0.9409980177879332,0.0467997938394546,0.2542854845523834,0.2127659574468085,4,33,23.8443,0,SBV2-ALL92-G087,0,0.3255957593040176,strong_action,0.30755764769352173
SBV2-ALL92-G089-C01,supported,strong_action_overclaim,1,0.7423732495652815,0.2954717054145745,0.5009270752547299,0.0030782748945057,0.9785444140434264,0.0183772444725036,0.1124738752841949,0.2142857142857142,5,16,26.5074,0,SBV2-ALL92-G089,0,0.446901544150707,strong_action,0.29641814184501586
SBV2-ALL92-G089-C02,mild_scope_overclaim,strong_action_overclaim,1,0.707158792375904,0.2724810400420054,0.4851844942358978,0.0022505035158246,0.99276465177536,0.0049848360940814,0.0473559200763702,0.2325581395348837,5,29,25.6218,0,SBV2-ALL92-G089,0,0.43467775233389855,strong_action,0.30482125990873626
SBV2-ALL92-G089-C03,strong_action_overclaim,strong_action_overclaim,1,0.7803046448879891,0.2994137844931215,0.5022403698916804,0.0010612130863592,0.9768148064613342,0.0221239887177944,0.1144984364509582,0.2068965517241379,3,16,27.622,0,SBV2-ALL92-G089,1,0.4808908603948676,strong_action,0.33007179031407147
SBV2-ALL92-G089-C04,contradiction_candidate,supported,0,0.7737827541227701,0.3640476278661778,0.5380548066056005,0.0026901154778897,0.9284772276878356,0.0688325688242912,0.2690236568450928,0.2142857142857142,5,16,26.5074,0,SBV2-ALL92-G089,0,0.4097351262565923,supported,0.2527748074417976
SBV2-ALL92-G091-C01,supported,strong_action_overclaim,1,0.4760642952037754,0.2688823503740976,0.4967698376244902,0.0402659438550472,0.9574422240257264,0.0022917976602911,0.1849138140678405,0.6666666666666666,1,18,38.0349,1,SBV2-ALL92-G091,0,0.2278874872503926,strong_action,0.29528425192063745
SBV2-ALL92-G091-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5621956522468322,0.2657055497937735,0.4822094998631556,0.0151729080826044,0.9840229749679564,0.0008041535038501,0.0851267203688621,0.5714285714285714,1,18,36.0449,1,SBV2-ALL92-G091,0,0.29649010245305873,strong_action,0.3069316534368465
SBV2-ALL92-G091-C03,strong_action_overclaim,strong_action_overclaim,1,0.7382214949299319,0.2981935646864511,0.5123049235382663,0.0285803824663162,0.9529141187667848,0.0185055583715438,0.2213951200246811,0.4444444444444444,1,18,26.2738,1,SBV2-ALL92-G091,1,0.44002793024348086,strong_action,0.3550837485874699
