candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G083-C01,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.915 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,"[RANK=1][PDF=CYB-006][PAGE=1] through evidence-alignment regularization and confidence- aware reward shaping. This tightly couples explanation with policy learning, enabling the agent to make decisions that are both effective and interpretable. We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5]. Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%. In addition, it produc [RANK=2][PDF=CYB-006][PAGE=5] TABLE I PER-STAGE F1-SCORE AND OVERALL DEFENSE EFFECTIVENESS COMPARISON. Method Recon InitAcc PrivEsc LatMov C2 Exfil Avg-F1 Success Rate (%) Risk-Aware DRL 0.75 0.73 0.70 0.71 0.76 0.72 0.728 68.5 DeepStage 0.91 0.88 0.85 0.87 0.92 0.89 0.887 84.7 DeepXplain 0.93 0.91 0.89 0.90 0.94 0.92 0.915 89.6 discussed in Section III, namely 𝜆1 ∈[0.01,0.5] and 𝜆2 ∈ [0.01,0.3], and were found to provide stable training. For the explanation confidence score in Equation (9), we set (𝛼, 𝛽,𝛾) = (0.4,0.2,0.4).  [RANK=3][PDF=CYB-006][PAGE=1] DeepXplain: XAI-Guided Autonomous Defense Against Multi-Stage APT Campaigns Trung V. Phan and Thomas Bauschert Chair of Communication Networks, Technische Universit¨at Chemnitz, 09126 Chemnitz, Germany Email: trung.phan-van@etit.tu-chemnitz.de, thomas.bauschert@etit.tu-chemnitz.de This paper is currently under review for IEEE GLOBECOM 2026. Abstract—Advanced Persistent Threats (APTs) are stealthy, multi-stage attacks that require adaptive and timely defense. While deep reinforcement learning (DR [RANK=4][PDF=CYB-006][PAGE=1] defense. Experiments in a realistic enterprise testbed show improvements in stage-weighted F1-score (0.887 to 0.915) and success rate (84.7% to 89.6%), along with higher explanation confidence (0.86), improved fidelity (0.79), and more compact explanations (0.31). These results demonstrate enhanced effec- tiveness and trustworthiness of autonomous cyber defense. Index Terms—Advanced Persistent Threat (APT), Deep Rein- forcement Learning (DRL), Autonomous Cyber Defense, Prove- nance Graph Embeddi [RANK=5][PDF=CYB-006][PAGE=5] risk-oriented state representations. While risk-aware approaches capture global attack surfaces, they rely on coarse attack-graph abstractions and lack the fine-grained, temporal, and causal context necessary to model multi-stage APT behavior. As a result, their performance degrades in later stages of the attack, where precise reasoning over system dynamics is essential. Compared with DeepStage, DeepXplain achieves a notable improvement in overall mitigation effectiveness, increasing the success",supported,bm25_top5,CYB-006,CYB-006_p1_c4;CYB-006_p5_c0;CYB-006_p1_c0;CYB-006_p1_c1;CYB-006_p5_c2,1;2;3;4;5,1;5;1;1;5,True
SBV2-ALL92-G083-C02,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.925 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,"[RANK=1][PDF=CYB-006][PAGE=1] through evidence-alignment regularization and confidence- aware reward shaping. This tightly couples explanation with policy learning, enabling the agent to make decisions that are both effective and interpretable. We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5]. Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%. In addition, it produc [RANK=2][PDF=CYB-006][PAGE=5] TABLE I PER-STAGE F1-SCORE AND OVERALL DEFENSE EFFECTIVENESS COMPARISON. Method Recon InitAcc PrivEsc LatMov C2 Exfil Avg-F1 Success Rate (%) Risk-Aware DRL 0.75 0.73 0.70 0.71 0.76 0.72 0.728 68.5 DeepStage 0.91 0.88 0.85 0.87 0.92 0.89 0.887 84.7 DeepXplain 0.93 0.91 0.89 0.90 0.94 0.92 0.915 89.6 discussed in Section III, namely 𝜆1 ∈[0.01,0.5] and 𝜆2 ∈ [0.01,0.3], and were found to provide stable training. For the explanation confidence score in Equation (9), we set (𝛼, 𝛽,𝛾) = (0.4,0.2,0.4).  [RANK=3][PDF=CYB-006][PAGE=1] DeepXplain: XAI-Guided Autonomous Defense Against Multi-Stage APT Campaigns Trung V. Phan and Thomas Bauschert Chair of Communication Networks, Technische Universit¨at Chemnitz, 09126 Chemnitz, Germany Email: trung.phan-van@etit.tu-chemnitz.de, thomas.bauschert@etit.tu-chemnitz.de This paper is currently under review for IEEE GLOBECOM 2026. Abstract—Advanced Persistent Threats (APTs) are stealthy, multi-stage attacks that require adaptive and timely defense. While deep reinforcement learning (DR [RANK=4][PDF=CYB-006][PAGE=1] defense. Experiments in a realistic enterprise testbed show improvements in stage-weighted F1-score (0.887 to 0.915) and success rate (84.7% to 89.6%), along with higher explanation confidence (0.86), improved fidelity (0.79), and more compact explanations (0.31). These results demonstrate enhanced effec- tiveness and trustworthiness of autonomous cyber defense. Index Terms—Advanced Persistent Threat (APT), Deep Rein- forcement Learning (DRL), Autonomous Cyber Defense, Prove- nance Graph Embeddi [RANK=5][PDF=CYB-006][PAGE=5] risk-oriented state representations. While risk-aware approaches capture global attack surfaces, they rely on coarse attack-graph abstractions and lack the fine-grained, temporal, and causal context necessary to model multi-stage APT behavior. As a result, their performance degrades in later stages of the attack, where precise reasoning over system dynamics is essential. Compared with DeepStage, DeepXplain achieves a notable improvement in overall mitigation effectiveness, increasing the success",mild_scope_overclaim,bm25_top5,CYB-006,CYB-006_p1_c4;CYB-006_p5_c0;CYB-006_p1_c0;CYB-006_p1_c1;CYB-006_p5_c2,1;2;3;4;5,1;5;1;1;5,True
SBV2-ALL92-G083-C03,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.950 and mitigation success from 84.7% to 95.0% in the reported DeepXplain experiments.,"[RANK=1][PDF=CYB-006][PAGE=1] through evidence-alignment regularization and confidence- aware reward shaping. This tightly couples explanation with policy learning, enabling the agent to make decisions that are both effective and interpretable. We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5]. Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%. In addition, it produc [RANK=2][PDF=CYB-006][PAGE=5] TABLE I PER-STAGE F1-SCORE AND OVERALL DEFENSE EFFECTIVENESS COMPARISON. Method Recon InitAcc PrivEsc LatMov C2 Exfil Avg-F1 Success Rate (%) Risk-Aware DRL 0.75 0.73 0.70 0.71 0.76 0.72 0.728 68.5 DeepStage 0.91 0.88 0.85 0.87 0.92 0.89 0.887 84.7 DeepXplain 0.93 0.91 0.89 0.90 0.94 0.92 0.915 89.6 discussed in Section III, namely 𝜆1 ∈[0.01,0.5] and 𝜆2 ∈ [0.01,0.3], and were found to provide stable training. For the explanation confidence score in Equation (9), we set (𝛼, 𝛽,𝛾) = (0.4,0.2,0.4).  [RANK=3][PDF=CYB-006][PAGE=1] DeepXplain: XAI-Guided Autonomous Defense Against Multi-Stage APT Campaigns Trung V. Phan and Thomas Bauschert Chair of Communication Networks, Technische Universit¨at Chemnitz, 09126 Chemnitz, Germany Email: trung.phan-van@etit.tu-chemnitz.de, thomas.bauschert@etit.tu-chemnitz.de This paper is currently under review for IEEE GLOBECOM 2026. Abstract—Advanced Persistent Threats (APTs) are stealthy, multi-stage attacks that require adaptive and timely defense. While deep reinforcement learning (DR [RANK=4][PDF=CYB-006][PAGE=1] defense. Experiments in a realistic enterprise testbed show improvements in stage-weighted F1-score (0.887 to 0.915) and success rate (84.7% to 89.6%), along with higher explanation confidence (0.86), improved fidelity (0.79), and more compact explanations (0.31). These results demonstrate enhanced effec- tiveness and trustworthiness of autonomous cyber defense. Index Terms—Advanced Persistent Threat (APT), Deep Rein- forcement Learning (DRL), Autonomous Cyber Defense, Prove- nance Graph Embeddi [RANK=5][PDF=CYB-006][PAGE=5] risk-oriented state representations. While risk-aware approaches capture global attack surfaces, they rely on coarse attack-graph abstractions and lack the fine-grained, temporal, and causal context necessary to model multi-stage APT behavior. As a result, their performance degrades in later stages of the attack, where precise reasoning over system dynamics is essential. Compared with DeepStage, DeepXplain achieves a notable improvement in overall mitigation effectiveness, increasing the success",strong_action_overclaim,bm25_top5,CYB-006,CYB-006_p1_c4;CYB-006_p5_c0;CYB-006_p1_c0;CYB-006_p1_c1;CYB-006_p5_c2,1;2;3;4;5,1;5;1;1;5,True
SBV2-ALL92-G083-C04,DeepXplain lowers average stage-weighted F1-score from 0.887 to 0.850 and mitigation success from 84.7% to 80.0% in the reported DeepXplain experiments.,"[RANK=1][PDF=CYB-006][PAGE=1] through evidence-alignment regularization and confidence- aware reward shaping. This tightly couples explanation with policy learning, enabling the agent to make decisions that are both effective and interpretable. We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5]. Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%. In addition, it produc [RANK=2][PDF=CYB-006][PAGE=5] TABLE I PER-STAGE F1-SCORE AND OVERALL DEFENSE EFFECTIVENESS COMPARISON. Method Recon InitAcc PrivEsc LatMov C2 Exfil Avg-F1 Success Rate (%) Risk-Aware DRL 0.75 0.73 0.70 0.71 0.76 0.72 0.728 68.5 DeepStage 0.91 0.88 0.85 0.87 0.92 0.89 0.887 84.7 DeepXplain 0.93 0.91 0.89 0.90 0.94 0.92 0.915 89.6 discussed in Section III, namely 𝜆1 ∈[0.01,0.5] and 𝜆2 ∈ [0.01,0.3], and were found to provide stable training. For the explanation confidence score in Equation (9), we set (𝛼, 𝛽,𝛾) = (0.4,0.2,0.4).  [RANK=3][PDF=CYB-006][PAGE=1] DeepXplain: XAI-Guided Autonomous Defense Against Multi-Stage APT Campaigns Trung V. Phan and Thomas Bauschert Chair of Communication Networks, Technische Universit¨at Chemnitz, 09126 Chemnitz, Germany Email: trung.phan-van@etit.tu-chemnitz.de, thomas.bauschert@etit.tu-chemnitz.de This paper is currently under review for IEEE GLOBECOM 2026. Abstract—Advanced Persistent Threats (APTs) are stealthy, multi-stage attacks that require adaptive and timely defense. While deep reinforcement learning (DR [RANK=4][PDF=CYB-006][PAGE=1] defense. Experiments in a realistic enterprise testbed show improvements in stage-weighted F1-score (0.887 to 0.915) and success rate (84.7% to 89.6%), along with higher explanation confidence (0.86), improved fidelity (0.79), and more compact explanations (0.31). These results demonstrate enhanced effec- tiveness and trustworthiness of autonomous cyber defense. Index Terms—Advanced Persistent Threat (APT), Deep Rein- forcement Learning (DRL), Autonomous Cyber Defense, Prove- nance Graph Embeddi [RANK=5][PDF=CYB-006][PAGE=5] risk-oriented state representations. While risk-aware approaches capture global attack surfaces, they rely on coarse attack-graph abstractions and lack the fine-grained, temporal, and causal context necessary to model multi-stage APT behavior. As a result, their performance degrades in later stages of the attack, where precise reasoning over system dynamics is essential. Compared with DeepStage, DeepXplain achieves a notable improvement in overall mitigation effectiveness, increasing the success",contradiction_candidate,bm25_top5,CYB-006,CYB-006_p1_c4;CYB-006_p5_c0;CYB-006_p1_c0;CYB-006_p1_c1;CYB-006_p5_c2,1;2;3;4;5,1;5;1;1;5,True
SBV2-ALL92-G085-C01,The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team and MITRE ATT&CK during the autonomous cyber-defense experiments.,"[RANK=1][PDF=CYB-007][PAGE=2] autonomous DRL-driven cyber defense framework, along with a description of the simulation environment. This is fol- lowed by detailed experimental results and discussion. We conclude with main takeaways and future research steps. Methodology The autonomous cyber defense problem focuses on learn- ing the optimal policies for the defender (blue) agent against different forms of adversarial actions taken by the attacker (red) agent. This sequential decision-making problem can be mathematically repr [RANK=2][PDF=CYB-007][PAGE=4] suggesting different rewards based on the characteristics of the agents. Claude Sonnet 4.0 leads on the SWE-bench Ver- ified benchmark, which evaluates an LLM’s ability to solve real-world software issues using code samples verified to be non-problematic by our human annotators (Chowdhury et al. 2024). Claude Sonnet 4.0 also excels at other bench- marks like Terminal-Bench (Team 2025), GPQA Diamond (Rein et al. 2024), TAU-bench (Yao et al. 2024), Multilin- gual Q&A (MMMLU) (Hendrycks et al. 2021 [RANK=3][PDF=CYB-007][PAGE=4] How can the attacker (red) agent be made more ag- gressive? Where the red agent follows the Atomic Red Team (ART) and MITRE ATT&CK strategy. Using the baseline yaml file given with this prompt, provide modifications for an aggressive red agent. Prompt for defense (blue) agent to be proactive: Consider you are an expert in cyber operations. How can the defender (blue) agent be made more proac- tive, where the blue agent’s action spaces are: doing nothing, decoy placement (decoy0), and removing de [RANK=4][PDF=CYB-007][PAGE=8] B.; Sadighian, A.; and Oligeri, G. 2024. MITRE ATT&CK: State of the art and way forward. ACM Comput- ing Surveys, 57(1): 1–37. Anthropic. 2025. Introducing Claude 4. https://www. anthropic.com/news/claude-4. (Date last accessed 10- August-2025). Atomic Red Team. 2025. Atomic Red Team. https://www. atomicredteam.io/atomic-red-team. (Date last accessed 3- July-2025). Castro, S. R.; Campbell, R.; Lau, N.; Villalobos, O.; Duan, J.; and Cardenas, A. A. 2025. Large Language Mod- els are Autonomous Cyb [RANK=5][PDF=CYB-007][PAGE=2] and attacker (red) agents, along with their individual spec- ified actions, rewards, and observation yaml files. We will describe the characteristics of these agents in detail in the subsequent sub-sections. Adversarial and Defense Mechanism The adversary, red agent, has been implemented in a logic- driven killchain-based workflow following from Atomic Red Team (ART) (Atomic Red Team 2025) and MITRE ATT&CK (MITRE 2025; Al-Sada, Sadighian, and Oligeri 2024) techniques, which enable realistic adve",supported,bm25_top5,CYB-007,CYB-007_p2_c0;CYB-007_p4_c0;CYB-007_p4_c1;CYB-007_p8_c2;CYB-007_p2_c4,1;2;3;4;5,2;4;4;8;2,True
SBV2-ALL92-G085-C02,"The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team, MITRE ATT&CK, and Caldera during the autonomous cyber-defense experiments.","[RANK=1][PDF=CYB-007][PAGE=2] autonomous DRL-driven cyber defense framework, along with a description of the simulation environment. This is fol- lowed by detailed experimental results and discussion. We conclude with main takeaways and future research steps. Methodology The autonomous cyber defense problem focuses on learn- ing the optimal policies for the defender (blue) agent against different forms of adversarial actions taken by the attacker (red) agent. This sequential decision-making problem can be mathematically repr [RANK=2][PDF=CYB-007][PAGE=4] suggesting different rewards based on the characteristics of the agents. Claude Sonnet 4.0 leads on the SWE-bench Ver- ified benchmark, which evaluates an LLM’s ability to solve real-world software issues using code samples verified to be non-problematic by our human annotators (Chowdhury et al. 2024). Claude Sonnet 4.0 also excels at other bench- marks like Terminal-Bench (Team 2025), GPQA Diamond (Rein et al. 2024), TAU-bench (Yao et al. 2024), Multilin- gual Q&A (MMMLU) (Hendrycks et al. 2021 [RANK=3][PDF=CYB-007][PAGE=4] How can the attacker (red) agent be made more ag- gressive? Where the red agent follows the Atomic Red Team (ART) and MITRE ATT&CK strategy. Using the baseline yaml file given with this prompt, provide modifications for an aggressive red agent. Prompt for defense (blue) agent to be proactive: Consider you are an expert in cyber operations. How can the defender (blue) agent be made more proac- tive, where the blue agent’s action spaces are: doing nothing, decoy placement (decoy0), and removing de [RANK=4][PDF=CYB-007][PAGE=8] B.; Sadighian, A.; and Oligeri, G. 2024. MITRE ATT&CK: State of the art and way forward. ACM Comput- ing Surveys, 57(1): 1–37. Anthropic. 2025. Introducing Claude 4. https://www. anthropic.com/news/claude-4. (Date last accessed 10- August-2025). Atomic Red Team. 2025. Atomic Red Team. https://www. atomicredteam.io/atomic-red-team. (Date last accessed 3- July-2025). Castro, S. R.; Campbell, R.; Lau, N.; Villalobos, O.; Duan, J.; and Cardenas, A. A. 2025. Large Language Mod- els are Autonomous Cyb [RANK=5][PDF=CYB-007][PAGE=2] and attacker (red) agents, along with their individual spec- ified actions, rewards, and observation yaml files. We will describe the characteristics of these agents in detail in the subsequent sub-sections. Adversarial and Defense Mechanism The adversary, red agent, has been implemented in a logic- driven killchain-based workflow following from Atomic Red Team (ART) (Atomic Red Team 2025) and MITRE ATT&CK (MITRE 2025; Al-Sada, Sadighian, and Oligeri 2024) techniques, which enable realistic adve",mild_scope_overclaim,bm25_top5,CYB-007,CYB-007_p2_c0;CYB-007_p4_c0;CYB-007_p4_c1;CYB-007_p8_c2;CYB-007_p2_c4,1;2;3;4;5,2;4;4;8;2,True
SBV2-ALL92-G085-C03,"The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team, MITRE ATT&CK, and live enterprise telemetry during the autonomous cyber-defense experiments.","[RANK=1][PDF=CYB-007][PAGE=2] autonomous DRL-driven cyber defense framework, along with a description of the simulation environment. This is fol- lowed by detailed experimental results and discussion. We conclude with main takeaways and future research steps. Methodology The autonomous cyber defense problem focuses on learn- ing the optimal policies for the defender (blue) agent against different forms of adversarial actions taken by the attacker (red) agent. This sequential decision-making problem can be mathematically repr [RANK=2][PDF=CYB-007][PAGE=4] suggesting different rewards based on the characteristics of the agents. Claude Sonnet 4.0 leads on the SWE-bench Ver- ified benchmark, which evaluates an LLM’s ability to solve real-world software issues using code samples verified to be non-problematic by our human annotators (Chowdhury et al. 2024). Claude Sonnet 4.0 also excels at other bench- marks like Terminal-Bench (Team 2025), GPQA Diamond (Rein et al. 2024), TAU-bench (Yao et al. 2024), Multilin- gual Q&A (MMMLU) (Hendrycks et al. 2021 [RANK=3][PDF=CYB-007][PAGE=4] How can the attacker (red) agent be made more ag- gressive? Where the red agent follows the Atomic Red Team (ART) and MITRE ATT&CK strategy. Using the baseline yaml file given with this prompt, provide modifications for an aggressive red agent. Prompt for defense (blue) agent to be proactive: Consider you are an expert in cyber operations. How can the defender (blue) agent be made more proac- tive, where the blue agent’s action spaces are: doing nothing, decoy placement (decoy0), and removing de [RANK=4][PDF=CYB-007][PAGE=8] B.; Sadighian, A.; and Oligeri, G. 2024. MITRE ATT&CK: State of the art and way forward. ACM Comput- ing Surveys, 57(1): 1–37. Anthropic. 2025. Introducing Claude 4. https://www. anthropic.com/news/claude-4. (Date last accessed 10- August-2025). Atomic Red Team. 2025. Atomic Red Team. https://www. atomicredteam.io/atomic-red-team. (Date last accessed 3- July-2025). Castro, S. R.; Campbell, R.; Lau, N.; Villalobos, O.; Duan, J.; and Cardenas, A. A. 2025. Large Language Mod- els are Autonomous Cyb [RANK=5][PDF=CYB-007][PAGE=2] and attacker (red) agents, along with their individual spec- ified actions, rewards, and observation yaml files. We will describe the characteristics of these agents in detail in the subsequent sub-sections. Adversarial and Defense Mechanism The adversary, red agent, has been implemented in a logic- driven killchain-based workflow following from Atomic Red Team (ART) (Atomic Red Team 2025) and MITRE ATT&CK (MITRE 2025; Al-Sada, Sadighian, and Oligeri 2024) techniques, which enable realistic adve",strong_action_overclaim,bm25_top5,CYB-007,CYB-007_p2_c0;CYB-007_p4_c0;CYB-007_p4_c1;CYB-007_p8_c2;CYB-007_p2_c4,1;2;3;4;5,2;4;4;8;2,True
SBV2-ALL92-G085-C04,The adversarial agent follows random attack and kill-chain sequences separate from Atomic Red Team and MITRE ATT&CK during the autonomous cyber-defense experiments.,"[RANK=1][PDF=CYB-007][PAGE=2] autonomous DRL-driven cyber defense framework, along with a description of the simulation environment. This is fol- lowed by detailed experimental results and discussion. We conclude with main takeaways and future research steps. Methodology The autonomous cyber defense problem focuses on learn- ing the optimal policies for the defender (blue) agent against different forms of adversarial actions taken by the attacker (red) agent. This sequential decision-making problem can be mathematically repr [RANK=2][PDF=CYB-007][PAGE=4] How can the attacker (red) agent be made more ag- gressive? Where the red agent follows the Atomic Red Team (ART) and MITRE ATT&CK strategy. Using the baseline yaml file given with this prompt, provide modifications for an aggressive red agent. Prompt for defense (blue) agent to be proactive: Consider you are an expert in cyber operations. How can the defender (blue) agent be made more proac- tive, where the blue agent’s action spaces are: doing nothing, decoy placement (decoy0), and removing de [RANK=3][PDF=CYB-007][PAGE=8] B.; Sadighian, A.; and Oligeri, G. 2024. MITRE ATT&CK: State of the art and way forward. ACM Comput- ing Surveys, 57(1): 1–37. Anthropic. 2025. Introducing Claude 4. https://www. anthropic.com/news/claude-4. (Date last accessed 10- August-2025). Atomic Red Team. 2025. Atomic Red Team. https://www. atomicredteam.io/atomic-red-team. (Date last accessed 3- July-2025). Castro, S. R.; Campbell, R.; Lau, N.; Villalobos, O.; Duan, J.; and Cardenas, A. A. 2025. Large Language Mod- els are Autonomous Cyb [RANK=4][PDF=CYB-007][PAGE=4] suggesting different rewards based on the characteristics of the agents. Claude Sonnet 4.0 leads on the SWE-bench Ver- ified benchmark, which evaluates an LLM’s ability to solve real-world software issues using code samples verified to be non-problematic by our human annotators (Chowdhury et al. 2024). Claude Sonnet 4.0 also excels at other bench- marks like Terminal-Bench (Team 2025), GPQA Diamond (Rein et al. 2024), TAU-bench (Yao et al. 2024), Multilin- gual Q&A (MMMLU) (Hendrycks et al. 2021 [RANK=5][PDF=CYB-007][PAGE=2] and attacker (red) agents, along with their individual spec- ified actions, rewards, and observation yaml files. We will describe the characteristics of these agents in detail in the subsequent sub-sections. Adversarial and Defense Mechanism The adversary, red agent, has been implemented in a logic- driven killchain-based workflow following from Atomic Red Team (ART) (Atomic Red Team 2025) and MITRE ATT&CK (MITRE 2025; Al-Sada, Sadighian, and Oligeri 2024) techniques, which enable realistic adve",contradiction_candidate,bm25_top5,CYB-007,CYB-007_p2_c0;CYB-007_p4_c1;CYB-007_p8_c2;CYB-007_p4_c0;CYB-007_p2_c4,1;2;3;4;5,2;4;8;4;2,True
SBV2-ALL92-G086-C01,"Against the aggressive red agent, proactive-v2 lasts 15 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","[RANK=1][PDF=CYB-007][PAGE=7] agents (i.e., 1 −FX(x) = P(X > x)), with data from 50 evaluation episodes with 100 steps per episode, operating against various DRL-trained blue agent policies. The 95th percentile value in these plots (i.e., 95% proba- bility that the red agent’s first time to impact will exceed a particular value) serves as a robust metric to measure the lower bound of time steps (i.e., worst case scenario) required by different red agents to successfully execute their first impact action across the defense po [RANK=2][PDF=CYB-007][PAGE=7] impact as 18 time steps compared to proactive-v1 and baseline blue agent values of 13 time steps. Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents. These simulation results suggest that an effective blue agent policy against di- verse red agent personas is to employ a mixed strategy where a baseline blue agent operates against a baseline red agent, and switches to a proac [RANK=3][PDF=CYB-007][PAGE=7] first impact) against baseline (top), stealthy (mid- dle), and aggressive (bottom) red agents were plotted and are displayed in Fig. 7. Against the baseline red agent, the proactive-v1 agent places substantially more decoys than the baseline and the proactive-v2 blue agent. The proactive-v1 agent takes more decoy-placing actions against the aggres- sive red agent (39.5%) than the stealthy red agent (35.1%), showing a more proactive trait against the aggressive at- tacker. On the other hand, for  [RANK=4][PDF=CYB-007][PAGE=7] Figure 7: Actions of baseline, proactive-v1, and proactive- v2 blue agents (both counts and normalized frequencies) against baseline (top), stealthy (middle), and aggressive (bottom) red agents. atic because of the low reward value and, therefore may de- ploy fewer decoys and do nothing more often. In contrast, the blue agent may be very worried about the aggressive red agent’s actions because of the high red reward value, which could cause the blue agent to deploy more decoys. To evaluate a blu [RANK=5][PDF=CYB-007][PAGE=8] 10 20 30 40 50 60 70 80 Time to First Impact by Baseline Red Agent 0.0 0.2 0.4 0.6 0.8 1.0 Complementary Empirical Cumulative Distribution 95th percentile 95th percentile 95th percentile 95th percentile Baseline Blue Agent Proactive-v1 Blue Agent Proactive-v2 Blue Agent 10 20 30 40 50 Time to First Impact by Stealthy Red Agent 0.0 0.2 0.4 0.6 0.8 1.0 Complementary Empirical Cumulative Distribution 95th percentile 95th percentile 95th percentile 95th percentile Baseline Blue Agent Proactive-v1 Bl",supported,bm25_top5,CYB-007,CYB-007_p7_c2;CYB-007_p7_c3;CYB-007_p7_c1;CYB-007_p7_c0;CYB-007_p8_c0,1;2;3;4;5,7;7;7;7;8,True
SBV2-ALL92-G086-C02,"Against the aggressive red agent, proactive-v2 lasts 16 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","[RANK=1][PDF=CYB-007][PAGE=7] agents (i.e., 1 −FX(x) = P(X > x)), with data from 50 evaluation episodes with 100 steps per episode, operating against various DRL-trained blue agent policies. The 95th percentile value in these plots (i.e., 95% proba- bility that the red agent’s first time to impact will exceed a particular value) serves as a robust metric to measure the lower bound of time steps (i.e., worst case scenario) required by different red agents to successfully execute their first impact action across the defense po [RANK=2][PDF=CYB-007][PAGE=7] impact as 18 time steps compared to proactive-v1 and baseline blue agent values of 13 time steps. Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents. These simulation results suggest that an effective blue agent policy against di- verse red agent personas is to employ a mixed strategy where a baseline blue agent operates against a baseline red agent, and switches to a proac [RANK=3][PDF=CYB-007][PAGE=7] first impact) against baseline (top), stealthy (mid- dle), and aggressive (bottom) red agents were plotted and are displayed in Fig. 7. Against the baseline red agent, the proactive-v1 agent places substantially more decoys than the baseline and the proactive-v2 blue agent. The proactive-v1 agent takes more decoy-placing actions against the aggres- sive red agent (39.5%) than the stealthy red agent (35.1%), showing a more proactive trait against the aggressive at- tacker. On the other hand, for  [RANK=4][PDF=CYB-007][PAGE=7] Figure 7: Actions of baseline, proactive-v1, and proactive- v2 blue agents (both counts and normalized frequencies) against baseline (top), stealthy (middle), and aggressive (bottom) red agents. atic because of the low reward value and, therefore may de- ploy fewer decoys and do nothing more often. In contrast, the blue agent may be very worried about the aggressive red agent’s actions because of the high red reward value, which could cause the blue agent to deploy more decoys. To evaluate a blu [RANK=5][PDF=CYB-007][PAGE=8] 10 20 30 40 50 60 70 80 Time to First Impact by Baseline Red Agent 0.0 0.2 0.4 0.6 0.8 1.0 Complementary Empirical Cumulative Distribution 95th percentile 95th percentile 95th percentile 95th percentile Baseline Blue Agent Proactive-v1 Blue Agent Proactive-v2 Blue Agent 10 20 30 40 50 Time to First Impact by Stealthy Red Agent 0.0 0.2 0.4 0.6 0.8 1.0 Complementary Empirical Cumulative Distribution 95th percentile 95th percentile 95th percentile 95th percentile Baseline Blue Agent Proactive-v1 Bl",mild_scope_overclaim,bm25_top5,CYB-007,CYB-007_p7_c2;CYB-007_p7_c3;CYB-007_p7_c1;CYB-007_p7_c0;CYB-007_p8_c0,1;2;3;4;5,7;7;7;7;8,True
