candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G051-C04,The URB paper introduced a framework for testing supervised lane detection algorithms in city-scale networks with community implementations of standard MARL algorithms.,"5 Conclusions, limitations, broader impact and future work In this paper, we introduced a framework for testing RL routing algorithms in city-scale networks and reported a comprehensive benchmarking study using community implementations of a selection of standard MARL algorithms.",contradiction_candidate,oracle,AD-018,,,,True
SBV2-ALL92-G052-C01,The experiment setup trained the SAC algorithm with eight NVIDIA A6000 GPUs and sixty-four CPUs for forty-three hours.,"Experiment Setup In conducting the experiments, we trained our SAC al- gorithm utilizing NVIDIA A6000 GPUs (8 GPUs) and 64 CPUs, for 43 hours.",supported,oracle,AD-019,,,,True
SBV2-ALL92-G052-C02,The experiment setup trained the SAC algorithm with eight NVIDIA A6000 GPUs and sixty-four CPUs for fifty-three hours.,"Experiment Setup In conducting the experiments, we trained our SAC al- gorithm utilizing NVIDIA A6000 GPUs (8 GPUs) and 64 CPUs, for 43 hours.",mild_scope_overclaim,oracle,AD-019,,,,True
SBV2-ALL92-G052-C03,The experiment setup trained the SAC algorithm with sixteen NVIDIA A6000 GPUs and one hundred CPUs for forty-three hours.,"Experiment Setup In conducting the experiments, we trained our SAC al- gorithm utilizing NVIDIA A6000 GPUs (8 GPUs) and 64 CPUs, for 43 hours.",strong_action_overclaim,oracle,AD-019,,,,True
SBV2-ALL92-G052-C04,The experiment setup trained the SAC algorithm with a single NVIDIA A6000 GPU and sixteen CPUs for forty-three hours.,"Experiment Setup In conducting the experiments, we trained our SAC al- gorithm utilizing NVIDIA A6000 GPUs (8 GPUs) and 64 CPUs, for 43 hours.",contradiction_candidate,oracle,AD-019,,,,True
SBV2-ALL92-G055-C01,The study evaluates the MARL-based algorithm against one previous non-RL VSL benchmark algorithm on the I-24 corridor segment dataset.,We evaluate the performance of the MARL-based algorithm in comparison to a previously deployed non-RL VSL benchmark algorithm on I-24.,supported,oracle,AD-020,,,,True
SBV2-ALL92-G055-C02,The study evaluates the MARL-based algorithm against two previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.,We evaluate the performance of the MARL-based algorithm in comparison to a previously deployed non-RL VSL benchmark algorithm on I-24.,mild_scope_overclaim,oracle,AD-020,,,,True
SBV2-ALL92-G055-C03,The study evaluates the MARL-based algorithm against several previous non-RL VSL benchmark algorithms on the I-24 corridor segment dataset.,We evaluate the performance of the MARL-based algorithm in comparison to a previously deployed non-RL VSL benchmark algorithm on I-24.,strong_action_overclaim,oracle,AD-020,,,,True
SBV2-ALL92-G055-C04,The study evaluates the MARL-based algorithm against one previous RL VSL benchmark algorithm on the I-24 corridor segment dataset.,We evaluate the performance of the MARL-based algorithm in comparison to a previously deployed non-RL VSL benchmark algorithm on I-24.,contradiction_candidate,oracle,AD-020,,,,True
SBV2-ALL92-G057-C01,"The regulation example treats [70, 60, 50] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential.","For example, pointing at the downstream of traffic, a sequence of speed limits set at [70, 60, 50] mph complies with this regulation, whereas [70, 50, 30] mph does not, as it features a differential of 20 mph, exceeding the permissible maximum.",supported,oracle,AD-020,,,,True
SBV2-ALL92-G057-C02,"The regulation example treats [70, 60, 40] mph as compliant and [70, 50, 30] mph as exceeding the maximum speed differential.","For example, pointing at the downstream of traffic, a sequence of speed limits set at [70, 60, 50] mph complies with this regulation, whereas [70, 50, 30] mph does not, as it features a differential of 20 mph, exceeding the permissible maximum.",mild_scope_overclaim,oracle,AD-020,,,,True
SBV2-ALL92-G057-C03,"The regulation example treats [70, 50, 30] mph as compliant because a twenty-mile-per-hour differential falls below the maximum speed differential.","For example, pointing at the downstream of traffic, a sequence of speed limits set at [70, 60, 50] mph complies with this regulation, whereas [70, 50, 30] mph does not, as it features a differential of 20 mph, exceeding the permissible maximum.",strong_action_overclaim,oracle,AD-020,,,,True
SBV2-ALL92-G057-C04,"The regulation example treats [70, 60, 50] mph as exceeding the maximum speed differential and [70, 50, 30] mph as compliant.","For example, pointing at the downstream of traffic, a sequence of speed limits set at [70, 60, 50] mph complies with this regulation, whereas [70, 50, 30] mph does not, as it features a differential of 20 mph, exceeding the permissible maximum.",contradiction_candidate,oracle,AD-020,,,,True
SBV2-ALL92-G060-C01,The paper states that managing traffic signals in complex dynamic urban road networks remains a formidable challenge for traffic control research.,"However, effectively managing traffic signals in complex and dynamic urban road networks remains a formidable challenge.",supported,oracle,AD-021,,,,True
SBV2-ALL92-G060-C02,The paper states that managing traffic signals in complex dynamic urban road networks remains a limited challenge for traffic control research.,"However, effectively managing traffic signals in complex and dynamic urban road networks remains a formidable challenge.",mild_scope_overclaim,oracle,AD-021,,,,True
SBV2-ALL92-G060-C03,The paper states that managing traffic signals in complex dynamic urban road networks has become a routine problem for traffic control research.,"However, effectively managing traffic signals in complex and dynamic urban road networks remains a formidable challenge.",strong_action_overclaim,oracle,AD-021,,,,True
SBV2-ALL92-G060-C04,The paper states that managing traffic signals in complex dynamic urban road networks presents no major challenge for traffic control research.,"However, effectively managing traffic signals in complex and dynamic urban road networks remains a formidable challenge.",contradiction_candidate,oracle,AD-021,,,,True
SBV2-ALL92-G062-C01,The evaluation reports that the adapted HPNet model reaches prediction accuracy on simulated work-zone datasets comparable to Argoverse and INTERACTION benchmarks.,"Evaluation results show that the adapted HPNet model achieves prediction accuracy on simulated work zone datasets, on par with benchmarks from established datasets, such as Argov- erse and INTERACTION.",supported,oracle,AD-023,,,,True
SBV2-ALL92-G062-C02,"The evaluation reports that the adapted HPNet model reaches prediction accuracy on simulated work-zone datasets comparable to Argoverse, INTERACTION, and highway benchmarks.","Evaluation results show that the adapted HPNet model achieves prediction accuracy on simulated work zone datasets, on par with benchmarks from established datasets, such as Argov- erse and INTERACTION.",mild_scope_overclaim,oracle,AD-023,,,,True
SBV2-ALL92-G062-C03,The evaluation reports that the adapted HPNet model reaches prediction accuracy on simulated work-zone datasets superior to Argoverse and INTERACTION benchmarks.,"Evaluation results show that the adapted HPNet model achieves prediction accuracy on simulated work zone datasets, on par with benchmarks from established datasets, such as Argov- erse and INTERACTION.",strong_action_overclaim,oracle,AD-023,,,,True
SBV2-ALL92-G062-C04,The evaluation reports that the adapted HPNet model reaches prediction accuracy on simulated work-zone datasets below Argoverse and INTERACTION benchmarks.,"Evaluation results show that the adapted HPNet model achieves prediction accuracy on simulated work zone datasets, on par with benchmarks from established datasets, such as Argov- erse and INTERACTION.",contradiction_candidate,oracle,AD-023,,,,True
SBV2-ALL92-G065-C01,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and ground-truth sources for validation.","These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",supported,oracle,AD-024,,,,True
SBV2-ALL92-G065-C02,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and weather sensing for validation.","These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",mild_scope_overclaim,oracle,AD-024,,,,True
SBV2-ALL92-G065-C03,"The field studies highlight design tradeoffs involving power and network infrastructure, local storage capacity, sensor visibility, and network-wide safety forecasting.","These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",strong_action_overclaim,oracle,AD-024,,,,True
SBV2-ALL92-G065-C04,"The field studies highlight design tradeoffs involving compute benchmarks, camera styling, annotation speed, map formatting, and dashboard layout for validation.","These deployments highlight practical limitations and design tradeoffs, such as the importance of power and network infrastructure, local storage capacity, sensor visibility constraints, and the need for accurate ground truth sources for validation.",contradiction_candidate,oracle,AD-024,,,,True
SBV2-ALL92-G067-C01,The AgentCyberRange study evaluates six frontier AI systems under matched prompts and matched computational budgets for the reported cyber-range comparison.,We evaluate six frontier AI systems under matched prompts and budgets.,supported,oracle,CYB-001,,,,True
SBV2-ALL92-G067-C02,"The AgentCyberRange study evaluates six frontier AI systems under matched prompts, budgets, and environment configurations for the reported cyber-range comparison.",We evaluate six frontier AI systems under matched prompts and budgets.,mild_scope_overclaim,oracle,CYB-001,,,,True
SBV2-ALL92-G067-C03,"The AgentCyberRange study evaluates eight frontier AI systems under matched prompts, budgets, and repeated cyber-range trials for the reported cyber-range comparison.",We evaluate six frontier AI systems under matched prompts and budgets.,strong_action_overclaim,oracle,CYB-001,,,,True
SBV2-ALL92-G067-C04,The AgentCyberRange study evaluates two frontier AI systems with separate prompts and separate computational budgets for the reported cyber-range comparison.,We evaluate six frontier AI systems under matched prompts and budgets.,contradiction_candidate,oracle,CYB-001,,,,True
SBV2-ALL92-G069-C01,"Systematic evaluation of offensive capabilities remains constrained by limited access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.","However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",supported,oracle,CYB-001,,,,True
SBV2-ALL92-G069-C02,"Systematic evaluation of offensive capabilities remains constrained mainly by limited access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.","However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",mild_scope_overclaim,oracle,CYB-001,,,,True
SBV2-ALL92-G069-C03,"Systematic evaluation of offensive capabilities remains constrained by missing open, reproducible, multi-host cyber-range infrastructure for frontier systems for reproducible multi-host cyber-range experiments.","However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",strong_action_overclaim,oracle,CYB-001,,,,True
SBV2-ALL92-G069-C04,"Systematic evaluation of offensive capabilities benefits from broad access to open, reproducible, multi-host cyber-range infrastructure for reproducible multi-host cyber-range experiments.","However, systematic evaluation of their offensive capabilities remains constrained by lim- ited access to open, reproducible, multi-host cyber-range infrastructure.",contradiction_candidate,oracle,CYB-001,,,,True
SBV2-ALL92-G077-C01,"C-MADF reports precision 0.997, recall 0.961, and F1-score 0.979 compared with three listed baselines on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",supported,oracle,CYB-004,,,,True
SBV2-ALL92-G077-C02,"C-MADF reports precision 0.997, recall 0.971, and F1-score 0.979 compared with three listed baselines on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",mild_scope_overclaim,oracle,CYB-004,,,,True
SBV2-ALL92-G077-C03,"C-MADF reports precision 0.997, recall 0.961, F1-score 0.979, and dominant scores on intrusion-category breakdowns on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",strong_action_overclaim,oracle,CYB-004,,,,True
SBV2-ALL92-G077-C04,"C-MADF reports precision 0.941, recall 0.905, and F1-score 0.941 compared with the listed baselines on the public CICIOT2023 benchmark.","C- MADF achieves a precision of 0.997, recall of 0.961, and F1-score of 0.979, outperforming all three baselines (DUGAT- LSTM: 0.979/0.905/0.941; BiLSTM IDS: 0.982/0.915/0.947; Hybrid Weighted-XGBoost: 0.985/0.941/0.962 for Preci- sion/Recall/F1).",contradiction_candidate,oracle,CYB-004,,,,True
SBV2-ALL92-G079-C01,The Q-BIRD study evaluates the approach in a simulated IoV security environment with an adaptive attacker during the simulated IoV defense experiment.,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",supported,oracle,CYB-005,,,,True
SBV2-ALL92-G079-C02,The Q-BIRD study evaluates the approach in a simulated IoV security environment with two adaptive attackers during the simulated IoV defense experiment.,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",mild_scope_overclaim,oracle,CYB-005,,,,True
SBV2-ALL92-G079-C03,The Q-BIRD study evaluates the approach in a simulated IoV security environment with coordinated adaptive attacker teams during the simulated IoV defense experiment.,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",strong_action_overclaim,oracle,CYB-005,,,,True
SBV2-ALL92-G079-C04,The Q-BIRD study evaluates the approach in a static IoV security environment with a passive attacker during the simulated IoV defense experiment.,"We evaluate the approach in a simulated IoV security environment with an adaptive attacker that strategically probes, attacks, and evades detection.",contradiction_candidate,oracle,CYB-005,,,,True
SBV2-ALL92-G082-C01,DeepXplain is evaluated in a realistic enterprise testbed with CALDERA-driven APT activity during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,supported,oracle,CYB-006,,,,True
SBV2-ALL92-G082-C02,DeepXplain is evaluated in a realistic enterprise testbed with multiple CALDERA-driven APT campaigns during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,mild_scope_overclaim,oracle,CYB-006,,,,True
SBV2-ALL92-G082-C03,DeepXplain is evaluated in a realistic enterprise testbed with live CALDERA-driven APT campaign emulation during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,strong_action_overclaim,oracle,CYB-006,,,,True
SBV2-ALL92-G082-C04,DeepXplain is evaluated in a toy enterprise testbed with manually scripted benign activity during the enterprise APT evaluation benchmark.,We evaluate DeepXplain in a realistic enterprise testbed using CALDERA-driven APT scenarios [5].,contradiction_candidate,oracle,CYB-006,,,,True
SBV2-ALL92-G083-C01,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.915 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,supported,oracle,CYB-006,,,,True
SBV2-ALL92-G083-C02,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.925 and mitigation success from 84.7% to 89.6% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,mild_scope_overclaim,oracle,CYB-006,,,,True
SBV2-ALL92-G083-C03,DeepXplain raises average stage-weighted F1-score from 0.887 to 0.950 and mitigation success from 84.7% to 95.0% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,strong_action_overclaim,oracle,CYB-006,,,,True
SBV2-ALL92-G083-C04,DeepXplain lowers average stage-weighted F1-score from 0.887 to 0.850 and mitigation success from 84.7% to 80.0% in the reported DeepXplain experiments.,Experimental results show that DeepXplain improves the average stage-weighted F1-score from 0.887 to 0.915 and increases mitigation success rate from 84.7% to 89.6%.,contradiction_candidate,oracle,CYB-006,,,,True
SBV2-ALL92-G085-C01,The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team and MITRE ATT&CK during the autonomous cyber-defense experiments.,"In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.",supported,oracle,CYB-007,,,,True
SBV2-ALL92-G085-C02,"The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team, MITRE ATT&CK, and Caldera during the autonomous cyber-defense experiments.","In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.",mild_scope_overclaim,oracle,CYB-007,,,,True
SBV2-ALL92-G085-C03,"The adversarial agent follows attack and kill-chain sequences prescribed by Atomic Red Team, MITRE ATT&CK, and live enterprise telemetry during the autonomous cyber-defense experiments.","In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.",strong_action_overclaim,oracle,CYB-007,,,,True
SBV2-ALL92-G085-C04,The adversarial agent follows random attack and kill-chain sequences separate from Atomic Red Team and MITRE ATT&CK during the autonomous cyber-defense experiments.,"In our setup, the adversarial agent uses a stan- dard form of attack/kill-chain sequences as prescribed by the Atomic Red Team (ART) and MITRE ATT&CK frame- work.",contradiction_candidate,oracle,CYB-007,,,,True
SBV2-ALL92-G086-C01,"Against the aggressive red agent, proactive-v2 lasts 15 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.",supported,oracle,CYB-007,,,,True
SBV2-ALL92-G086-C02,"Against the aggressive red agent, proactive-v2 lasts 16 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.",mild_scope_overclaim,oracle,CYB-007,,,,True
SBV2-ALL92-G086-C03,"Against the aggressive red agent, proactive-v2 lasts 20 time steps, beating proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.",strong_action_overclaim,oracle,CYB-007,,,,True
SBV2-ALL92-G086-C04,"Against the aggressive red agent, proactive-v2 lasts 9 time steps, trailing proactive-v1 at 12 and baseline at 10 in the aggressive red-agent evaluation.","Finally, against the aggressive red agent, the proactive-v2 blue agent (15 time steps) again outperforms proactive-v1 (12 time steps) and baseline (10 time steps) blue agents.",contradiction_candidate,oracle,CYB-007,,,,True
SBV2-ALL92-G087-C01,Human designers face substantial cognitive limitations when developing reward models for nuanced cyber operation dynamics for the autonomous cyber-defense reward design problem.,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.",supported,oracle,CYB-007,,,,True
SBV2-ALL92-G087-C02,Human designers face substantial cognitive limitations when developing reward models for nuanced cyber operation dynamics and response timing for the autonomous cyber-defense reward design problem.,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.",mild_scope_overclaim,oracle,CYB-007,,,,True
SBV2-ALL92-G087-C03,Human designers face substantial cognitive limitations that make manual reward-model development ineffective for nuanced cyber operation dynamics for the autonomous cyber-defense reward design problem.,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.",strong_action_overclaim,oracle,CYB-007,,,,True
SBV2-ALL92-G087-C04,Human designers face minimal cognitive limitations when developing reward models for nuanced cyber operation dynamics for the autonomous cyber-defense reward design problem.,"As cyber environments evolve with increasingly sophisticated attack vectors, advanced detection methodologies, and expansive network architectures, human designers face substantial cognitive limitations in developing comprehensive reward models that accurately capture the nuanced dynamics of cy- ber operations.",contradiction_candidate,oracle,CYB-007,,,,True
SBV2-ALL92-G089-C01,A strong expert hierarchical decision rule outperforms a joint PPO baseline in the cited challenge submission in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,supported,oracle,CYB-008,,,,True
SBV2-ALL92-G089-C02,A strong expert hierarchical decision rule outperforms a joint PPO baseline and a graph-convolutional PPO variant in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,mild_scope_overclaim,oracle,CYB-008,,,,True
SBV2-ALL92-G089-C03,A strong expert hierarchical decision rule outperforms the joint PPO baseline by a wide empirical margin in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,strong_action_overclaim,oracle,CYB-008,,,,True
SBV2-ALL92-G089-C04,A strong expert hierarchical decision rule trails the joint PPO baseline in the cited challenge submission in the autonomous cyber-defense challenge description.,Their results show that a strong expert meta-policy can out- perform a joint Proximal Policy Optimization (PPO) policy [15].,contradiction_candidate,oracle,CYB-008,,,,True
SBV2-ALL92-G091-C01,The study evaluates its methods against multiple baselines at different design stages to motivate the methodology and design decisions.,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,supported,oracle,CYB-009,,,,True
SBV2-ALL92-G091-C02,The study evaluates its methods against multiple baselines at early and late design stages to motivate the methodology and design decisions.,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,mild_scope_overclaim,oracle,CYB-009,,,,True
SBV2-ALL92-G091-C03,The study evaluates its methods against multiple baselines at every design stage to validate the methodology and design decisions.,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,strong_action_overclaim,oracle,CYB-009,,,,True
SBV2-ALL92-G091-C04,The study evaluates its methods against no baselines at different design stages while motivating the methodology and design decisions.,We evaluate our methods against multiple baselines at different stages of the design process to motivate our methodology and design decisions.,contradiction_candidate,oracle,CYB-009,,,,True
SBV2-ALL92-G092-C01,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, and cybersecurity metrics with multiple adversaries.","Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of convergence speed, episodic return, and several interpretable metrics relevant to cybersecurity, including the fraction of clean machines on the network, precision, and false positives.",supported,oracle,CYB-009,,,,True
SBV2-ALL92-G092-C02,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and resource costs with multiple adversaries.","Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of convergence speed, episodic return, and several interpretable metrics relevant to cybersecurity, including the fraction of clean machines on the network, precision, and false positives.",mild_scope_overclaim,oracle,CYB-009,,,,True
SBV2-ALL92-G092-C03,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries.","Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of convergence speed, episodic return, and several interpretable metrics relevant to cybersecurity, including the fraction of clean machines on the network, precision, and false positives.",strong_action_overclaim,oracle,CYB-009,,,,True
SBV2-ALL92-G092-C04,"The comparisons show the hierarchical learning approach achieving lower performance in convergence speed, episodic return, and cybersecurity metrics with multiple adversaries.","Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of convergence speed, episodic return, and several interpretable metrics relevant to cybersecurity, including the fraction of clean machines on the network, precision, and false positives.",contradiction_candidate,oracle,CYB-009,,,,True
SBV2-ALL92-G093-C01,The paper leaves H-MARL transferability to evolving adversaries that adapt from opponent behavior or environment feedback as future work.,We leave as future work the study of H-MARL transferability to evolving adversaries that adapt their policies based on opponent behavior or environment feedback.,supported,oracle,CYB-009,,,,True
SBV2-ALL92-G093-C02,"The paper leaves H-MARL transferability to evolving adversaries that adapt from opponent behavior, environment feedback, or attacker coordination as future work.",We leave as future work the study of H-MARL transferability to evolving adversaries that adapt their policies based on opponent behavior or environment feedback.,mild_scope_overclaim,oracle,CYB-009,,,,True
SBV2-ALL92-G093-C03,"The paper presents H-MARL transferability to evolving adversaries that adapt from opponent behavior, environment feedback, and live defender telemetry as evaluated.",We leave as future work the study of H-MARL transferability to evolving adversaries that adapt their policies based on opponent behavior or environment feedback.,strong_action_overclaim,oracle,CYB-009,,,,True
SBV2-ALL92-G093-C04,The paper treats H-MARL transferability to evolving adversaries that adapt from opponent behavior or environment feedback as already studied.,We leave as future work the study of H-MARL transferability to evolving adversaries that adapt their policies based on opponent behavior or environment feedback.,contradiction_candidate,oracle,CYB-009,,,,True
SBV2-ALL92-G094-C01,"The study evaluates the approach in CybORG, analyzing tradeoffs among resilience, costs, and prioritization of mission goals for cyber defense.","We evaluate our approach within the CybORG environment, a reinforcement learning (RL) framework for autonomous cyber defense, analyzing trade-offs between resilience, costs, and prioritization of operational goals.",supported,oracle,CYB-010,,,,True
SBV2-ALL92-G094-C02,"The study evaluates the approach in CybORG, analyzing tradeoffs among resilience, costs, mission goals, and alert volume for cyber defense.","We evaluate our approach within the CybORG environment, a reinforcement learning (RL) framework for autonomous cyber defense, analyzing trade-offs between resilience, costs, and prioritization of operational goals.",mild_scope_overclaim,oracle,CYB-010,,,,True
SBV2-ALL92-G094-C03,"The study evaluates the approach in CybORG, analyzing tradeoffs among resilience, costs, mission goals, and enterprise staffing plans for cyber defense.","We evaluate our approach within the CybORG environment, a reinforcement learning (RL) framework for autonomous cyber defense, analyzing trade-offs between resilience, costs, and prioritization of operational goals.",strong_action_overclaim,oracle,CYB-010,,,,True
SBV2-ALL92-G094-C04,"The study evaluates the approach in CybORG, analyzing tradeoffs among interface design, report formatting, and analyst preferences for cyber defense.","We evaluate our approach within the CybORG environment, a reinforcement learning (RL) framework for autonomous cyber defense, analyzing trade-offs between resilience, costs, and prioritization of operational goals.",contradiction_candidate,oracle,CYB-010,,,,True
SBV2-ALL92-G098-C01,The approach outperforms an MLP baseline during training on fixed-size networks with varying topologies and matches performance on one network.,"We demonstrate that this approach significantly outperforms an MLP-based policy when training across fixed-size networks of varying topologies, and matches performance when training on a single network.",supported,oracle,CYB-011,,,,True
SBV2-ALL92-G098-C02,The approach outperforms an MLP baseline during training on fixed-size networks with varying topologies and exceeds performance on one network.,"We demonstrate that this approach significantly outperforms an MLP-based policy when training across fixed-size networks of varying topologies, and matches performance when training on a single network.",mild_scope_overclaim,oracle,CYB-011,,,,True
SBV2-ALL92-G098-C03,The approach outperforms an MLP baseline during training on fixed-size networks with varying topologies and exceeds performance on unseen larger networks.,"We demonstrate that this approach significantly outperforms an MLP-based policy when training across fixed-size networks of varying topologies, and matches performance when training on a single network.",strong_action_overclaim,oracle,CYB-011,,,,True
SBV2-ALL92-G098-C04,The approach underperforms an MLP baseline during training on fixed-size networks with varying topologies and trails performance on one network.,"We demonstrate that this approach significantly outperforms an MLP-based policy when training across fixed-size networks of varying topologies, and matches performance when training on a single network.",contradiction_candidate,oracle,CYB-011,,,,True
SBV2-ALL92-G099-C01,"The paper reframes autonomous network defence with entity-based reinforcement learning, decomposing observation and action spaces into collections of discrete entities.","To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities.",supported,oracle,CYB-011,,,,True
SBV2-ALL92-G099-C02,"The paper reframes autonomous network defence with entity-based reinforcement learning, decomposing observation and action spaces into collections of typed discrete entities.","To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities.",mild_scope_overclaim,oracle,CYB-011,,,,True
SBV2-ALL92-G099-C03,"The paper reframes autonomous network defence with entity-based reinforcement learning, decomposing observation and action spaces into collections for every network size.","To overcome this limitation, we reframe the problem of autonomous network defence using entity-based re- inforcement learning, where the observation and action space of an agent are decomposed into a collection of discrete entities.",strong_action_overclaim,oracle,CYB-011,,,,True
