candidate_id,true_label,pred_label,in_top_100,is_strong_action,strong_action_flag,category,p_strong,p_contra,entropy,oracle_hit,selected_n_words
SBV2-ALL92-G087-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7230930163390396,0.2616196904056377,0.05685366690158844,0,29
SBV2-ALL92-G087-C04,contradiction_candidate,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6423814571580028,0.3167856978539852,0.2542854845523834,0,33
SBV2-ALL92-G089-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.7423732495652815,0.2954717054145745,0.11247387528419495,0,16
SBV2-ALL92-G089-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.707158792375904,0.2724810400420054,0.04735592007637024,0,29
SBV2-ALL92-G089-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7803046448879891,0.2994137844931215,0.11449843645095825,0,16
SBV2-ALL92-G089-C04,contradiction_candidate,supported,False,False,0,true_negative_not_in_queue,0.7737827541227701,0.3640476278661778,0.2690236568450928,0,16
SBV2-ALL92-G091-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.4760642952037754,0.2688823503740976,0.18491381406784058,1,18
SBV2-ALL92-G091-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5621956522468322,0.2657055497937735,0.08512672036886215,1,18
SBV2-ALL92-G091-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.7382214949299319,0.2981935646864511,0.2213951200246811,1,18
SBV2-ALL92-G091-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.3415710038875607,0.9243867634416404,0.07406826317310333,1,18
SBV2-ALL92-G092-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5957546111465182,0.2376257028233934,0.017611393705010414,1,19
SBV2-ALL92-G092-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.6424643443626432,0.2375483652634852,0.017201222479343414,1,19
SBV2-ALL92-G092-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.6671520694265021,0.2379551971731669,0.019752811640501022,1,19
SBV2-ALL92-G092-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4477898116306489,0.9229743644029224,0.3672225773334503,1,19
SBV2-ALL92-G093-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6721122329411492,0.3042918176737657,0.19001752138137817,0,11
SBV2-ALL92-G093-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.6890118538077094,0.2680295901003124,0.06801767647266388,0,11
SBV2-ALL92-G093-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.696228395735358,0.2568771782292123,0.024541260674595833,0,11
SBV2-ALL92-G093-C04,contradiction_candidate,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.710893077671597,0.2899753703446152,0.26553818583488464,0,11
SBV2-ALL92-G094-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6791866704225391,0.4461896340490495,0.6463481187820435,0,33
SBV2-ALL92-G094-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6648220051536115,0.4817227311743518,0.6371992826461792,0,33
SBV2-ALL92-G094-C03,strong_action_overclaim,contradiction_candidate,False,True,0,r4_screening_failure,0.7499149511021008,0.6081510740744056,0.7063398957252502,0,14
SBV2-ALL92-G094-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.7479771236434297,0.2417141129269078,0.028017576783895493,0,15
SBV2-ALL92-G098-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5368685626479635,0.2448890269605133,0.08112340420484543,0,40
SBV2-ALL92-G098-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5359590043880904,0.2382213529155068,0.07005971670150757,0,40
SBV2-ALL92-G098-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.76072687950245,0.2388308091398044,0.06600360572338104,0,13
SBV2-ALL92-G098-C04,contradiction_candidate,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6135039990255797,0.3690899767626744,0.3432832956314087,0,40
SBV2-ALL92-G099-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5693435260477367,0.0165949207396101,0.6595891118049622,0,33
SBV2-ALL92-G099-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.6563054207259201,0.1549589830351528,0.5390711426734924,0,33
SBV2-ALL92-G099-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,selector_failure,0.6301360687008988,0.2607322882617099,0.09738591313362122,0,33
SBV2-ALL92-G099-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.3633845987590909,0.9295107306154354,0.04630691930651665,0,33
SBV2-ALL92-G106-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.310745181603802,0.0197334664768093,0.09896894544363022,1,27
SBV2-ALL92-G106-C02,mild_scope_overclaim,supported,False,False,0,true_negative_not_in_queue,0.4529408857167258,0.2517977288043188,0.013927803374826908,1,27
SBV2-ALL92-G106-C03,strong_action_overclaim,contradiction_candidate,False,True,0,r4_screening_failure,0.2612691230196322,0.9266838514583564,0.12930040061473846,1,27
SBV2-ALL92-G106-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2395253905209604,0.9256145623688152,0.05175382271409035,1,27
SBV2-ALL92-G107-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6615598786788277,0.2398310088871326,0.07404568046331406,0,22
SBV2-ALL92-G107-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.640864695956737,0.2393707864896158,0.051248010247945786,0,22
SBV2-ALL92-G107-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7153726220189167,0.2402774886622187,0.021580690518021584,0,22
SBV2-ALL92-G107-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5972202066637242,0.5943382134863542,0.806557834148407,0,22
SBV2-ALL92-G110-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5236197162891852,0.2836579837874337,0.11469174176454544,0,22
SBV2-ALL92-G110-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5785884587261877,0.2943169719018121,0.14170441031455994,0,22
SBV2-ALL92-G110-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_low_pstrong,0.6059397419715086,0.3120734740145902,0.183469757437706,0,22
SBV2-ALL92-G110-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.3072887055347006,0.9173170119783794,0.021586237475275993,0,22
SBV2-ALL92-G111-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6552767955262816,0.8787057533407845,0.6016545295715332,0,24
SBV2-ALL92-G111-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6844725218100243,0.8770211340286285,0.6101303100585938,0,24
SBV2-ALL92-G111-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7827614578484883,0.2633157080119629,0.12569715082645416,0,28
SBV2-ALL92-G111-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5032653201645587,0.935012326400355,0.20084089040756226,0,24
SBV2-ALL92-G116-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6342804343528515,0.9207981765050612,0.10806604474782944,1,16
SBV2-ALL92-G116-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.786742362761738,0.28980392892009,0.09410801529884338,1,14
SBV2-ALL92-G116-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7668028947660619,0.2647816393213495,0.0273605827242136,1,14
SBV2-ALL92-G116-C04,contradiction_candidate,supported,False,False,0,true_negative_not_in_queue,0.8579622525136361,0.412427589029312,0.35314399003982544,1,16
SBV2-ALL92-G119-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.1099664605282868,0.0206850998382684,0.05661430582404137,0,59
SBV2-ALL92-G119-C02,mild_scope_overclaim,supported,False,False,0,true_negative_not_in_queue,0.0990783650207229,0.0205080308172523,0.05076116323471069,0,59
SBV2-ALL92-G119-C03,strong_action_overclaim,supported,False,True,0,r4_screening_failure,0.2289101347592407,0.2575093185201074,0.039164505898952484,0,59
SBV2-ALL92-G119-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.0801701596434203,0.9252703046997978,0.10645344853401184,0,59
SBV2-ALL92-G122-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5109448303005775,0.3141703661435558,0.26021814346313477,0,26
SBV2-ALL92-G122-C02,mild_scope_overclaim,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.4357324702078792,0.2448703277043707,0.017554324120283127,0,26
SBV2-ALL92-G122-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_low_pstrong,0.5756906715990789,0.2970784048843383,0.18914835155010223,0,26
SBV2-ALL92-G122-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.3307270848399936,0.9036404109685566,0.041079506278038025,0,26
SBV2-ALL92-G124-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6402828846593611,0.2550678004317525,0.24048665165901184,1,26
SBV2-ALL92-G124-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.7731514187148399,0.2495755510318453,0.24117892980575562,1,26
SBV2-ALL92-G124-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.7742095292080993,0.1464159685749216,0.7058876156806946,1,26
SBV2-ALL92-G124-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4050456253512886,0.9269766458376282,0.015321008861064911,1,26
SBV2-ALL92-G128-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6035852265157664,0.2607251310774048,0.12789730727672577,0,21
SBV2-ALL92-G128-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5877323483602446,0.2549385655232571,0.022064030170440674,0,21
SBV2-ALL92-G128-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.6460054489870501,0.2609698172939089,0.12012191861867905,0,21
SBV2-ALL92-G128-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4168775536790097,0.9250167027528234,0.13241474330425262,0,21
SBV2-ALL92-G131-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.7864513357784206,0.2997794364324582,0.22968409955501556,0,17
SBV2-ALL92-G131-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5709000350637853,0.8531378509983417,0.6541693806648254,0,18
SBV2-ALL92-G131-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,selector_failure,0.6563790678349806,0.2489601646937728,0.05709800869226456,0,18
SBV2-ALL92-G131-C04,contradiction_candidate,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.68979570821865,0.2721220761047358,0.10593432933092117,0,18
SBV2-ALL92-G135-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6503481227335404,0.5827904058766825,0.6755887269973755,0,24
SBV2-ALL92-G135-C02,mild_scope_overclaim,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.7226452246989608,0.46795107552887,0.5481290817260742,0,24
SBV2-ALL92-G135-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.8023368571102183,0.3281725823998649,0.27868786454200745,0,10
SBV2-ALL92-G135-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.7422437985174636,0.2668689361296321,0.14136803150177002,0,24
SBV2-ALL92-G140-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.8391794833299818,0.2751627774655129,0.0351576991379261,0,17
SBV2-ALL92-G140-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.8394267041583641,0.2738097370715593,0.03109179064631462,0,17
SBV2-ALL92-G140-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.8397475303120645,0.2767586104689712,0.04009021818637848,0,17
SBV2-ALL92-G140-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.8487658017056087,0.2798185653548743,0.04973024129867554,0,17
SBV2-ALL92-G141-C01,supported,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.5596230956027733,0.3463926281282287,0.3196948766708374,0,44
SBV2-ALL92-G141-C02,mild_scope_overclaim,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.4595169813660251,0.3150283891086105,0.22974731028079987,0,44
SBV2-ALL92-G141-C03,strong_action_overclaim,mild_scope_overclaim,False,True,0,r4_screening_failure,0.5968714947570938,0.3838455669592046,0.5455085039138794,0,44
SBV2-ALL92-G141-C04,contradiction_candidate,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.6170301458722416,0.4004367906476671,0.7321359515190125,0,44
SBV2-ALL92-G144-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.624123421543759,0.270503884329117,0.11795669794082642,0,29
SBV2-ALL92-G144-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.6457789951709008,0.2863210595350344,0.21935319900512695,0,29
SBV2-ALL92-G144-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.8192830409632568,0.2694878633038663,0.116542749106884,0,11
SBV2-ALL92-G144-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5996621232321381,0.8226045972942622,0.6547496318817139,0,29
SBV2-ALL92-G145-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.2068041619303312,0.0283958825026334,0.03127662464976311,1,29
SBV2-ALL92-G145-C02,mild_scope_overclaim,supported,False,False,0,true_negative_not_in_queue,0.2195129881434989,0.030565589060733,0.07565255463123322,1,29
SBV2-ALL92-G145-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_low_pstrong,0.5040356946969182,0.2569325234779013,0.3416294753551483,1,29
SBV2-ALL92-G145-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2841882341091306,0.9141342386130394,0.05871997028589249,1,29
SBV2-ALL92-G146-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.7592624351159736,0.2522051629302251,0.011080553755164146,0,20
SBV2-ALL92-G146-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.8438112998913749,0.2553313651721565,0.019769294187426567,1,18
SBV2-ALL92-G146-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.8750939006950106,0.2601758033225895,0.0339541956782341,1,18
SBV2-ALL92-G146-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.9022851512129468,0.3989804924785611,0.3679285943508148,1,18
SBV2-ALL92-G158-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5931053722107205,0.2269178527807105,0.3300379514694214,1,41
SBV2-ALL92-G158-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.6394802392897821,0.2453820604776644,0.22797039151191711,1,41
SBV2-ALL92-G158-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.6075008708931905,0.2678656003800732,0.14598044753074646,1,41
SBV2-ALL92-G158-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2185884594853021,0.9390305249288432,0.1123451292514801,1,41
SBV2-ALL92-G161-C01,supported,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.5046807179951167,0.2330176159280413,0.034218378365039825,1,21
SBV2-ALL92-G161-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5848777815328479,0.2339257585583706,0.032829198986291885,1,21
SBV2-ALL92-G161-C03,strong_action_overclaim,supported,False,True,0,r4_screening_failure,0.6708824029360749,0.3757534648203749,0.35596156120300293,1,21
SBV2-ALL92-G161-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4633362120912947,0.9207894875640866,0.19131988286972046,1,21
SBV2-ALL92-G163-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.3348701698547389,0.026921536583573,0.06492167711257935,0,23
SBV2-ALL92-G163-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.6058144641464372,0.2570464264235888,0.09479665011167526,0,23
SBV2-ALL92-G163-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.7002321517936494,0.0786257971315649,0.7213484644889832,0,23
SBV2-ALL92-G163-C04,contradiction_candidate,supported,False,False,0,true_negative_not_in_queue,0.6138918829485301,0.367140341804399,0.3850383460521698,0,23
SBV2-ALL92-G164-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5630861386935502,0.2516594493682682,0.037195637822151184,0,21
SBV2-ALL92-G164-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5732173583564945,0.2475470657800301,0.019443292170763016,0,21
SBV2-ALL92-G164-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.6780195997572346,0.271943497761068,0.14491897821426392,0,21
SBV2-ALL92-G164-C04,contradiction_candidate,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6090458025362961,0.309192319565673,0.18904626369476318,0,21
SBV2-ALL92-G166-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.5689905495851522,0.2481574856839012,0.20339760184288025,1,31
SBV2-ALL92-G166-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5175319785670744,0.2461544362024714,0.047608718276023865,1,31
SBV2-ALL92-G166-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_low_pstrong,0.560417801287204,0.1366751389482562,0.6828948259353638,1,31
SBV2-ALL92-G166-C04,contradiction_candidate,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.582907219538407,0.5461787971599349,0.6826322078704834,1,31
SBV2-ALL92-G167-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.7943668818612941,0.2402924933867938,0.027531936764717102,0,27
SBV2-ALL92-G167-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.7547330476186812,0.2473111270220212,0.15226764976978302,0,23
SBV2-ALL92-G167-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.6906165471111585,0.2396962347523905,0.04592040926218033,0,29
SBV2-ALL92-G167-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.8244770282435293,0.26492300537433,0.16945037245750427,0,27
SBV2-ALL92-G168-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6040993748805381,0.3551206636439575,0.42648857831954956,0,11
SBV2-ALL92-G168-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.5957237194567245,0.2952844229861215,0.24616941809654236,0,11
SBV2-ALL92-G168-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,selector_failure,0.6583570644075947,0.273272658000059,0.10463348031044006,0,11
SBV2-ALL92-G168-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2518516247200874,0.934172775722266,0.06747502088546753,0,11
SBV2-ALL92-G170-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.4519233833953207,0.2356511840578687,0.03699558228254318,0,20
SBV2-ALL92-G170-C02,mild_scope_overclaim,supported,False,False,0,true_negative_not_in_queue,0.4829404221824683,0.2317599114350561,0.021392319351434708,0,20
SBV2-ALL92-G170-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_low_pstrong,0.544672814951358,0.251752132152126,0.10997677594423294,0,20
SBV2-ALL92-G170-C04,contradiction_candidate,supported,False,False,0,true_negative_not_in_queue,0.4543301886773433,0.2379618763855483,0.04215334355831146,0,20
SBV2-ALL92-G172-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.6219760099405719,0.2782436467332688,0.09487081319093704,0,14
SBV2-ALL92-G172-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.6628504511077158,0.2761550966963672,0.08501376956701279,0,14
SBV2-ALL92-G172-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,selector_failure,0.6415333704250259,0.2726569818320511,0.07935179769992828,0,14
SBV2-ALL92-G172-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5649057817485573,0.9012677353677307,0.4341915249824524,0,13
SBV2-ALL92-G175-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.7127179091195788,0.2749204901408692,0.14367491006851196,0,18
SBV2-ALL92-G175-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.7068341315543812,0.2696546112198901,0.12571175396442413,0,18
SBV2-ALL92-G175-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7240509248888976,0.2668871002306158,0.10529620200395584,0,18
SBV2-ALL92-G175-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2440526449017714,0.9247137243605084,0.32917946577072144,0,59
SBV2-ALL92-G178-C01,supported,strong_action_overclaim,False,False,1,true_negative_not_in_queue,0.7077671650064608,0.3199994735676735,0.3299456536769867,0,33
SBV2-ALL92-G178-C02,mild_scope_overclaim,strong_action_overclaim,False,False,1,ambiguous_mild_strong,0.726946839310247,0.3369472474616307,0.4245571792125702,0,33
SBV2-ALL92-G178-C03,strong_action_overclaim,mild_scope_overclaim,False,True,0,r4_screening_failure,0.7479585846947796,0.407707950329419,0.38298410177230835,0,33
SBV2-ALL92-G178-C04,contradiction_candidate,supported,False,False,0,true_negative_not_in_queue,0.7044349196975674,0.3638558008998628,0.35373300313949585,0,33
SBV2-ALL92-G180-C01,supported,mild_scope_overclaim,False,False,0,true_negative_not_in_queue,0.561808183411383,0.3904923199057979,0.6355315446853638,1,73
SBV2-ALL92-G180-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6504131964542381,0.4595575538444908,0.6327388286590576,0,30
SBV2-ALL92-G180-C03,strong_action_overclaim,contradiction_candidate,False,True,0,r4_screening_failure,0.433361302235437,0.8981673310019447,0.544649600982666,0,30
SBV2-ALL92-G180-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2013206047514807,0.931922261105672,0.16858911514282227,1,73
SBV2-ALL92-G185-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.7482529925962331,0.2519683381635028,0.030360855162143707,1,10
SBV2-ALL92-G185-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.2968833510856218,0.9363757612155332,0.20312142372131348,0,42
SBV2-ALL92-G185-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.8896942725875263,0.2744088844309599,0.12021370232105255,0,15
SBV2-ALL92-G185-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.7852484753389609,0.2494565453669729,0.022174814715981483,1,10
SBV2-ALL92-G186-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5474284706888957,0.9236993279924232,0.21610744297504425,0,26
SBV2-ALL92-G186-C02,mild_scope_overclaim,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.4317993028961442,0.9248847275580496,0.17796500027179718,0,26
SBV2-ALL92-G186-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.7345135015919436,0.3099863582590623,0.14504992961883545,0,26
SBV2-ALL92-G186-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.819507533479869,0.3101308578922134,0.17101594805717468,0,26
SBV2-ALL92-G187-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.8237122567920883,0.2849938117385653,0.1439550668001175,0,15
SBV2-ALL92-G187-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.8081209053600736,0.2612968810082215,0.07426410913467407,0,15
SBV2-ALL92-G187-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.8204177222056057,0.2780962827537521,0.13232503831386566,0,15
SBV2-ALL92-G187-C04,contradiction_candidate,strong_action_overclaim,True,False,1,false_positive_contradiction,0.8227873113608309,0.2810755033935178,0.13341720402240753,0,15
SBV2-ALL92-G190-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.6881150523830265,0.251339545469278,0.034042906016111374,0,21
SBV2-ALL92-G190-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.7545810435097724,0.2636766258617687,0.07321877032518387,0,17
SBV2-ALL92-G190-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7152695695250925,0.2543492470375679,0.05238083004951477,0,21
SBV2-ALL92-G190-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5353219677617049,0.7475392867247734,0.7565464973449707,0,32
SBV2-ALL92-G193-C01,supported,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.710957869564068,0.6729360015600316,0.9761980175971985,0,20
SBV2-ALL92-G193-C02,mild_scope_overclaim,supported,False,False,0,true_negative_not_in_queue,0.8001168219328555,0.37577701777905,0.29753902554512024,0,16
SBV2-ALL92-G193-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7910879499502751,0.2771790237827798,0.06868387758731842,0,16
SBV2-ALL92-G193-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.3734699281905735,0.92361518376074,0.12234918773174286,1,26
SBV2-ALL92-G196-C01,supported,supported,False,False,0,true_negative_not_in_queue,0.4967569137145081,0.2925502182450171,0.10471850633621216,1,20
SBV2-ALL92-G196-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.8103893151060548,0.2960911268098771,0.17735761404037476,0,12
SBV2-ALL92-G196-C03,strong_action_overclaim,strong_action_overclaim,False,True,1,false_negative_high_entropy,0.7830680525436755,0.3692259321710187,0.3014875650405884,1,20
SBV2-ALL92-G196-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.6703843344256728,0.918430533575168,0.15298999845981598,0,15
SBV2-ALL92-G197-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.7186111511395028,0.2232786494391775,0.009036168456077576,1,11
SBV2-ALL92-G197-C02,mild_scope_overclaim,strong_action_overclaim,True,False,1,ambiguous_mild_strong,0.7410035596196013,0.2260081459606277,0.019839247688651085,0,19
SBV2-ALL92-G197-C03,strong_action_overclaim,strong_action_overclaim,True,True,1,true_positive_in_queue,0.7149471687358091,0.2231519276647487,0.010149350389838219,1,11
SBV2-ALL92-G197-C04,contradiction_candidate,contradiction_candidate,False,False,0,true_negative_not_in_queue,0.5549184043621052,0.9091399113463704,0.060978494584560394,1,11
SBV2-ALL92-G198-C01,supported,strong_action_overclaim,True,False,1,false_positive_supported,0.6371927811388349,0.2521216703829342,0.00837889313697815,1,10
