candidate_id,true_label,pred_label,strong_action_flag,p_strong,p_contra,p_svm,entailment,neutral,contradiction_nli,entropy,selector_score,selected_rank,selected_n_words,bm25_score,oracle_hit
SBV2-ALL92-G052-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7925403817924002,0.2524257872648283,0.4803453990345543,0.0005695259897038341,0.9953718781471252,0.0040586115792393684,0.03122258186340332,0.2758620689655172,3,17,20.0492,0
SBV2-ALL92-G052-C03,strong_action_overclaim,mild_scope_overclaim,0,0.7609532393290063,0.3677394316089307,0.5425621357315449,0.0007921391515992582,0.915902316570282,0.08330559730529785,0.29314881563186646,0.32,3,9,20.3099,0
SBV2-ALL92-G052-C04,contradiction_candidate,contradiction_candidate,0,0.3979407052023989,0.7459945839795848,0.6435667910798295,0.002007848583161831,0.4317120909690857,0.5662800669670105,0.6971312761306763,0.4,3,28,24.8708,0
SBV2-ALL92-G057-C01,supported,contradiction_candidate,0,0.4890574354506582,0.8665496351049663,0.7425807766026233,0.05192919448018074,0.236192986369133,0.7118778824806213,0.7363824248313904,0.4705882352941176,1,36,55.7172,1
SBV2-ALL92-G057-C02,mild_scope_overclaim,contradiction_candidate,0,0.4242708759349953,0.7307747135161583,0.5933181768914623,0.04970754310488701,0.44120579957962036,0.5090866684913635,0.853919267654419,0.4705882352941176,1,36,55.7172,1
SBV2-ALL92-G057-C03,strong_action_overclaim,strong_action_overclaim,1,0.7163090991339472,0.3312728422420476,0.4742557623831938,0.04120250791311264,0.9093797206878662,0.04941776767373085,0.36641085147857666,0.3888888888888889,1,36,53.9713,1
SBV2-ALL92-G057-C04,contradiction_candidate,contradiction_candidate,0,0.4104127499037609,0.9144562923143152,0.7925249669238478,0.02032282203435898,0.10808400064706802,0.8715931177139282,0.4394335448741913,0.4705882352941176,1,36,55.7172,1
SBV2-ALL92-G060-C01,supported,supported,0,0.3515378581774857,0.2480205508494558,0.4726327289353535,0.0022501142229884863,0.9975390434265137,0.0002108968183165416,0.017961423844099045,0.6875,1,16,46.3627,0
SBV2-ALL92-G060-C02,mild_scope_overclaim,contradiction_candidate,0,0.1809715837246945,0.9269216743736814,0.8399162714984789,0.0006716417847201228,0.033952221274375916,0.9653761386871338,0.15377789735794067,0.625,1,16,42.8961,0
SBV2-ALL92-G060-C03,strong_action_overclaim,supported,0,0.5378981366333293,0.3103380071424936,0.5163836527797104,0.0012640138156712055,0.9617513418197632,0.0369846373796463,0.16789071261882782,0.4848484848484848,2,16,34.0414,0
SBV2-ALL92-G060-C04,contradiction_candidate,contradiction_candidate,0,0.2064179778357445,0.92341044134832,0.7982340415897076,0.00023097556550055742,0.0023949122987687588,0.9973740577697754,0.019008373841643333,0.5625,1,16,36.8712,0
SBV2-ALL92-G062-C01,supported,contradiction_candidate,0,0.3901855991317352,0.8957332930856525,0.7567270536003238,0.0074065267108380795,0.1981610804796219,0.7944324016571045,0.5399109721183777,0.4,5,34,34.4987,0
SBV2-ALL92-G062-C02,mild_scope_overclaim,contradiction_candidate,0,0.4936040168014567,0.6755180899212109,0.5915969513295384,0.014903494156897068,0.44753405451774597,0.5375624299049377,0.7561756372451782,0.3870967741935484,5,34,34.4987,0
SBV2-ALL92-G062-C03,strong_action_overclaim,contradiction_candidate,0,0.4841660704004111,0.5956536244204061,0.5598347316193255,0.005192219745367765,0.562089204788208,0.43271857500076294,0.7136051654815674,0.4,5,34,34.4987,0
SBV2-ALL92-G062-C04,contradiction_candidate,strong_action_overclaim,1,0.5045056553349774,0.2543603970313794,0.4875807667370117,0.012738900259137154,0.9845137000083923,0.0027473585214465857,0.0871482789516449,0.4,5,34,34.1759,0
SBV2-ALL92-G065-C01,supported,strong_action_overclaim,1,0.8694755718618017,0.3043142970094055,0.5206360595238492,0.04308275505900383,0.9378107190132141,0.019106613472104073,0.27131223678588867,0.2285714285714285,5,19,21.5941,0
SBV2-ALL92-G065-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6858420787943886,0.0625370671523262,0.4980892190603961,0.7966488003730774,0.1949743777513504,0.008376793004572392,0.5399326086044312,0.1886792452830188,1,43,54.1316,1
SBV2-ALL92-G065-C03,strong_action_overclaim,strong_action_overclaim,1,0.9001733501516946,0.2567677524455616,0.4742347968920584,0.0030005124863237143,0.9957643747329712,0.0012350967153906822,0.029927492141723633,0.16,5,8,18.5269,0
SBV2-ALL92-G065-C04,contradiction_candidate,strong_action_overclaim,1,0.842098343579372,0.2694161473681137,0.4835586837728082,0.003693162929266691,0.9894899725914001,0.006816852372139692,0.06514590978622437,0.1714285714285714,4,18,17.9651,0
SBV2-ALL92-G067-C01,supported,strong_action_overclaim,1,0.5404829757429497,0.2525688909620942,0.5225207932748182,0.08228670060634613,0.9070042371749878,0.010709031485021114,0.3426291346549988,0.5714285714285714,2,23,50.5391,0
SBV2-ALL92-G067-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5002814856163923,0.2552719633669761,0.4910008879867026,0.013661442324519157,0.982183575630188,0.004155068192631006,0.09909176826477051,0.5555555555555556,2,23,50.5391,0
SBV2-ALL92-G067-C03,strong_action_overclaim,contradiction_candidate,0,0.2868885525318909,0.9308290378156548,0.8545792789186246,0.001179237151518464,0.02179286628961563,0.9770278930664062,0.11404093354940414,0.5,1,23,50.6085,0
SBV2-ALL92-G067-C04,contradiction_candidate,contradiction_candidate,0,0.2807400453572831,0.930776078907906,0.8516574427354516,0.0007154150516726077,0.0063420748338103294,0.9929425716400146,0.04430834576487541,0.4571428571428571,2,23,39.7117,0
SBV2-ALL92-G069-C01,supported,contradiction_candidate,0,0.4327361467609004,0.9105399834767588,0.9301177616470614,0.004958511795848608,0.15469954907894135,0.8403419852256775,0.46119868755340576,0.2941176470588235,3,25,40.4808,0
SBV2-ALL92-G069-C02,mild_scope_overclaim,contradiction_candidate,0,0.5620225932229017,0.633339206642372,0.735168175930524,0.00570656405761838,0.682539701461792,0.3117538094520569,0.6535283923149109,0.2857142857142857,3,25,40.4808,0
SBV2-ALL92-G069-C03,strong_action_overclaim,contradiction_candidate,0,0.3571132341681853,0.9240325918127396,0.9254120669263448,0.0022046572994440794,0.027265410870313644,0.9705299735069275,0.14073146879673004,0.4,3,25,52.3492,0
SBV2-ALL92-G069-C04,contradiction_candidate,supported,0,0.5511351872037592,0.133885938163001,0.5169490889583916,0.35565751791000366,0.6426786184310913,0.0016638207016512752,0.6624552607536316,0.2941176470588235,3,25,40.5471,0
SBV2-ALL92-G077-C01,supported,strong_action_overclaim,1,0.5732827791713863,0.1008686999265739,0.4665155421265864,0.6554527282714844,0.32400453090667725,0.02054278366267681,0.7218484282493591,0.4848484848484848,5,24,56.9292,0
SBV2-ALL92-G077-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6496378797796394,0.1269341987941657,0.4937058458153942,0.6269227266311646,0.31957289576530457,0.05350436642765999,0.8139497637748718,0.4848484848484848,5,24,51.2569,0
SBV2-ALL92-G077-C03,strong_action_overclaim,mild_scope_overclaim,0,0.6994025834802793,0.3752877043821948,0.5813842860313129,0.08149909228086472,0.8302330374717712,0.0882679671049118,0.5730551481246948,0.3870967741935484,4,31,54.7506,0
SBV2-ALL92-G077-C04,contradiction_candidate,strong_action_overclaim,1,0.5355842474747252,0.2211875807955796,0.5402606676968245,0.537276029586792,0.303147554397583,0.1595764011144638,0.9884563088417053,0.5161290322580645,3,31,51.8558,0
SBV2-ALL92-G079-C01,supported,supported,0,0.5006836346695721,0.2995088559591879,0.4780301108929056,0.00040810825885273516,0.9969336986541748,0.00265818671323359,0.022009804844856262,0.4444444444444444,2,14,37.1776,0
SBV2-ALL92-G079-C02,mild_scope_overclaim,supported,0,0.5130588055320398,0.2993883592712437,0.4779237175434284,0.0003221119986847043,0.9970176219940186,0.0026602731086313725,0.021341532468795776,0.4285714285714285,2,14,29.2213,0
SBV2-ALL92-G079-C03,strong_action_overclaim,strong_action_overclaim,1,0.555951548299366,0.2978620639998729,0.4769498999658791,0.00037735002115368843,0.9977596998214722,0.0018628457328304648,0.016921384260058403,0.4137931034482758,2,14,35.7237,0
SBV2-ALL92-G079-C04,contradiction_candidate,strong_action_overclaim,1,0.561470357117055,0.3111525540909884,0.4856453767070298,0.0010204475838690996,0.9901489019393921,0.008830677717924118,0.05859566479921341,0.4285714285714285,2,14,34.2822,0
SBV2-ALL92-G082-C01,supported,strong_action_overclaim,1,0.5287443204315383,0.2447879273428556,0.5129745168160716,0.11983150243759155,0.8793216347694397,0.0008468155283480883,0.3733178973197937,0.5454545454545454,2,13,40.1234,0
SBV2-ALL92-G082-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5597805831968667,0.2282981634625725,0.5069583890655937,0.1703328788280487,0.8285424709320068,0.001124675152823329,0.4649643898010254,0.5217391304347826,3,13,40.1234,0
SBV2-ALL92-G082-C03,strong_action_overclaim,strong_action_overclaim,1,0.5339790876558397,0.2594841550080356,0.4958899614403357,0.020370064303278923,0.9777052998542786,0.0019246265292167664,0.11339373141527176,0.5,2,13,40.1234,0
SBV2-ALL92-G082-C04,contradiction_candidate,contradiction_candidate,0,0.3948259693007314,0.9212700999736224,0.8112905059562774,0.0004159561649430543,0.0024652027059346437,0.9971188306808472,0.020919932052493095,0.3333333333333333,3,13,26.253,0
SBV2-ALL92-G083-C01,supported,supported,0,0.2920135996868092,0.0280251801430368,0.4580998812424081,0.9913232326507568,0.007042578421533108,0.001634176354855299,0.05402637645602226,0.6428571428571429,1,23,71.0727,1
SBV2-ALL92-G083-C02,mild_scope_overclaim,supported,0,0.3422956561892216,0.0284931374623774,0.4605947303900568,0.9896725416183472,0.007644358556717634,0.0026830602437257767,0.06341677904129028,0.6428571428571429,1,23,64.0948,1
SBV2-ALL92-G083-C03,strong_action_overclaim,mild_scope_overclaim,0,0.4953572186587475,0.1256175263174909,0.584157789828501,0.7682568430900574,0.03171287477016449,0.20003031194210052,0.6338846683502197,0.6428571428571429,1,23,57.7189,1
SBV2-ALL92-G083-C04,contradiction_candidate,contradiction_candidate,0,0.2615017443659676,0.9165969122534364,0.818125099526496,0.004360905848443508,0.003259071847423911,0.9923800230026245,0.04995518550276756,0.6428571428571429,1,23,57.7189,1
SBV2-ALL92-G085-C01,supported,supported,0,0.5481174047835271,0.27114093727431,0.4750250639846942,0.0016087191179394722,0.9973891377449036,0.0010022352216765285,0.019876200705766678,0.6,3,14,48.4371,0
SBV2-ALL92-G085-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5721924137185503,0.272527118801938,0.4757206750689632,0.0008442997932434082,0.9971141815185547,0.0020415473263710737,0.02150220423936844,0.5806451612903226,3,14,48.4371,0
SBV2-ALL92-G085-C03,strong_action_overclaim,strong_action_overclaim,1,0.6183383945537437,0.2718238382719232,0.4751438632491683,0.00044977368088439107,0.9975687861442566,0.0019813922699540854,0.018226653337478638,0.5454545454545454,3,14,48.4371,0
SBV2-ALL92-G085-C04,contradiction_candidate,contradiction_candidate,0,0.513157009238959,0.88655820658586,0.7972007297925685,0.0009319474920630455,0.14969870448112488,0.8493693470954895,0.4294697344303131,0.5625,2,14,48.9175,0
SBV2-ALL92-G086-C01,supported,supported,0,0.2629421881357437,0.0053629170560128,0.4468270955201092,0.9873788952827454,0.011284051463007927,0.0013370877131819725,0.07199078798294067,0.7096774193548387,2,26,60.0865,0
SBV2-ALL92-G086-C02,mild_scope_overclaim,strong_action_overclaim,1,0.4512544408603444,0.2897272411690746,0.6306143088956175,0.3994763195514679,0.11079482734203339,0.48972880840301514,0.9599358439445496,0.7096774193548387,2,26,58.0998,0
SBV2-ALL92-G086-C03,strong_action_overclaim,contradiction_candidate,0,0.2689438811552418,0.9029825108065151,0.7841408413634526,0.07552516460418701,0.06742525100708008,0.8570496439933777,0.5091394186019897,0.7096774193548387,2,26,58.0998,0
SBV2-ALL92-G086-C04,contradiction_candidate,contradiction_candidate,0,0.1863996188870449,0.9277271501072044,0.7963931606551261,0.030428864061832428,0.02617790177464485,0.9433931708335876,0.2566041052341461,0.7096774193548387,2,26,58.0998,0
SBV2-ALL92-G087-C01,supported,strong_action_overclaim,1,0.5782519390202128,0.2569253250283611,0.5257249579048118,0.004329937510192394,0.9929406642913818,0.002729498315602541,0.0467127226293087,0.2127659574468085,4,33,23.8443,0
SBV2-ALL92-G087-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6109775924885548,0.2568067697864098,0.524596316566941,0.0033438834361732006,0.9937398433685303,0.002916353289037943,0.04232671856880188,0.24,5,33,23.9776,0
SBV2-ALL92-G087-C03,strong_action_overclaim,strong_action_overclaim,1,0.7230930163390396,0.2616196904056377,0.5296069516408831,0.0029370025731623173,0.9910361766815186,0.0060268291272223,0.05685366690158844,0.2222222222222222,3,29,23.9003,0
SBV2-ALL92-G087-C04,contradiction_candidate,strong_action_overclaim,1,0.6423814571580028,0.3167856978539852,0.584715898659625,0.012202092446386814,0.9409980177879333,0.04679979383945465,0.2542854845523834,0.2127659574468085,4,33,23.8443,0
SBV2-ALL92-G089-C01,supported,strong_action_overclaim,1,0.7423732495652815,0.2954717054145745,0.5009270752547299,0.003078274894505739,0.9785444140434265,0.018377244472503662,0.11247387528419495,0.2142857142857142,5,16,26.5074,0
SBV2-ALL92-G089-C02,mild_scope_overclaim,strong_action_overclaim,1,0.707158792375904,0.2724810400420054,0.4851844942358978,0.0022505035158246756,0.9927646517753601,0.004984836094081402,0.04735592007637024,0.2325581395348837,5,29,25.6218,0
SBV2-ALL92-G089-C03,strong_action_overclaim,strong_action_overclaim,1,0.7803046448879891,0.2994137844931215,0.5022403698916804,0.0010612130863592029,0.9768148064613342,0.02212398871779442,0.11449843645095825,0.2068965517241379,3,16,27.622,0
SBV2-ALL92-G089-C04,contradiction_candidate,supported,0,0.7737827541227701,0.3640476278661778,0.5380548066056005,0.0026901154778897762,0.9284772276878357,0.06883256882429123,0.2690236568450928,0.2142857142857142,5,16,26.5074,0
SBV2-ALL92-G091-C01,supported,strong_action_overclaim,1,0.4760642952037754,0.2688823503740976,0.4967698376244902,0.040265943855047226,0.9574422240257263,0.002291797660291195,0.18491381406784058,0.6666666666666666,1,18,38.0349,1
SBV2-ALL92-G091-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5621956522468322,0.2657055497937735,0.4822094998631556,0.015172908082604408,0.9840229749679565,0.0008041535038501024,0.08512672036886215,0.5714285714285714,1,18,36.0449,1
SBV2-ALL92-G091-C03,strong_action_overclaim,strong_action_overclaim,1,0.7382214949299319,0.2981935646864511,0.5123049235382663,0.028580382466316223,0.9529141187667847,0.018505558371543884,0.2213951200246811,0.4444444444444444,1,18,26.2738,1
SBV2-ALL92-G091-C04,contradiction_candidate,contradiction_candidate,0,0.3415710038875607,0.9243867634416404,0.8186492239250187,0.0018561516189947724,0.011002862825989723,0.9871410131454468,0.07406826317310333,0.5185185185185185,1,18,26.9612,1
SBV2-ALL92-G092-C01,supported,strong_action_overclaim,1,0.5957546111465182,0.2376257028233934,0.4768689915090532,0.0002143744204659015,0.9975976347923279,0.002187987556681037,0.017611393705010414,0.5555555555555556,1,19,49.9538,1
SBV2-ALL92-G092-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6424643443626432,0.2375483652634852,0.4767477403684287,0.00019982550293207169,0.9976589679718018,0.002141230972483754,0.017201222479343414,0.5263157894736842,1,19,49.9538,1
SBV2-ALL92-G092-C03,strong_action_overclaim,strong_action_overclaim,1,0.6671520694265021,0.2379551971731669,0.4774814331557818,0.00034805014729499817,0.9972917437553406,0.0023601558059453964,0.019752811640501022,0.5263157894736842,1,19,49.9538,1
SBV2-ALL92-G092-C04,contradiction_candidate,contradiction_candidate,0,0.4477898116306489,0.9229743644029224,0.8008595194409145,0.0005931584746576846,0.11768981069326401,0.8817170262336731,0.3672225773334503,0.5,1,19,46.5666,1
SBV2-ALL92-G093-C01,supported,strong_action_overclaim,1,0.6721122329411492,0.3042918176737657,0.5287926409031747,0.005896184593439102,0.9583865404129028,0.035717323422431946,0.19001752138137817,0.48,2,11,24.2562,0
SBV2-ALL92-G093-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6890118538077094,0.2680295901003124,0.493364726749802,0.0017565888119861484,0.988431453704834,0.009811912663280964,0.06801767647266388,0.4444444444444444,2,11,27.7456,0
SBV2-ALL92-G093-C03,strong_action_overclaim,strong_action_overclaim,1,0.696228395735358,0.2568771782292123,0.4793770140581233,0.0004681250429712236,0.99652099609375,0.0030107912607491016,0.024541260674595833,0.4285714285714285,2,11,26.3044,0
SBV2-ALL92-G093-C04,contradiction_candidate,strong_action_overclaim,1,0.710893077671597,0.2899753703446152,0.5374834934869497,0.03600636124610901,0.9404913187026978,0.023502293974161148,0.26553818583488464,0.48,2,11,24.2562,0
SBV2-ALL92-G094-C01,supported,contradiction_candidate,0,0.6791866704225391,0.4461896340490495,0.6010437927947017,0.04589208960533142,0.7754310369491577,0.17867693305015564,0.6463481187820435,0.2564102564102564,4,33,25.9241,0
SBV2-ALL92-G094-C02,mild_scope_overclaim,contradiction_candidate,0,0.6648220051536115,0.4817227311743518,0.5935514231329045,0.025663767009973526,0.7564092874526978,0.21792693436145782,0.6371992826461792,0.25,3,33,25.6066,0
SBV2-ALL92-G094-C03,strong_action_overclaim,contradiction_candidate,0,0.7499149511021008,0.6081510740744056,0.5158679996723753,0.0032651731744408607,0.5552001595497131,0.44153469800949097,0.7063398957252502,0.2580645161290322,5,14,24.9295,0
SBV2-ALL92-G094-C04,contradiction_candidate,strong_action_overclaim,1,0.7479771236434297,0.2417141129269078,0.4755848189704495,0.0008123530424199998,0.9960137605667114,0.0031739291734993458,0.028017576783895493,0.3225806451612903,4,15,18.936,0
SBV2-ALL92-G098-C01,supported,strong_action_overclaim,1,0.5368685626479635,0.2448890269605133,0.4938413212995927,0.0018775721546262503,0.9855565428733826,0.012565826065838337,0.08112340420484543,0.3555555555555555,4,40,28.0258,0
SBV2-ALL92-G098-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5359590043880904,0.2382213529155068,0.4903296426689971,0.0036224161740392447,0.9884774088859558,0.007900133728981018,0.07005971670150757,0.3555555555555555,4,40,28.0258,0
SBV2-ALL92-G098-C03,strong_action_overclaim,strong_action_overclaim,1,0.76072687950245,0.2388308091398044,0.4897499708916553,0.0019185394048690796,0.988922119140625,0.009159327484667301,0.06600360572338104,0.24,4,13,27.2423,0
SBV2-ALL92-G098-C04,contradiction_candidate,strong_action_overclaim,1,0.6135039990255797,0.3690899767626744,0.5562530925251337,0.006331713404506445,0.9023715853691101,0.09129659831523895,0.3432832956314087,0.3555555555555555,4,40,28.0258,0
SBV2-ALL92-G099-C01,supported,strong_action_overclaim,1,0.5693435260477367,0.0165949207396101,0.3427801100362558,0.6575304269790649,0.33952662348747253,0.0029429388232529163,0.6595891118049622,0.5909090909090909,3,33,41.7597,0
SBV2-ALL92-G099-C02,mild_scope_overclaim,strong_action_overclaim,1,0.6563054207259201,0.1549589830351528,0.3973380553073775,0.21077530086040497,0.7854207754135132,0.003803993109613657,0.5390711426734924,0.5777777777777777,3,33,41.7597,0
SBV2-ALL92-G099-C03,strong_action_overclaim,strong_action_overclaim,1,0.6301360687008988,0.2607322882617099,0.373855985749552,0.014956491999328136,0.9821625351905823,0.002880884800106287,0.09738591313362122,0.4888888888888889,2,33,38.7346,0
SBV2-ALL92-G099-C04,contradiction_candidate,contradiction_candidate,0,0.3633845987590909,0.9295107306154354,0.8687178513770157,0.001136022387072444,0.00615660147741437,0.9927074313163757,0.04630691930651665,0.5,2,33,33.6518,0
SBV2-ALL92-G106-C01,supported,supported,0,0.310745181603802,0.0197334664768093,0.4549070901500431,0.9811224937438965,0.017339002341032028,0.001538471202366054,0.09896894544363022,0.6666666666666666,1,27,41.6251,1
SBV2-ALL92-G106-C02,mild_scope_overclaim,supported,0,0.4529408857167258,0.2517977288043188,0.4719914259106689,0.0014743306674063206,0.9982120990753174,0.00031354243401438,0.013927803374826908,0.5945945945945946,2,27,41.7499,1
SBV2-ALL92-G106-C03,strong_action_overclaim,contradiction_candidate,0,0.2612691230196322,0.9266838514583564,0.8552075592429929,0.0011307490058243275,0.025993917137384415,0.9728753566741943,0.12930040061473846,0.5945945945945946,2,27,40.9518,1
SBV2-ALL92-G106-C04,contradiction_candidate,contradiction_candidate,0,0.2395253905209604,0.9256145623688152,0.8516938720250736,0.0031045160721987486,0.004860929679125547,0.9920344948768616,0.05175382271409035,0.5454545454545454,1,27,33.6973,1
SBV2-ALL92-G107-C01,supported,strong_action_overclaim,1,0.6615598786788277,0.2398310088871326,0.4924775772401943,0.011135797016322613,0.9871063232421875,0.001757853664457798,0.07404568046331406,0.5,2,22,36.5411,0
SBV2-ALL92-G107-C02,mild_scope_overclaim,strong_action_overclaim,1,0.640864695956737,0.2393707864896158,0.4850444365790337,0.007786273490637541,0.9915265440940857,0.0006872541853226721,0.051248010247945786,0.5263157894736842,2,22,42.3469,0
SBV2-ALL92-G107-C03,strong_action_overclaim,strong_action_overclaim,1,0.7153726220189167,0.2402774886622187,0.4757187134285716,0.0021594823338091373,0.9970871806144714,0.0007533715106546879,0.021580690518021584,0.45,2,22,40.1745,0
SBV2-ALL92-G107-C04,contradiction_candidate,contradiction_candidate,0,0.5972202066637242,0.5943382134863542,0.4707456234347224,0.03186533600091934,0.5364037156105042,0.4317309260368347,0.806557834148407,0.4864864864864865,2,22,36.5411,0
SBV2-ALL92-G110-C01,supported,strong_action_overclaim,1,0.5236197162891852,0.2836579837874337,0.5003937319254345,0.0006008024793118238,0.9763582944869995,0.023040929809212685,0.11469174176454544,0.6666666666666666,2,22,34.9574,0
SBV2-ALL92-G110-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5785884587261877,0.2943169719018121,0.5076570764022893,0.0006445255712606013,0.9688934683799744,0.03046208806335926,0.14170441031455994,0.6486486486486487,2,22,34.9574,0
SBV2-ALL92-G110-C03,strong_action_overclaim,strong_action_overclaim,1,0.6059397419715086,0.3120734740145902,0.5188490727451756,0.0006061752792447805,0.956059455871582,0.04333436116576195,0.183469757437706,0.6486486486486487,2,22,38.7228,0
SBV2-ALL92-G110-C04,contradiction_candidate,contradiction_candidate,0,0.3072887055347006,0.9173170119783794,0.850531010135953,0.00011476601503090933,0.0030013243667781353,0.9968839287757874,0.021586237475275993,0.5555555555555556,2,22,28.0027,0
SBV2-ALL92-G111-C01,supported,contradiction_candidate,0,0.6552767955262816,0.8787057533407845,0.8120624416924981,0.010589760728180408,0.23548643290996552,0.7539238333702087,0.6016545295715332,0.238095238095238,3,24,20.8292,0
SBV2-ALL92-G111-C02,mild_scope_overclaim,contradiction_candidate,0,0.6844725218100243,0.8770211340286285,0.8113903693096582,0.011973216198384762,0.23779098689556122,0.7502357363700867,0.6101303100585938,0.2272727272727272,3,24,20.8292,0
SBV2-ALL92-G111-C03,strong_action_overclaim,strong_action_overclaim,1,0.7827614578484883,0.2633157080119629,0.5662247025296862,0.014921082183718681,0.9767295122146606,0.008349424228072166,0.12569715082645416,0.2553191489361702,2,28,22.1461,0
SBV2-ALL92-G111-C04,contradiction_candidate,contradiction_candidate,0,0.5032653201645587,0.935012326400355,0.8565312159508471,0.001274159993045032,0.04751650243997574,0.9512093663215637,0.20084089040756226,0.238095238095238,3,24,22.6351,0
SBV2-ALL92-G116-C01,supported,contradiction_candidate,0,0.6342804343528515,0.9207981765050612,0.8509245972174551,0.0005340668722055852,0.021421123296022415,0.9780448079109192,0.10806604474782944,0.2,1,16,54.5407,1
SBV2-ALL92-G116-C02,mild_scope_overclaim,strong_action_overclaim,1,0.786742362761738,0.28980392892009,0.501218987023563,0.00034794077510014176,0.9814401865005493,0.018211781978607178,0.09410801529884338,0.25,1,14,55.6368,1
SBV2-ALL92-G116-C03,strong_action_overclaim,strong_action_overclaim,1,0.7668028947660619,0.2647816393213495,0.4811141590121213,0.0005670280661433935,0.9960616230964661,0.0033713846933096647,0.0273605827242136,0.3125,1,14,60.6055,1
SBV2-ALL92-G116-C04,contradiction_candidate,supported,0,0.8579622525136361,0.412427589029312,0.5692836020668641,0.0025459674652665854,0.8925735354423523,0.10488046705722809,0.35314399003982544,0.2,1,16,47.2986,1
SBV2-ALL92-G119-C01,supported,supported,0,0.1099664605282868,0.0206850998382684,0.4538150217623496,0.9909402132034302,0.00689716637134552,0.0021626511588692665,0.05661430582404137,0.509090909090909,1,59,53.7878,0
SBV2-ALL92-G119-C02,mild_scope_overclaim,supported,0,0.0990783650207229,0.0205080308172523,0.4524827109958695,0.9920560717582703,0.005984943825751543,0.0019589795265346766,0.05076116323471069,0.5614035087719298,1,59,61.4524,0
SBV2-ALL92-G119-C03,strong_action_overclaim,supported,0,0.2289101347592407,0.2575093185201074,0.4808162130632081,0.0005462453118525445,0.9938735961914062,0.005580255761742592,0.039164505898952484,0.4827586206896552,2,59,56.3942,0
SBV2-ALL92-G119-C04,contradiction_candidate,contradiction_candidate,0,0.0801701596434203,0.9252703046997978,0.8426815637110326,0.0013513332232832909,0.019529379904270172,0.9791192412376404,0.10645344853401184,0.4912280701754385,1,59,53.7878,0
SBV2-ALL92-G122-C01,supported,strong_action_overclaim,1,0.5109448303005775,0.3141703661435558,0.5183724054123781,0.027171583846211433,0.9423787593841553,0.0304496418684721,0.26021814346313477,0.5454545454545454,2,26,50.3595,0
SBV2-ALL92-G122-C02,mild_scope_overclaim,mild_scope_overclaim,0,0.4357324702078792,0.2448703277043707,0.5587203098031652,0.000762813666369766,0.9977272152900696,0.0015099715674296021,0.017554324120283127,0.4864864864864865,2,26,57.3829,0
SBV2-ALL92-G122-C03,strong_action_overclaim,strong_action_overclaim,1,0.5756906715990789,0.2970784048843383,0.5070410231544997,0.015234342776238918,0.961457371711731,0.023308299481868744,0.18914835155010223,0.4864864864864865,2,26,44.7321,0
SBV2-ALL92-G122-C04,contradiction_candidate,contradiction_candidate,0,0.3307270848399936,0.9036404109685566,0.8198489101562729,0.0008000718662515283,0.005592059344053268,0.9936078786849976,0.041079506278038025,0.5142857142857142,2,26,44.6011,0
SBV2-ALL92-G124-C01,supported,strong_action_overclaim,1,0.6402828846593611,0.2550678004317525,0.4399214311420817,0.05755864828824997,0.9394334554672241,0.003007885767146945,0.24048665165901184,0.5789473684210527,1,26,37.6909,1
SBV2-ALL92-G124-C02,mild_scope_overclaim,strong_action_overclaim,1,0.7731514187148399,0.2495755510318453,0.4362269401399356,0.06292802095413208,0.9363033771514893,0.0007685689488425851,0.24117892980575562,0.4615384615384615,1,26,30.1748,1
SBV2-ALL92-G124-C03,strong_action_overclaim,strong_action_overclaim,1,0.7742095292080993,0.1464159685749216,0.372850479769071,0.3410724997520447,0.6458663940429688,0.013061175122857094,0.7058876156806946,0.4,2,26,31.0374,1
SBV2-ALL92-G124-C04,contradiction_candidate,contradiction_candidate,0,0.4050456253512886,0.9269766458376282,0.8143805414118985,0.0004294159298297018,0.0015479191206395626,0.9980226755142212,0.015321008861064911,0.4324324324324324,4,26,25.5998,1
SBV2-ALL92-G128-C01,supported,strong_action_overclaim,1,0.6035852265157664,0.2607251310774048,0.509282157846449,0.026343489065766335,0.9729094505310059,0.0007470130221918225,0.12789730727672577,0.5882352941176471,2,21,44.5764,0
SBV2-ALL92-G128-C02,mild_scope_overclaim,strong_action_overclaim,1,0.5877323483602446,0.2549385655232571,0.4850790823712381,0.002373357769101858,0.9969859719276428,0.0006407390465028584,0.022064030170440674,0.5555555555555556,2,21,42.1452,0
SBV2-ALL92-G128-C03,strong_action_overclaim,strong_action_overclaim,1,0.6460054489870501,0.2609698172939089,0.5080100749343578,0.02394350990653038,0.9751680493354797,0.0008884536800906062,0.12012191861867905,0.5294117647058824,2,21,39.9194,0
