"candidate_id","target_candidate_group_id","true_label","pred_label","error_category","error_type_tags","p_strong","p_contra","contradiction_nli","entropy","selector_score","selected_n_words","selected_rank","bm25_score","oracle_hit","any_oracle_hit","strong_action_flag","strong_action_score","priority_score","selected_evidence_sha256","claim_text_sha256","evidence_text_sha256","domain","group_quality_tier"
"SBV2-ALL92-G052-C01","SBV2-ALL92-G052","supported","strong_action_overclaim","FP","weak_selector_overlap;supported_overflag","0.7919525581848265","0.2516636641613217","0.0036894644144922","0.0289757624268531","0.2758620689655172","17","3","20.0492","0","1","1","0.7919525581848265","1.0402888940235049","8bca6452da56617f32a96072d25fee6c262d6b05d669893fc5bbda627c9dc649","11cfbf2e5009c0d31a0653e9905c3ba45b2465561435e0c70da21d2702f740d4","2c4ef4dcf62ad01160c367f3651e5693403b44465a59744ea4bd449fd9f1f6a3","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G052-C02","SBV2-ALL92-G052","mild_scope_overclaim","strong_action_overclaim","FP","weak_selector_overlap;mild_vs_strong_boundary","0.7925403817924002","0.2524257872648283","0.0040586115792393","0.0312225818634033","0.2758620689655172","17","3","20.0492","0","1","1","0.7925403817924002","1.0401145945275718","8bca6452da56617f32a96072d25fee6c262d6b05d669893fc5bbda627c9dc649","1d6e2bc4320535b40012439b4ec3bcc59bf9174737e00349029e668d0f52dd6c","2c4ef4dcf62ad01160c367f3651e5693403b44465a59744ea4bd449fd9f1f6a3","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G052-C03","SBV2-ALL92-G052","strong_action_overclaim","mild_scope_overclaim","FN","contradiction_confusion;mild_vs_strong_boundary","0.7609532393290063","0.3677394316089307","0.0833055973052978","0.2931488156318664","0.32","9","3","20.3099","0","1","0","0.7609532393290063","0.3932138077200756","27b8032ae217824f36028851f204bfde4ab4ca60e015cec1316c268d29c639e3","bc8f37c1ef7e172da5472184d8cb2ba67384be7c67a35f97e0543f849699dbb6","2c4ef4dcf62ad01160c367f3651e5693403b44465a59744ea4bd449fd9f1f6a3","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G052-C04","SBV2-ALL92-G052","contradiction_candidate","contradiction_candidate","TN","uncertainty_high_entropy","0.3979407052023989","0.7459945839795848","0.5662800669670105","0.6971312761306763","0.4","28","3","24.8708","0","1","0","0.3979407052023989","-0.3480538787771859","e561605d27953f5dd7990cfd403c2c108b3b9ff6c1cf4d0517922068d497397d","de0a20348f5cd3c92ed4efec2c854ae9fef4efe8ae384ecc52096dfb149109a8","2c4ef4dcf62ad01160c367f3651e5693403b44465a59744ea4bd449fd9f1f6a3","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G057-C01","SBV2-ALL92-G057","supported","contradiction_candidate","TN","contradiction_confusion;uncertainty_high_entropy","0.4890574354506582","0.8665496351049663","0.7118778824806213","0.7363824248313904","0.4705882352941176","36","1","55.7172","1","1","0","0.4890574354506582","-0.3774921996543081","640a495cc73e8b3f3dbbcd62f58c49abce4f5f8139379a7e95f439fedcc3dcfb","aa14a579684ff8da1ad09c0c3547c3f814121ed4e00ef4f9c41f845aff9099e8","421a0ba2a3cb6cd23c611d6e26614c3a1620b86117ec3cb9e8d8a9583d23e379","autonomous_driving","tier1_B_no_A"
"SBV2-ALL92-G057-C02","SBV2-ALL92-G057","mild_scope_overclaim","contradiction_candidate","TN","contradiction_confusion;uncertainty_high_entropy","0.4242708759349953","0.7307747135161583","0.5090866684913635","0.853919267654419","0.4705882352941176","36","1","55.7172","1","1","0","0.4242708759349953","-0.3065038375811629","640a495cc73e8b3f3dbbcd62f58c49abce4f5f8139379a7e95f439fedcc3dcfb","5679c648d2720dd40fd0ede584ac23641f481069794c980fd80a99bf82d3a529","421a0ba2a3cb6cd23c611d6e26614c3a1620b86117ec3cb9e8d8a9583d23e379","autonomous_driving","tier1_B_no_A"
"SBV2-ALL92-G057-C03","SBV2-ALL92-G057","strong_action_overclaim","strong_action_overclaim","TP","contradiction_confusion","0.7163090991339472","0.3312728422420476","0.0494177676737308","0.3664108514785766","0.3888888888888889","36","1","53.9713","1","1","1","0.7163090991339472","0.8850362568918996","640a495cc73e8b3f3dbbcd62f58c49abce4f5f8139379a7e95f439fedcc3dcfb","81e028a5a1cb0356a804662dc64456fd30edee233e73276f5da6ffdc0b3eba46","421a0ba2a3cb6cd23c611d6e26614c3a1620b86117ec3cb9e8d8a9583d23e379","autonomous_driving","tier1_B_no_A"
"SBV2-ALL92-G057-C04","SBV2-ALL92-G057","contradiction_candidate","contradiction_candidate","TN","","0.4104127499037609","0.9144562923143152","0.8715931177139282","0.4394335448741913","0.4705882352941176","36","1","55.7172","1","1","0","0.4104127499037609","-0.5040435424105543","640a495cc73e8b3f3dbbcd62f58c49abce4f5f8139379a7e95f439fedcc3dcfb","457e0233f2c0d1952acba693d0d5626c54c9c47b1fd4adc113ba921fa84661d2","421a0ba2a3cb6cd23c611d6e26614c3a1620b86117ec3cb9e8d8a9583d23e379","autonomous_driving","tier1_B_no_A"
"SBV2-ALL92-G060-C01","SBV2-ALL92-G060","supported","supported","TN","","0.3515378581774857","0.2480205508494558","0.0002108968183165","0.017961423844099","0.6875","16","1","46.3627","0","1","0","0.3515378581774857","0.1035173073280298","3051a40b51265b4f68b6f159cb78248b42d15f40401beb7495e5f429ab213e82","55e2b1a7b61694eb09ab5fb1a36fa3082814a85b4ca5fd8bd2d0bbbba84def74","3051a40b51265b4f68b6f159cb78248b42d15f40401beb7495e5f429ab213e82","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G060-C02","SBV2-ALL92-G060","mild_scope_overclaim","contradiction_candidate","TN","contradiction_confusion","0.1809715837246945","0.9269216743736814","0.9653761386871338","0.1537778973579406","0.625","16","1","42.8961","0","1","0","0.1809715837246945","-0.7459500906489869","3051a40b51265b4f68b6f159cb78248b42d15f40401beb7495e5f429ab213e82","ffa1aa18f408fda494ddd6210b6fefbe2f0383920478b76db69867fe522117c7","3051a40b51265b4f68b6f159cb78248b42d15f40401beb7495e5f429ab213e82","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G060-C03","SBV2-ALL92-G060","strong_action_overclaim","supported","FN","contradiction_confusion","0.5378981366333293","0.3103380071424936","0.0369846373796463","0.1678907126188278","0.4848484848484848","16","2","34.0414","0","1","0","0.5378981366333293","0.2275601294908357","3051a40b51265b4f68b6f159cb78248b42d15f40401beb7495e5f429ab213e82","95a29cfb1d162c70b1d6c65acb46c1a962af6ac1757a5bad4aeaf67ac60ecabb","3051a40b51265b4f68b6f159cb78248b42d15f40401beb7495e5f429ab213e82","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G060-C04","SBV2-ALL92-G060","contradiction_candidate","contradiction_candidate","TN","","0.2064179778357445","0.92341044134832","0.9973740577697754","0.0190083738416433","0.5625","16","1","36.8712","0","1","0","0.2064179778357445","-0.7169924635125754","3051a40b51265b4f68b6f159cb78248b42d15f40401beb7495e5f429ab213e82","2103c4937c6694ede3598a80e15c28d04dee5a97ce9793edf7c2c37f89458030","3051a40b51265b4f68b6f159cb78248b42d15f40401beb7495e5f429ab213e82","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G062-C01","SBV2-ALL92-G062","supported","contradiction_candidate","TN","evidence_format_noise;contradiction_confusion;uncertainty_high_entropy","0.3901855991317352","0.8957332930856525","0.7944324016571045","0.5399109721183777","0.4","34","5","34.4987","0","1","0","0.3901855991317352","-0.5055476939539174","baaf414b49708a83abb86820529d45bb47dbc0fa7886307cc35a3b69b7e10cab","1b3bda402360ac94eb94af1a9077bd1f12471f533261c9a74eb6abb36e28163c","c6d6298baecee5a3ac046fdb5e685dad7835f34d5e9513f960c50aa700ba6a01","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G062-C02","SBV2-ALL92-G062","mild_scope_overclaim","contradiction_candidate","TN","evidence_format_noise;contradiction_confusion;uncertainty_high_entropy","0.4936040168014567","0.6755180899212109","0.5375624299049377","0.7561756372451782","0.3870967741935484","34","5","34.4987","0","1","0","0.4936040168014567","-0.1819140731197541","baaf414b49708a83abb86820529d45bb47dbc0fa7886307cc35a3b69b7e10cab","e51b405c6217d07f2416c00b4329d286fe4a27325814779fd64397f19cfba46b","c6d6298baecee5a3ac046fdb5e685dad7835f34d5e9513f960c50aa700ba6a01","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G062-C03","SBV2-ALL92-G062","strong_action_overclaim","contradiction_candidate","FN","evidence_format_noise;contradiction_confusion;uncertainty_high_entropy","0.4841660704004111","0.5956536244204061","0.4327185750007629","0.7136051654815674","0.4","34","5","34.4987","0","1","0","0.4841660704004111","-0.111487554019995","baaf414b49708a83abb86820529d45bb47dbc0fa7886307cc35a3b69b7e10cab","2b6649d2c9a33affdfa89701f22f25ae6fea639ee148dd14a9cc181bbde43650","c6d6298baecee5a3ac046fdb5e685dad7835f34d5e9513f960c50aa700ba6a01","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G062-C04","SBV2-ALL92-G062","contradiction_candidate","strong_action_overclaim","FP","evidence_format_noise","0.5045056553349774","0.2543603970313794","0.0027473585214465","0.0871482789516449","0.4","34","5","34.1759","0","1","1","0.5045056553349774","0.7501452583035979","baaf414b49708a83abb86820529d45bb47dbc0fa7886307cc35a3b69b7e10cab","8d6e062dda812e1de18df437765f0721eff93ea0dc6f516db32f6878d7d40da3","c6d6298baecee5a3ac046fdb5e685dad7835f34d5e9513f960c50aa700ba6a01","autonomous_driving","tier4_no_B_has_A"
"SBV2-ALL92-G065-C01","SBV2-ALL92-G065","supported","strong_action_overclaim","FP","weak_selector_overlap;contradiction_confusion;supported_overflag;group_variant_artifact","0.8694755718618017","0.3043142970094055","0.019106613472104","0.2713122367858886","0.2285714285714285","19","5","21.5941","0","1","1","0.8694755718618017","1.0651612748523962","14d2cb793ba7c05361184354fc592f77b80cfce260b968c31d28231874f501b9","cfa07fb0e1c020a30ccda0456a3e2f1c2cc2a21bf201ade44b1b75411046270a","69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3","autonomous_driving","tier1_B_no_A"
"SBV2-ALL92-G065-C02","SBV2-ALL92-G065","mild_scope_overclaim","strong_action_overclaim","FP","weak_selector_overlap;mild_vs_strong_boundary;uncertainty_high_entropy;group_variant_artifact","0.6858420787943886","0.0625370671523262","0.0083767930045723","0.5399326086044312","0.1886792452830188","43","1","54.1316","1","1","1","0.6858420787943886","1.1233050116420622","ab0465890bd23f691bb8d1a2df846adea037301f1116c01e6259f1053cf21959","85c034c1101320354fadfb2980abf28993a49d0965bd460eedb32b65cc803cef","69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3","autonomous_driving","tier1_B_no_A"
"SBV2-ALL92-G065-C03","SBV2-ALL92-G065","strong_action_overclaim","strong_action_overclaim","TP","weak_selector_overlap;group_variant_artifact","0.9001733501516946","0.2567677524455616","0.0012350967153906","0.0299274921417236","0.16","8","5","18.5269","0","1","1","0.9001733501516946","1.143405597706133","2a4d47e1e21e6793d90935927f50686a084cd82d968e907e73a20a7909731dfa","5d1f2a962a402fc1aed03e2f7862827ce4d826ae6c54deac0c50033c5ce2c7ab","69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3","autonomous_driving","tier1_B_no_A"
"SBV2-ALL92-G065-C04","SBV2-ALL92-G065","contradiction_candidate","strong_action_overclaim","FP","weak_selector_overlap;group_variant_artifact","0.842098343579372","0.2694161473681137","0.0068168523721396","0.0651459097862243","0.1714285714285714","18","4","17.9651","0","1","1","0.842098343579372","1.0726821962112585","964ec807ea8783502291e25f5eea7c8053d9433a4f022e2d984b6cf0b6f7c931","931523d4798821ab9bb27414da0ce7f14cc09a9dc133cc7fbee59feaf3b770e9","69fa6759d05f63c48d3157d454a0be7fb3b532166003717765c6f2621b6b86f3","autonomous_driving","tier1_B_no_A"
"SBV2-ALL92-G067-C01","SBV2-ALL92-G067","supported","strong_action_overclaim","FP","supported_overflag","0.5404829757429497","0.2525688909620942","0.0107090314850211","0.3426291346549988","0.5714285714285714","23","2","50.5391","0","1","1","0.5404829757429497","0.7879140847808555","74f56f85d4ff99e64c22ea48a8088a4d5cbe702e9a1ceb1a253f1aa7715a9615","3f65fc9aae9ecbf11000a9929554d97c8687d64f01bd72bea3785b3dd2bbf567","8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G067-C02","SBV2-ALL92-G067","mild_scope_overclaim","strong_action_overclaim","FP","mild_vs_strong_boundary","0.5002814856163923","0.2552719633669761","0.004155068192631","0.0990917682647705","0.5555555555555556","23","2","50.5391","0","1","1","0.5002814856163923","0.7450095222494162","74f56f85d4ff99e64c22ea48a8088a4d5cbe702e9a1ceb1a253f1aa7715a9615","7b6b27e92731ef13fd0879a1aba8b35834e7e108aafa9e8d70703cafd543f809","8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G067-C03","SBV2-ALL92-G067","strong_action_overclaim","contradiction_candidate","FN","contradiction_confusion","0.2868885525318909","0.9308290378156548","0.9770278930664062","0.1140409335494041","0.5","23","1","50.6085","0","1","0","0.2868885525318909","-0.6439404852837638","74f56f85d4ff99e64c22ea48a8088a4d5cbe702e9a1ceb1a253f1aa7715a9615","96a80ba3e836f5a93a48810dddca702234a9a67668730dae6bcac827a73111ee","8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G067-C04","SBV2-ALL92-G067","contradiction_candidate","contradiction_candidate","TN","","0.2807400453572831","0.930776078907906","0.9929425716400146","0.0443083457648754","0.4571428571428571","23","2","39.7117","0","1","0","0.2807400453572831","-0.650036033550623","74f56f85d4ff99e64c22ea48a8088a4d5cbe702e9a1ceb1a253f1aa7715a9615","824a920f731893cb1f07eb1f2ef72957460ace22cabc926aed4b52a02d91e28e","8f54ac78eeb9eaf3cd91802b09d7827febd6fecbde0350deeb4f76d93382b383","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G069-C01","SBV2-ALL92-G069","supported","contradiction_candidate","TN","weak_selector_overlap;contradiction_confusion","0.4327361467609004","0.9105399834767588","0.8403419852256775","0.4611986875534057","0.2941176470588235","25","3","40.4808","0","1","0","0.4327361467609004","-0.4778038367158583","c22e2d0434559354fb0db59ae59e46c5493069873b4d2e7d75cbc0c6fb58cc31","d60bb063f569841addf6ae0f1bf44b61fad4049119311116e34262201427e6dc","f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G069-C02","SBV2-ALL92-G069","mild_scope_overclaim","contradiction_candidate","TN","weak_selector_overlap;contradiction_confusion;uncertainty_high_entropy","0.5620225932229017","0.633339206642372","0.3117538094520569","0.6535283923149109","0.2857142857142857","25","3","40.4808","0","1","0","0.5620225932229017","-0.0713166134194702","c22e2d0434559354fb0db59ae59e46c5493069873b4d2e7d75cbc0c6fb58cc31","3eee4cba69c037c8eaa504a6efbbc878b6ac8e21c8129d8f748766bf10c02dfe","f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G069-C03","SBV2-ALL92-G069","strong_action_overclaim","contradiction_candidate","FN","contradiction_confusion","0.3571132341681853","0.9240325918127396","0.9705299735069276","0.14073146879673","0.4","25","3","52.3492","0","1","0","0.3571132341681853","-0.5669193576445544","c22e2d0434559354fb0db59ae59e46c5493069873b4d2e7d75cbc0c6fb58cc31","d23a687d4f0e6ae6f3a28cd4e98dc42b478a46d0761e20c137d82a3a22675ae1","f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G069-C04","SBV2-ALL92-G069","contradiction_candidate","supported","TN","weak_selector_overlap;uncertainty_high_entropy","0.5511351872037592","0.133885938163001","0.0016638207016512","0.6624552607536316","0.2941176470588235","25","3","40.5471","0","1","0","0.5511351872037592","0.4172492490407582","c22e2d0434559354fb0db59ae59e46c5493069873b4d2e7d75cbc0c6fb58cc31","bc9272d8d052de1af98aa9cdb0662f9b67b754949a6a5f94fe95cf384d081b1d","f1058437ee3d6761b7f79987e752151cb111280f8f209dd6616823f8ec2b5c0f","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G077-C01","SBV2-ALL92-G077","supported","strong_action_overclaim","FP","evidence_format_noise;supported_overflag;uncertainty_high_entropy","0.5732827791713863","0.1008686999265739","0.0205427836626768","0.7218484282493591","0.4848484848484848","24","5","56.9292","0","1","1","0.5732827791713863","0.9724140792448124","0604f8162980bb7cdc1e221d05971b68d5e6142a99e6a198514242e3c67e7509","5ad3ca707d15413ae3bf385a294d2b653c4a6375f775b24bed210127f6c89fc0","12e03db8fe01fbaef18d1b4bf4070792dc4bbed84b1441c737ad04542136663f","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G077-C02","SBV2-ALL92-G077","mild_scope_overclaim","strong_action_overclaim","FP","evidence_format_noise;mild_vs_strong_boundary;uncertainty_high_entropy","0.6496378797796394","0.1269341987941657","0.0535043664276599","0.8139497637748718","0.4848484848484848","24","5","51.2569","0","1","1","0.6496378797796394","1.0227036809854737","0604f8162980bb7cdc1e221d05971b68d5e6142a99e6a198514242e3c67e7509","6f859780f6509309731599e64bbd40bf4220d29eb113bfa1cb7ad29ea8bf58f7","12e03db8fe01fbaef18d1b4bf4070792dc4bbed84b1441c737ad04542136663f","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G077-C03","SBV2-ALL92-G077","strong_action_overclaim","mild_scope_overclaim","FN","evidence_format_noise;contradiction_confusion;mild_vs_strong_boundary;uncertainty_high_entropy","0.6994025834802793","0.3752877043821948","0.0882679671049118","0.5730551481246948","0.3870967741935484","31","4","54.7506","0","1","0","0.6994025834802793","0.3241148790980845","2c3230075808204b1dff51f83b3fe0a3a983ef0eced9fd86f5fed56426dc8076","f9473e49c74742f60a7f5933fbbae652d696bc86899141fde54addd712803b74","12e03db8fe01fbaef18d1b4bf4070792dc4bbed84b1441c737ad04542136663f","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G077-C04","SBV2-ALL92-G077","contradiction_candidate","strong_action_overclaim","FP","evidence_format_noise;uncertainty_high_entropy","0.5355842474747252","0.2211875807955796","0.1595764011144638","0.9884563088417052","0.5161290322580645","31","3","51.8558","0","1","1","0.5355842474747252","0.8143966666791456","2c3230075808204b1dff51f83b3fe0a3a983ef0eced9fd86f5fed56426dc8076","f840c4f5cc030130604336accc8fa3bae454d3e39f08d44b996b267c811ec2b3","12e03db8fe01fbaef18d1b4bf4070792dc4bbed84b1441c737ad04542136663f","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G079-C01","SBV2-ALL92-G079","supported","supported","TN","","0.5006836346695721","0.2995088559591879","0.0026581867132335","0.0220098048448562","0.4444444444444444","14","2","37.1776","0","1","0","0.5006836346695721","0.2011747787103842","70e43c1436835fee673c4ecd13b7d940a56717ce6e11ec65a3cd3d04c833bbfa","679d707e8c700d1037807875834644df5344c86ae9e1ed597d435d6903807f01","03e31705c19489fb678c20aebbacd34b75fc42a1fb3f1a74bcff41782721d89c","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G079-C02","SBV2-ALL92-G079","mild_scope_overclaim","supported","TN","","0.5130588055320398","0.2993883592712437","0.0026602731086313","0.0213415324687957","0.4285714285714285","14","2","29.2213","0","1","0","0.5130588055320398","0.213670446260796","70e43c1436835fee673c4ecd13b7d940a56717ce6e11ec65a3cd3d04c833bbfa","21a756d34f00f12f61b8979d935a0ffd4b891f1c171e27768c2a9d632fb0b12a","03e31705c19489fb678c20aebbacd34b75fc42a1fb3f1a74bcff41782721d89c","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G079-C03","SBV2-ALL92-G079","strong_action_overclaim","strong_action_overclaim","TP","","0.555951548299366","0.2978620639998729","0.0018628457328304","0.0169213842600584","0.4137931034482758","14","2","35.7237","0","1","1","0.555951548299366","0.7580894842994931","70e43c1436835fee673c4ecd13b7d940a56717ce6e11ec65a3cd3d04c833bbfa","75002de213b933802b2b6a9595b0daf92946782c475094ccdb18343c851d81af","03e31705c19489fb678c20aebbacd34b75fc42a1fb3f1a74bcff41782721d89c","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G079-C04","SBV2-ALL92-G079","contradiction_candidate","strong_action_overclaim","FP","","0.561470357117055","0.3111525540909884","0.0088306777179241","0.0585956647992134","0.4285714285714285","14","2","34.2822","0","1","1","0.561470357117055","0.7503178030260665","70e43c1436835fee673c4ecd13b7d940a56717ce6e11ec65a3cd3d04c833bbfa","57b07a82b766da1d201a8d1ac54521046e29601194c8b6df1f9f54bc3423876e","03e31705c19489fb678c20aebbacd34b75fc42a1fb3f1a74bcff41782721d89c","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G082-C01","SBV2-ALL92-G082","supported","strong_action_overclaim","FP","supported_overflag","0.5287443204315383","0.2447879273428556","0.000846815528348","0.3733178973197937","0.5454545454545454","13","2","40.1234","0","1","1","0.5287443204315383","0.7839563930886827","29f6cbd013aea9ee7e1b3e21930d9fb662714ca491a411d86277aa046bd51744","7558d106519bfbefb397d81a92483c9bb4bbad8d58b5d45450b1bee893d9843a","53d740f65b29a8f9aa5e867646a9711594cb5186ce8189f7178d5668b6ba2abc","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G082-C02","SBV2-ALL92-G082","mild_scope_overclaim","strong_action_overclaim","FP","mild_vs_strong_boundary","0.5597805831968667","0.2282981634625725","0.0011246751528233","0.4649643898010254","0.5217391304347826","13","3","40.1234","0","1","1","0.5597805831968667","0.8314824197342943","29f6cbd013aea9ee7e1b3e21930d9fb662714ca491a411d86277aa046bd51744","7d57d5e253e1a01b13a135c2c51c7b33e107d80e35f3483da5ae03f1067df70f","53d740f65b29a8f9aa5e867646a9711594cb5186ce8189f7178d5668b6ba2abc","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G082-C03","SBV2-ALL92-G082","strong_action_overclaim","strong_action_overclaim","TP","","0.5339790876558397","0.2594841550080356","0.0019246265292167","0.1133937314152717","0.5","13","2","40.1234","0","1","1","0.5339790876558397","0.7744949326478041","29f6cbd013aea9ee7e1b3e21930d9fb662714ca491a411d86277aa046bd51744","608bf014dd560d2447d6ab0a948b1fb7cf923e17e8da54b2f6c4c6aff2cbc499","53d740f65b29a8f9aa5e867646a9711594cb5186ce8189f7178d5668b6ba2abc","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G082-C04","SBV2-ALL92-G082","contradiction_candidate","contradiction_candidate","TN","","0.3948259693007314","0.9212700999736224","0.9971188306808472","0.020919932052493","0.3333333333333333","13","3","26.253","0","1","0","0.3948259693007314","-0.5264441306728911","29f6cbd013aea9ee7e1b3e21930d9fb662714ca491a411d86277aa046bd51744","f8ed5744fa634e3b35017fbae20910db6a9bfe3cc25c297ba876b5a646d0d261","53d740f65b29a8f9aa5e867646a9711594cb5186ce8189f7178d5668b6ba2abc","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G083-C01","SBV2-ALL92-G083","supported","supported","TN","evidence_format_noise","0.2920135996868092","0.0280251801430368","0.0016341763548552","0.0540263764560222","0.6428571428571429","23","1","71.0727","1","1","0","0.2920135996868092","0.2639884195437723","b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26","5b944e4b2d895526d4978dbf93b4c3a7335d8f7aa3a80ec7d257fca9110e8209","b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G083-C02","SBV2-ALL92-G083","mild_scope_overclaim","supported","TN","evidence_format_noise","0.3422956561892216","0.0284931374623774","0.0026830602437257","0.0634167790412902","0.6428571428571429","23","1","64.0948","1","1","0","0.3422956561892216","0.3138025187268441","b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26","7a977e0fd2ee1bb8b3357dc3bd778457e40b1c2f81c86de33ec4b56444d497a9","b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G083-C03","SBV2-ALL92-G083","strong_action_overclaim","mild_scope_overclaim","FN","evidence_format_noise;mild_vs_strong_boundary;uncertainty_high_entropy","0.4953572186587475","0.1256175263174909","0.2000303119421005","0.6338846683502197","0.6428571428571429","23","1","57.7189","1","1","0","0.4953572186587475","0.3697396923412566","b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26","2808449e3ad69808325b2c504a832140fa3a0e3870266d4469cef7ad84603df2","b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G083-C04","SBV2-ALL92-G083","contradiction_candidate","contradiction_candidate","TN","evidence_format_noise","0.2615017443659676","0.9165969122534364","0.9923800230026244","0.0499551855027675","0.6428571428571429","23","1","57.7189","1","1","0","0.2615017443659676","-0.6550951678874689","b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26","0ef74f6eb116c4f3494acd961a3d3d0cece3edc2b0693da1591adffcec420906","b723218b57233e2295021b7d057dd7d82f14c3adeb9b09ac6b8193fc9364ee26","cyber_defense","tier4_no_B_has_A"
"SBV2-ALL92-G085-C01","SBV2-ALL92-G085","supported","supported","TN","","0.5481174047835271","0.27114093727431","0.0010022352216765","0.0198762007057666","0.6","14","3","48.4371","0","1","0","0.5481174047835271","0.2769764675092171","ab2860e41de37d0b99d29432f106c7c69bb4a09a8fe3a7c107ce4161a85f3c5f","bc6e58547768974c45aa515acba3e5a755531ccec50545e83fb668a326aa4d02","68ab2c633e7cad42741e2d014380799257e2ad7969418907c0efe70e2697f746","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G085-C02","SBV2-ALL92-G085","mild_scope_overclaim","strong_action_overclaim","FP","mild_vs_strong_boundary","0.5721924137185503","0.272527118801938","0.002041547326371","0.0215022042393684","0.5806451612903226","14","3","48.4371","0","1","1","0.5721924137185503","0.7996652949166123","ab2860e41de37d0b99d29432f106c7c69bb4a09a8fe3a7c107ce4161a85f3c5f","5f468e8fd799021e617ddf2de5a01ab8c0053e0dec18d6649d17ff327a583938","68ab2c633e7cad42741e2d014380799257e2ad7969418907c0efe70e2697f746","cyber_defense","tier2_B_has_A"
"SBV2-ALL92-G085-C03","SBV2-ALL92-G085","strong_action_overclaim","strong_action_overclaim","TP","","0.6183383945537437","0.2718238382719232","0.001981392269954","0.0182266533374786","0.5454545454545454","14","3","48.4371","0","1","1","0.6183383945537437","0.8465145562818206","ab2860e41de37d0b99d29432f106c7c69bb4a09a8fe3a7c107ce4161a85f3c5f","a23fe466a306ef8dd8c78762089e64e6b8b301d1fc855ededf503b235ebfcc48","68ab2c633e7cad42741e2d014380799257e2ad7969418907c0efe70e2697f746","cyber_defense","tier2_B_has_A"
