candidate_id,label_4class,label_escalation_binary,s_correct,s_wrong,margin,lambda_00_score,lambda_025_score,lambda_05_score,lambda_10_score,entailment_correct,neutral_correct,contradiction_correct,ent_minus_con_correct,con_minus_ent_correct,max_prob_correct,entropy_correct
SBV2-ALL92-G037-C01,supported,0,-0.9938921928405762,0.9280423521995544,-1.9219346046447756,-0.9938921928405762,-1.47437584400177,-1.954859495162964,-2.915826797485352,0.9945757389068604,0.004740668926388,0.0006835249951109,0.9938921928405762,-0.9938921928405762,0.9945757389068604,0.0357612781226635
SBV2-ALL92-G037-C02,mild_scope_overclaim,0,-0.9946547746658324,0.0026141034904867,-0.9972688555717468,-0.9946547746658324,-1.2439719885587692,-1.493289202451706,-1.9919236302375796,0.9951390027999878,0.0043767639435827,0.0004842529306188,0.9946547746658324,-0.9946547746658324,0.9951390027999878,0.0323175750672817
SBV2-ALL92-G037-C03,strong_action_overclaim,1,-0.995006799697876,-0.0013847809750586,-0.9936220049858092,-0.995006799697876,-1.2434123009443283,-1.4918178021907806,-1.9886288046836853,0.9954832792282104,0.004040285013616,0.0004764762998092,0.995006799697876,-0.995006799697876,0.9954832792282104,0.0304189044982194
SBV2-ALL92-G037-C04,contradiction_candidate,1,0.9965893626213074,0.0032971403561532,0.9932922124862672,0.9965893626213074,1.244912415742874,1.493235468864441,1.9898815751075745,0.0011732031125575,0.0010641474509611,0.9977625608444214,-0.9965893626213074,0.9965893626213074,0.9977625608444214,0.0174364373087883
SBV2-ALL92-G038-C01,supported,0,-0.9272581934928894,0.0001502059749327,-0.9274083971977234,-0.9272581934928894,-1.1591102927923205,-1.390962392091751,-1.8546665906906128,0.931882619857788,0.063492976129055,0.0046244184486567,0.9272581934928894,-0.9272581934928894,0.931882619857788,0.2656446695327759
SBV2-ALL92-G038-C02,mild_scope_overclaim,0,-0.5627554059028625,0.0489662922918796,-0.6117216944694519,-0.5627554059028625,-0.7156858295202255,-0.8686162531375885,-1.1744771003723145,0.6051535606384277,0.3524482846260071,0.0423981770873069,0.5627554059028625,-0.5627554059028625,0.6051535606384277,0.8055093288421631
SBV2-ALL92-G038-C03,strong_action_overclaim,1,-0.7535926103591919,0.0037036126013845,-0.7572962045669556,-0.7535926103591919,-0.9429166615009308,-1.1322407126426697,-1.5108888149261477,0.8010860681533813,0.1514204442501068,0.0474934689700603,0.7535926103591919,-0.7535926103591919,0.8010860681533813,0.6082262992858887
SBV2-ALL92-G038-C04,contradiction_candidate,1,-0.4884422421455383,0.7390240430831909,-1.227466344833374,-0.4884422421455383,-0.7953088283538818,-1.1021754145622251,-1.7159085869789124,0.5735998749732971,0.3412424623966217,0.0851576328277587,0.4884422421455383,-0.4884422421455383,0.5735998749732971,0.8954756855964661
SBV2-ALL92-G040-C01,supported,0,0.0618062242865562,0.067731000483036,-0.0059247761964797,0.0618062242865562,0.0603250302374362,0.0588438361883163,0.0558814480900764,0.0492433831095695,0.8397069573402405,0.1110496073961258,-0.0618062242865562,0.0618062242865562,0.8397069573402405,0.5390320420265198
SBV2-ALL92-G040-C02,mild_scope_overclaim,0,0.5745180249214172,0.7155821323394775,-0.1410641074180603,0.5745180249214172,0.5392519980669022,0.5039859712123871,0.4334539175033569,0.0185188315808773,0.3884443640708923,0.5930368304252625,-0.5745180249214172,0.5745180249214172,0.5930368304252625,0.7510471343994141
SBV2-ALL92-G040-C03,strong_action_overclaim,1,0.9306842684745787,0.0039309137500822,0.9267533421516418,0.9306842684745787,1.162372604012489,1.3940609395503998,1.8574376106262207,0.0050781993195414,0.0591593496501445,0.9357624650001526,-0.9306842684745787,0.9306842684745787,0.9357624650001526,0.2562300562858581
SBV2-ALL92-G040-C04,contradiction_candidate,1,0.9966637492179872,0.021156657487154,0.9755070805549622,0.9966637492179872,1.2405405193567276,1.484417289495468,1.9721708297729488,0.0004824452335014,0.0023713407572358,0.9971461892127992,-0.9966637492179872,0.9966637492179872,0.9971461892127992,0.0208670906722545
SBV2-ALL92-G042-C01,supported,0,-0.002234884770587,0.0022962116636335,-0.0045310966670513,-0.002234884770587,-0.0033676589373499,-0.0045004331041127,-0.0067659814376384,0.0030411947518587,0.9961524605751038,0.0008063099812716,0.002234884770587,-0.002234884770587,0.9961524605751038,0.0272087678313255
SBV2-ALL92-G042-C02,mild_scope_overclaim,0,-0.0022444040514528,0.1391460001468658,-0.1413903981447219,-0.0022444040514528,-0.0375920035876333,-0.0729396031238138,-0.1436348021961748,0.0028276380617171,0.996589183807373,0.0005832340684719,0.0022444040514528,-0.0022444040514528,0.996589183807373,0.0243417602032423
SBV2-ALL92-G042-C03,strong_action_overclaim,1,-0.0031265392899513,0.3785606324672699,-0.3816871643066406,-0.0031265392899513,-0.0985483303666114,-0.1939701214432716,-0.3848137035965919,0.0037401220761239,0.9956462979316713,0.0006135826697573,0.0031265392899513,-0.0031265392899513,0.9956462979316713,0.0297845751047134
SBV2-ALL92-G042-C04,contradiction_candidate,1,0.0028301510028541,0.0079857688397169,-0.0051556178368628,0.0028301510028541,0.0015412465436384,0.0002523420844227,-0.0023254668340086,0.0012353338534012,0.994699239730835,0.00406548473984,-0.0028301510028541,0.0028301510028541,0.994699239730835,0.0359403900802135
SBV2-ALL92-G043-C01,supported,0,-0.6432937383651733,0.0030251727439463,-0.6463189125061035,-0.6432937383651733,-0.8048734664916992,-0.9664531946182252,-1.2896126508712769,0.6713576912879944,0.3005784153938293,0.0280639249831438,0.6432937383651733,-0.6432937383651733,0.6713576912879944,0.7290938496589661
SBV2-ALL92-G043-C02,mild_scope_overclaim,0,0.9850929975509644,0.0399921908974647,0.9451007843017578,0.9850929975509644,1.2213681936264038,1.4576433897018433,1.9301937818527224,0.0037773589137941,0.0073522948659956,0.98887038230896,-0.9850929975509644,0.9850929975509644,0.98887038230896,0.0682602450251579
SBV2-ALL92-G043-C03,strong_action_overclaim,1,0.9863799214363098,0.0714497119188308,0.91493022441864,0.9863799214363098,1.2151124775409698,1.44384503364563,1.90131014585495,0.0027953381650149,0.0080293016508221,0.989175260066986,-0.9863799214363098,0.9863799214363098,0.989175260066986,0.065940611064434
SBV2-ALL92-G043-C04,contradiction_candidate,1,0.9950358271598816,0.129122644662857,0.8659131526947021,0.9950358271598816,1.2115141153335571,1.4279924035072329,1.860948979854584,0.00081308465451,0.0033380528911948,0.9958488941192628,-0.9950358271598816,0.9950358271598816,0.9958488941192628,0.0289621166884899
SBV2-ALL92-G047-C01,supported,0,0.0168311726301908,0.0058162850327789,0.0110148880630731,0.0168311726301908,0.0195848946459591,0.0223386166617274,0.027846060693264,0.0002345408138353,0.9826997518539428,0.0170657131820917,-0.0168311726301908,0.0168311726301908,0.9826997518539428,0.0885791182518005
SBV2-ALL92-G047-C02,mild_scope_overclaim,0,0.0190968494862318,0.2200343608856201,-0.2009375095367431,0.0190968494862318,-0.0311375278979539,-0.0813719052821397,-0.1818406600505113,0.0002177477144869,0.980467677116394,0.0193145964294672,-0.0190968494862318,0.0190968494862318,0.980467677116394,0.0974090695381164
SBV2-ALL92-G047-C03,strong_action_overclaim,1,0.0208776853978633,0.386437714099884,-0.3655600249767303,0.0208776853978633,-0.0705123208463192,-0.1619023270905017,-0.3446823395788669,0.0002328503323951,0.9786565899848938,0.0211105365306139,-0.0208776853978633,0.0208776853978633,0.9786565899848938,0.1045059114694595
SBV2-ALL92-G047-C04,contradiction_candidate,1,0.9943906664848328,0.0037844106554985,0.9906062483787536,0.9943906664848328,1.2420422285795212,1.4896937906742096,1.9849969148635864,0.0004637621168512,0.0046818018890917,0.99485445022583,-0.9943906664848328,0.9943906664848328,0.99485445022583,0.033805713057518
SBV2-ALL92-G051-C01,supported,0,0.0002847684081643,0.945562779903412,-0.945277988910675,0.0002847684081643,-0.2360347288195043,-0.4723542260471731,-0.9449932205025108,0.0019720434211194,0.9957711100578308,0.0022568118292838,-0.0002847684081643,0.0002847684081643,0.9957711100578308,0.0302557367831468
SBV2-ALL92-G051-C02,mild_scope_overclaim,0,0.7428669333457947,0.003926274832338,0.7389406561851501,0.7428669333457947,0.9276020973920822,1.1123372614383698,1.4818075895309448,0.0054708323441445,0.2461914271116256,0.7483377456665039,-0.7428669333457947,0.7428669333457947,0.7483377456665039,0.5905108451843262
SBV2-ALL92-G051-C03,strong_action_overclaim,1,0.7178859114646912,0.0034638824872672,0.7144220471382141,0.7178859114646912,0.8964914232492447,1.0750969350337982,1.4323079586029053,0.0056892889551818,0.270735502243042,0.7235751748085022,-0.7178859114646912,0.7178859114646912,0.7235751748085022,0.6172688007354736
SBV2-ALL92-G051-C04,contradiction_candidate,1,0.0138869117945432,0.0140316504985094,-0.0001447387039661,0.0138869117945432,0.0138507271185517,0.0138145424425601,0.0137421730905771,0.0044537857174873,0.9772055745124816,0.0183406975120306,-0.0138869117945432,0.0138869117945432,0.9772055745124816,0.1199831515550613
SBV2-ALL92-G052-C01,supported,0,-0.9876499176025392,0.0736716762185096,-1.0613216161727903,-0.9876499176025392,-1.2529803216457367,-1.5183107256889343,-2.0489715337753296,0.98932147026062,0.0090070059522986,0.0016715398523956,0.9876499176025392,-0.9876499176025392,0.98932147026062,0.0637299269437789
SBV2-ALL92-G052-C02,mild_scope_overclaim,0,-0.9641461372375488,0.0107399160042405,-0.9748860597610474,-0.9641461372375488,-1.207867652177811,-1.4515891671180725,-1.939032196998596,0.9726319313049316,0.0188823156058788,0.0084858080372214,0.9641461372375488,-0.9641461372375488,0.9726319313049316,0.1424158811569214
SBV2-ALL92-G052-C03,strong_action_overclaim,1,-0.9149174094200134,0.004588158801198,-0.9195055961608888,-0.9149174094200134,-1.1447938084602356,-1.3746702075004578,-1.834423005580902,0.9461488723754884,0.0226196404546499,0.0312314424663782,0.9149174094200134,-0.9149174094200134,0.9461488723754884,0.2463372647762298
SBV2-ALL92-G052-C04,contradiction_candidate,1,0.6349802613258362,0.0119921546429395,0.6229881048202515,0.6349802613258362,0.790727287530899,0.946474313735962,1.2579683661460876,0.1673206537961959,0.0303784348070621,0.8023009300231934,-0.6349802613258362,0.6349802613258362,0.8023009300231934,0.5820100903511047
SBV2-ALL92-G055-C01,supported,0,-0.1098846569657325,0.0053834863938391,-0.1152681410312652,-0.1098846569657325,-0.1387016922235489,-0.1675187274813652,-0.2251527979969978,0.1104840114712715,0.888916552066803,0.0005993564263917,0.1098846569657325,-0.1098846569657325,0.888916552066803,0.3525021374225616
SBV2-ALL92-G055-C02,mild_scope_overclaim,0,-0.1426911056041717,0.8044811487197876,-0.9471722841262816,-0.1426911056041717,-0.3794841766357422,-0.6162772476673126,-1.0898633897304535,0.1433767527341842,0.8559376001358032,0.0006856399704702,0.1426911056041717,-0.1426911056041717,0.8559376001358032,0.4166204929351806
SBV2-ALL92-G055-C03,strong_action_overclaim,1,-0.1400694549083709,0.0021952535025775,-0.1422647088766098,-0.1400694549083709,-0.1756356321275234,-0.2112018093466758,-0.2823341637849808,0.1408775299787521,0.8583143949508667,0.0008080709958449,0.1400694549083709,-0.1400694549083709,0.8583143949508667,0.4129924178123474
SBV2-ALL92-G055-C04,contradiction_candidate,1,-0.089532732963562,-0.0272788107395172,-0.0622539222240448,-0.089532732963562,-0.1050962135195732,-0.1206596940755844,-0.1517866551876068,0.1017984896898269,0.8859357237815857,0.0122657595202326,0.089532732963562,-0.089532732963562,0.8859357237815857,0.3938624858856201
SBV2-ALL92-G057-C01,supported,0,0.0149250263348221,0.0372388809919357,-0.0223138555884361,0.0149250263348221,0.0093465624377131,0.0037680985406041,-0.0073888292536139,0.001372828381136,0.9823293089866638,0.0162978544831275,-0.0149250263348221,0.0149250263348221,0.9823293089866638,0.0936555117368698
SBV2-ALL92-G057-C02,mild_scope_overclaim,0,0.0184090640395879,0.0076672984287142,0.0107417656108737,0.0184090640395879,0.0210945054423064,0.0237799468450248,0.0291508296504616,0.0016405142378062,0.9783098697662354,0.0200495775789022,-0.0184090640395879,0.0184090640395879,0.9783098697662354,0.110358141362667
SBV2-ALL92-G057-C03,strong_action_overclaim,1,-0.0085718315094709,0.0041242758743464,-0.0126961078494787,-0.0085718315094709,-0.0117458584718406,-0.0149198854342103,-0.0212679393589496,0.0149306682869791,0.9787105321884156,0.0063588372431695,0.0085718315094709,-0.0085718315094709,0.9787105321884156,0.1159972250461578
SBV2-ALL92-G057-C04,contradiction_candidate,1,0.0191821176558733,0.0173879880458116,0.0017941296100616,0.0191821176558733,0.0196306500583887,0.0200791824609041,0.0209762472659349,0.0009723652619868,0.9788731336593628,0.020154483616352,-0.0191821176558733,0.0191821176558733,0.9788731336593628,0.1063359379768371
SBV2-ALL92-G060-C01,supported,0,-0.9530595541000366,0.0008051660843193,-0.9538646936416626,-0.9530595541000366,-1.1915257275104525,-1.429991900920868,-1.9069242477416992,0.9535136818885804,0.0460321940481662,0.0004541282542049,0.9530595541000366,-0.9530595541000366,0.9535136818885804,0.1905903220176696
SBV2-ALL92-G060-C02,mild_scope_overclaim,0,0.0402435064315795,0.0136907882988452,0.0265527181327343,0.0402435064315795,0.0468816859647631,0.0535198654979467,0.0667962245643138,0.0072116930969059,0.9453331232070924,0.0474551990628242,-0.0402435064315795,0.0402435064315795,0.9453331232070924,0.2333550751209259
SBV2-ALL92-G060-C03,strong_action_overclaim,1,-0.0142305381596088,0.000354551943019,-0.0145850898697972,-0.0142305381596088,-0.0178768106270581,-0.0215230830945074,-0.028815628029406,0.0183424428105354,0.97754567861557,0.0041119051165878,0.0142305381596088,-0.0142305381596088,0.97754567861557,0.1181335300207138
SBV2-ALL92-G060-C04,contradiction_candidate,1,0.0277792830020189,0.1000044047832489,-0.0722251236438751,0.0277792830020189,0.0097230020910501,-0.0083332788199186,-0.0444458406418561,0.0041914083994925,0.9638379216194152,0.0319706909358501,-0.0277792830020189,0.0277792830020189,0.9638379216194152,0.1685200184583664
SBV2-ALL92-G062-C01,supported,0,-0.9777260422706604,0.0070390133187174,-0.9847650527954102,-0.9777260422706604,-1.223917305469513,-1.4701085686683657,-1.9624910950660703,0.9792748093605042,0.0191763676702976,0.0015487580094486,0.9777260422706604,-0.9777260422706604,0.9792748093605042,0.106354683637619
SBV2-ALL92-G062-C02,mild_scope_overclaim,0,-0.967674434185028,-0.0117265312001109,-0.9559478759765624,-0.967674434185028,-1.2066614031791687,-1.445648372173309,-1.9236223101615904,0.971565008163452,0.0245443545281887,0.0038905667606741,0.967674434185028,-0.967674434185028,0.971565008163452,0.1406089961528778
SBV2-ALL92-G062-C03,strong_action_overclaim,1,0.9769706130027772,0.0012097178259864,0.9757608771324158,0.9769706130027772,1.220910832285881,1.464851051568985,1.9527314901351929,0.0090977810323238,0.0048338831402361,0.9860683679580688,-0.9769706130027772,0.9769706130027772,0.9860683679580688,0.0823659747838974
SBV2-ALL92-G062-C04,contradiction_candidate,1,0.9662852883338928,0.8818225860595703,0.0844627022743225,0.9662852883338928,0.9874009639024734,1.008516639471054,1.050747990608215,0.0127885770052671,0.0081376256421208,0.9790738821029664,-0.9662852883338928,0.9662852883338928,0.9790738821029664,0.1156058311462402
SBV2-ALL92-G065-C01,supported,0,-0.3668640553951263,0.0009133169078268,-0.3677773773670196,-0.3668640553951263,-0.4588083997368812,-0.5507527440786362,-0.734641432762146,0.3981683850288391,0.5705273151397705,0.0313043221831321,0.3668640553951263,-0.3668640553951263,0.5705273151397705,0.7952802181243896
SBV2-ALL92-G065-C02,mild_scope_overclaim,0,-0.1151615232229232,0.0036934700328856,-0.1188549920916557,-0.1151615232229232,-0.1448752712458372,-0.1745890192687511,-0.234016515314579,0.1715131551027298,0.7721351981163025,0.0563516281545162,0.1151615232229232,-0.1151615232229232,0.7721351981163025,0.6641402244567871
SBV2-ALL92-G065-C03,strong_action_overclaim,1,0.0153244864195585,0.0042958962731063,0.0110285896807909,0.0153244864195585,0.0180816338397562,0.0208387812599539,0.0263530761003494,0.0233987513929605,0.9378780126571656,0.038723237812519,-0.0153244864195585,0.0153244864195585,0.9378780126571656,0.2739166617393493
SBV2-ALL92-G065-C04,contradiction_candidate,1,0.8709350824356079,0.0229454226791858,0.8479896783828735,0.8709350824356079,1.0829325020313263,1.294929921627045,1.7189247608184814,0.016119273379445,0.0968263745307922,0.8870543837547302,-0.8709350824356079,0.8709350824356079,0.8870543837547302,0.3989224135875702
SBV2-ALL92-G067-C01,supported,0,-0.9919432401657104,0.044475071132183,-1.036418318748474,-0.9919432401657104,-1.251047819852829,-1.5101523995399475,-2.028361558914185,0.9926397800445556,0.0066637340933084,0.0006965131615288,0.9919432401657104,-0.9919432401657104,0.9926397800445556,0.0457887910306453
SBV2-ALL92-G067-C02,mild_scope_overclaim,0,-0.992031455039978,0.073129266500473,-1.0651607513427734,-0.992031455039978,-1.2583216428756714,-1.5246118307113647,-2.0571922063827515,0.9927781224250792,0.0064751370809972,0.0007466826937161,0.992031455039978,-0.992031455039978,0.9927781224250792,0.0452050566673278
SBV2-ALL92-G067-C03,strong_action_overclaim,1,0.9905890822410583,0.0051609310321509,0.9854281544685364,0.9905890822410583,1.2369461208581924,1.4833031594753263,1.9760172367095947,0.0024010660126805,0.0046087214723229,0.9929901361465454,-0.9905890822410583,0.9905890822410583,0.9929901361465454,0.0462621115148067
SBV2-ALL92-G067-C04,contradiction_candidate,1,0.9968896508216858,-0.1216746568679809,1.1185643672943115,0.9968896508216858,1.2765307426452637,1.5561718344688416,2.1154540181159973,0.0004737660638056,0.0021628190297633,0.9973633885383606,-0.9968896508216858,0.9968896508216858,0.9973633885383606,0.0195315144956111
SBV2-ALL92-G069-C01,supported,0,-0.9587034583091736,0.574762761592865,-1.5334662199020386,-0.9587034583091736,-1.3420700132846832,-1.7254365682601929,-2.492169678211212,0.964287042617798,0.03012933768332,0.0055835642851889,0.9587034583091736,-0.9587034583091736,0.964287042617798,0.1695552915334701
SBV2-ALL92-G069-C02,mild_scope_overclaim,0,-0.9461863040924072,0.035426452755928,-0.981612741947174,-0.9461863040924072,-1.1915894895792007,-1.4369926750659945,-1.9277990460395813,0.9532139897346495,0.0397583656013011,0.0070276702754199,0.9461863040924072,-0.9461863040924072,0.9532139897346495,0.208734706044197
SBV2-ALL92-G069-C03,strong_action_overclaim,1,0.0063546746969223,0.1393860131502151,-0.1330313384532928,0.0063546746969223,-0.0269031599164009,-0.0601609945297241,-0.1266766637563705,0.0712783560156822,0.8510886430740356,0.0776330307126045,-0.0063546746969223,0.0063546746969223,0.8510886430740356,0.5238980054855347
SBV2-ALL92-G069-C04,contradiction_candidate,1,0.8310058116912842,0.9548649191856384,-0.1238591074943542,0.8310058116912842,0.8000410348176956,0.7690762579441071,0.7071467041969299,0.0080072693526744,0.152979627251625,0.8390130996704102,-0.8310058116912842,0.8310058116912842,0.8390130996704102,0.4731371104717254
SBV2-ALL92-G077-C01,supported,0,0.0164586678147315,-0.0057543087750673,0.0222129765897989,0.0164586678147315,0.0220119119621813,0.027565156109631,0.0386716444045305,0.0046617980115115,0.9742177128791808,0.0211204662919044,-0.0164586678147315,0.0164586678147315,0.9742177128791808,0.1319456696510315
SBV2-ALL92-G077-C02,mild_scope_overclaim,0,0.0870493873953819,0.0095861610025167,0.07746322453022,0.0870493873953819,0.1064151935279369,0.1257809996604919,0.1645126119256019,0.0069213793613016,0.8991078734397888,0.0939707681536674,-0.0870493873953819,0.0870493873953819,0.8991078734397888,0.3522625565528869
SBV2-ALL92-G077-C03,strong_action_overclaim,1,-0.1826957464218139,0.0031294268555939,-0.1858251690864563,-0.1826957464218139,-0.229152038693428,-0.2756083309650421,-0.3685209155082702,0.1863114982843399,0.8100727796554565,0.0036157520953565,0.1826957464218139,-0.1826957464218139,0.8100727796554565,0.5040218234062195
SBV2-ALL92-G077-C04,contradiction_candidate,1,0.9459943175315856,0.073908045887947,0.8720862865447998,0.9459943175315856,1.1640158891677856,1.3820374608039856,1.8180806040763853,0.0040079806931316,0.0459897182881832,0.9500023126602172,-0.9459943175315856,0.9459943175315856,0.9500023126602172,0.212466225028038
SBV2-ALL92-G079-C01,supported,0,0.0001477226032875,0.0060763396322727,-0.0059286169707775,0.0001477226032875,-0.0013344316394068,-0.0028165858821012,-0.0057808943674899,0.0006516838329844,0.9985489249229432,0.0007994064362719,-0.0001477226032875,0.0001477226032875,0.9985489249229432,0.0119318217039108
SBV2-ALL92-G079-C02,mild_scope_overclaim,0,0.0055556702427566,0.0038694555405527,0.0016862147022038,0.0055556702427566,0.0059772239183075,0.0063987775938585,0.0072418849449604,0.0008242502226494,0.9927958846092224,0.0063799205236136,-0.0055556702427566,0.0055556702427566,0.9927958846092224,0.0452790781855583
SBV2-ALL92-G079-C03,strong_action_overclaim,1,0.0004471068968996,0.0024543916806578,-0.0020072846673429,0.0004471068968996,-5.471426993608475e-05,-0.0005565354367718,-0.0015601777704432,0.0017406662227585,0.9960715770721436,0.0021877731196582,-0.0004471068968996,0.0004471068968996,0.9960715770721436,0.028379825875163
SBV2-ALL92-G079-C04,contradiction_candidate,1,0.9706504344940186,0.0027222789358347,0.9679281711578368,0.9706504344940186,1.2126324772834778,1.454614520072937,1.9385786056518557,0.0022193859331309,0.02491070702672,0.9728698134422302,-0.9706504344940186,0.9706504344940186,0.9728698134422302,0.1323021352291107
SBV2-ALL92-G082-C01,supported,0,-0.051270555704832,0.0413545444607734,-0.0926250964403152,-0.051270555704832,-0.0744268298149108,-0.0975831039249897,-0.1438956521451473,0.0545220524072647,0.9422264099121094,0.0032514964696019,0.051270555704832,-0.051270555704832,0.9422264099121094,0.2333110868930816
SBV2-ALL92-G082-C02,mild_scope_overclaim,0,-0.0429772436618804,-0.0131556931883096,-0.0298215504735708,-0.0429772436618804,-0.0504326312802732,-0.0578880188986659,-0.0727987941354513,0.0458125621080398,0.9513521194458008,0.002835317980498,0.0429772436618804,-0.0429772436618804,0.9513521194458008,0.2053249031305313
SBV2-ALL92-G082-C03,strong_action_overclaim,1,-0.0686427131295204,0.0033757151104509,-0.0720184296369552,-0.0686427131295204,-0.0866473205387592,-0.104651927947998,-0.1406611427664756,0.0789024084806442,0.910837948322296,0.010259692557156,0.0686427131295204,-0.0686427131295204,0.910837948322296,0.3324241042137146
SBV2-ALL92-G082-C04,contradiction_candidate,1,0.994016706943512,0.94323992729187,0.0507767796516418,0.994016706943512,1.0067109018564224,1.0194050967693329,1.0447934865951538,0.0009166077361442,0.0041501317173242,0.994933307170868,-0.994016706943512,0.994016706943512,0.994933307170868,0.0342272296547889
SBV2-ALL92-G083-C01,supported,0,-0.989620327949524,0.0183328464627265,-1.00795316696167,-0.989620327949524,-1.2416086196899414,-1.4935969114303589,-1.9975734949111936,0.9905856251716614,0.0084490031003952,0.0009653145680204,0.989620327949524,-0.989620327949524,0.9905856251716614,0.0564052201807498
SBV2-ALL92-G083-C02,mild_scope_overclaim,0,-0.9895468950271606,0.0350506566464901,-1.0245975255966189,-0.9895468950271606,-1.2456962764263153,-1.50184565782547,-2.0141444206237797,0.9907570481300354,0.008032826706767,0.0012101547326892,0.9895468950271606,-0.9895468950271606,0.9907570481300354,0.0560808330774307
SBV2-ALL92-G083-C03,strong_action_overclaim,1,-0.6567931771278381,0.0215118136256933,-0.6783049702644348,-0.6567931771278381,-0.8263694196939468,-0.9959456622600557,-1.335098147392273,0.8087015151977539,0.0393901728093624,0.1519083380699157,0.6567931771278381,-0.6567931771278381,0.8087015151977539,0.5853729844093323
SBV2-ALL92-G083-C04,contradiction_candidate,1,0.996791660785675,0.0322515182197093,0.9645401239395142,0.996791660785675,1.2379266917705536,1.479061722755432,1.9613317847251888,0.000741780095268,0.0017247447976842,0.9975334405899048,-0.996791660785675,0.996791660785675,0.9975334405899048,0.018783114850521
SBV2-ALL92-G085-C01,supported,0,-0.6411595940589905,0.0228099916130304,-0.6639695763587952,-0.6411595940589905,-0.8071519881486893,-0.973144382238388,-1.3051291704177856,0.6711044311523438,0.2989507615566253,0.0299448426812887,0.6411595940589905,-0.6411595940589905,0.6711044311523438,0.7336913347244263
SBV2-ALL92-G085-C02,mild_scope_overclaim,0,-0.6014105677604675,0.0051970966160297,-0.6066076755523682,-0.6014105677604675,-0.7530624866485596,-0.9047144055366516,-1.2080182433128357,0.6342275142669678,0.332955539226532,0.0328169539570808,0.6014105677604675,-0.6014105677604675,0.6342275142669678,0.76708984375
SBV2-ALL92-G085-C03,strong_action_overclaim,1,-0.6138560175895691,0.0054346956312656,-0.6192907094955444,-0.6138560175895691,-0.7686786949634552,-0.9235013723373412,-1.2331467270851135,0.6441391706466675,0.3255776166915893,0.0302831605076789,0.6138560175895691,-0.6138560175895691,0.6441391706466675,0.7545719742774963
SBV2-ALL92-G085-C04,contradiction_candidate,1,0.940892457962036,0.006308393087238,0.9345840811729432,0.940892457962036,1.174538478255272,1.4081844985485077,1.8754765391349792,0.0207658633589744,0.0175758022814989,0.9616582989692688,-0.940892457962036,0.940892457962036,0.9616582989692688,0.1890811771154403
SBV2-ALL92-G086-C01,supported,0,-0.3630772531032562,-0.0035960883833467,-0.3594811558723449,-0.3630772531032562,-0.4529475420713424,-0.5428178310394287,-0.7225584089756012,0.3820292949676513,0.5990187525749207,0.0189520362764596,0.3630772531032562,-0.3630772531032562,0.5990187525749207,0.7497461438179016
SBV2-ALL92-G086-C02,mild_scope_overclaim,0,-0.0147424265742301,-0.0233789160847663,0.0086364895105361,-0.0147424265742301,-0.0125833041965961,-0.010424181818962,-0.006105937063694,0.0833463594317436,0.8480497002601624,0.0686039328575134,0.0147424265742301,-0.0147424265742301,0.8480497002601624,0.5306848287582397
SBV2-ALL92-G086-C03,strong_action_overclaim,1,-0.0361428037285804,-0.0039933612570166,-0.0321494415402412,-0.0361428037285804,-0.0441801641136407,-0.052217524498701,-0.0682922452688217,0.1147603914141655,0.8066220283508301,0.078617587685585,0.0361428037285804,-0.0361428037285804,0.8066220283508301,0.6217260360717773
SBV2-ALL92-G086-C04,contradiction_candidate,1,0.336985170841217,0.0011510977055877,0.3358340859413147,0.336985170841217,0.4209436923265457,0.5049022138118744,0.6728192567825317,0.0061420975252985,0.6507306694984436,0.3431272804737091,-0.336985170841217,0.336985170841217,0.6507306694984436,0.677899181842804
SBV2-ALL92-G087-C01,supported,0,-0.0093732438981533,0.026443799957633,-0.0358170419931411,-0.0093732438981533,-0.0183275043964386,-0.0272817648947238,-0.0451902858912944,0.0097596859559416,0.9898539185523988,0.000386442115996,0.0093732438981533,-0.0093732438981533,0.9898539185523988,0.0583137199282646
SBV2-ALL92-G087-C02,mild_scope_overclaim,0,-0.0143026765435934,0.0263650063425302,-0.0406676828861236,-0.0143026765435934,-0.0244695972651243,-0.0346365179866552,-0.054970359429717,0.0148173375055193,0.984667956829071,0.0005146609037183,0.0143026765435934,-0.0143026765435934,0.984667956829071,0.0815209075808525
SBV2-ALL92-G087-C03,strong_action_overclaim,1,-0.0113125136122107,-0.003222529310733,-0.0080899838358163,-0.0113125136122107,-0.0133350095711648,-0.0153575055301189,-0.0194024974480271,0.012180377729237,0.98695170879364,0.0008678645244799,0.0113125136122107,-0.0113125136122107,0.98695170879364,0.0727710202336311
SBV2-ALL92-G087-C04,contradiction_candidate,1,0.9830328226089478,0.0191548857837915,0.9638779163360596,0.9830328226089478,1.2240023016929626,1.4649717807769775,1.9469107389450075,0.0006502354517579,0.0156667232513427,0.9836830496788024,-0.9830328226089478,0.9830328226089478,0.9836830496788024,0.0860689356923103
SBV2-ALL92-G089-C01,supported,0,-0.0444027557969093,0.0200006086379289,-0.0644033625721931,-0.0444027557969093,-0.0605035964399576,-0.0766044370830059,-0.1088061183691024,0.0617010705173015,0.921000599861145,0.0172983147203922,0.0444027557969093,-0.0444027557969093,0.921000599861145,0.3178406357765198
